time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,hrv,core_temperature,skin_temperature,respiration,tidal_volume,tidal_volume_min,heat_strain_index,HeatStrainIndex,Oxygenation,PercentageinZ2,TymeBreathRate,TymeVentilation
1020,213,74,105,9012.16,8.827,22,27,63.0,559,37.37,32.2,28.7,215.0,70.0,0.0,0.0,63.0,0.28290385,28.7,70.0
1021,215,72,105,9020.99,8.827,22,29,63.0,563,37.37,32.2,28.7,156.0,62.0,0.0,0.0,63.0,0.28318092,28.7,62.0
1022,215,71,105,9029.82,8.827,22,29,63.0,,37.37,32.2,28.7,156.0,62.0,0.0,0.0,63.0,0.28345802,28.7,62.0
1023,217,71,106,9038.65,8.827,22,29,63.0,575:546,37.37,32.25,31.3,336.0,126.0,0.0,0.0,63.0,0.2837351,31.3,126.0
1024,218,71,106,9047.47,8.827,22,29,63.0,573,37.37,32.25,31.3,439.0,150.0,0.0,0.0,63.0,0.2840122,31.3,150.0
1025,217,72,106,9056.41,8.827,22,29,64.0,569:574,37.37,32.25,31.3,439.0,150.0,0.0,0.0,64.0,0.28428927,31.3,150.0
1026,215,73,105,9065.13,8.827,22,28,63.0,578:578,37.38,32.2,29.4,365.0,105.0,0.0,0.0,63.0,0.28456637,29.4,105.0
1027,216,73,105,9073.95,8.827,22,28,63.0,574,37.38,32.2,29.9,323.0,92.0,0.0,0.0,63.0,0.28484344,29.9,92.0
1028,217,73,105,9082.78,8.827,22,28,63.0,577:574,37.38,32.2,29.9,265.0,63.0,0.0,0.0,63.0,0.28512055,29.9,63.0
1029,216,72,105,9091.61,8.827,22,29,62.0,569:565,37.38,32.2,32.8,241.0,65.0,0.0,0.0,62.0,0.28539762,32.8,65.0
1030,216,72,105,9100.43,8.827,22,29,62.0,565:565,37.38,32.2,32.8,241.0,65.0,0.0,0.0,62.0,0.2856747,32.8,65.0
1031,218,73,106,9109.26,8.827,22,29,62.0,558:563,37.38,32.2,32.8,217.0,69.0,0.0,0.0,62.0,0.2859518,32.8,69.0
1032,218,74,106,2636565.0,8.827,22,28,63.0,1128,37.38,32.2,28.8,222.0,66.0,0.0,0.0,63.0,0.28622887,28.8,66.0
1033,216,76,106,9126.92,8.827,22,27,63.0,565,37.38,32.2,28.8,222.0,66.0,0.0,0.0,63.0,0.28650597,28.8,66.0
1034,216,75,106,9135.74,8.827,22,28,63.0,561:569,37.38,32.2,25.5,301.0,73.0,0.0,0.0,63.0,0.28678304,25.5,73.0
1035,216,76,106,9144.57,8.827,22,27,63.0,569:563,37.38,32.2,25.5,301.0,73.0,0.0,0.0,63.0,0.28706014,25.5,73.0
1036,216,76,106,9153.42,8.827,22,27,62.0,563:559,37.38,32.2,25.5,301.0,73.0,0.0,0.0,62.0,0.2873372,25.5,73.0
1037,217,77,106,9162.22,8.827,22,27,62.0,,37.38,32.2,30.0,213.0,63.0,0.0,0.0,62.0,0.2876143,30.0,63.0
1038,213,77,107,2655800.0,8.827,22,26,62.0,1116:555,37.38,32.2,30.0,213.0,63.0,0.0,0.0,62.0,0.2878914,30.0,63.0
1039,214,75,107,9179.88,8.827,22,27,62.0,555:555,37.38,32.2,30.3,142.0,52.0,0.0,0.0,62.0,0.28816846,30.3,52.0
1040,217,75,107,9188.72,8.827,22,28,62.0,550:550,37.38,32.2,35.3,194.0,74.0,0.0,0.0,62.0,0.28844556,35.3,74.0
1041,215,75,108,9197.53,8.827,22,27,61.0,550,37.38,32.2,35.3,214.0,85.0,0.0,0.0,61.0,0.28872263,35.3,85.0
1042,214,75,108,9206.36,8.827,22,27,62.0,559:563,37.38,32.25,35.3,246.0,96.0,0.0,0.0,62.0,0.28899974,35.3,96.0
1043,215,74,107,9215.19,8.827,22,28,62.0,559:569,37.38,32.2,35.3,294.0,100.0,0.0,0.0,62.0,0.2892768,35.3,100.0
1044,216,73,107,2675038.0,8.827,22,28,62.0,564:569,37.39,32.2,35.3,370.0,123.0,0.0,0.0,62.0,0.28955388,35.3,123.0
1045,215,73,107,9232.88,8.827,22,28,62.0,569,37.39,32.25,35.3,390.0,108.0,0.0,0.0,62.0,0.28983098,35.3,108.0
1046,215,73,106,9241.69,8.827,22,28,62.0,582:582,37.39,32.25,34.9,361.0,85.0,0.0,0.0,62.0,0.29010805,34.9,85.0
1047,216,73,105,9250.53,8.827,22,28,62.0,580:578,37.39,32.25,34.9,361.0,85.0,0.0,0.0,62.0,0.29038516,34.9,85.0
1048,216,72,105,9259.32,8.827,22,29,62.0,578:578,37.39,32.25,31.2,260.0,57.0,0.0,0.0,62.0,0.29066223,31.2,57.0
1049,216,72,105,9268.15,8.827,22,29,62.0,582:574,37.39,32.25,31.2,260.0,57.0,0.0,0.0,62.0,0.29093933,31.2,57.0
1050,218,73,105,9276.98,8.827,22,29,62.0,577,37.39,32.25,28.3,243.0,58.0,0.0,0.0,62.0,0.2912164,28.3,58.0
1051,214,73,105,9285.81,8.827,22,28,62.0,574,37.39,32.25,28.3,200.0,57.0,0.0,0.0,62.0,0.29149348,28.3,57.0
1052,214,74,105,9294.63,8.827,22,28,62.0,,37.39,32.25,28.3,200.0,57.0,0.0,0.0,62.0,0.29177058,28.3,57.0
1053,215,72,105,9303.46,8.827,22,29,61.0,582,37.39,32.2,26.8,245.0,64.0,0.0,0.0,61.0,0.29204765,26.8,64.0
1054,217,71,105,9312.29,8.827,22,29,61.0,550:578,37.39,32.25,26.8,245.0,64.0,0.0,0.0,61.0,0.29232475,26.8,64.0
1055,218,72,105,2710771.0,8.827,22,29,61.0,569:582,37.39,32.25,25.1,249.0,59.0,0.0,0.0,61.0,0.29260182,25.1,59.0
1056,214,73,104,9329.94,8.827,22,28,62.0,582:573,37.39,32.25,25.1,249.0,59.0,0.0,0.0,62.0,0.29287893,25.1,59.0
1057,214,73,104,9338.77,8.827,22,28,63.0,582,37.39,32.25,27.1,227.0,59.0,0.0,0.0,63.0,0.293156,27.1,59.0
1058,215,72,104,9347.61,8.827,22,29,63.0,582:578,37.39,32.25,27.1,227.0,59.0,0.0,0.0,63.0,0.29343307,27.1,59.0
1059,217,71,104,9356.42,8.827,22,29,63.0,578:586,37.39,32.25,28.8,211.0,63.0,0.0,0.0,63.0,0.29371017,28.8,63.0
1060,216,71,104,9365.25,8.827,22,29,63.0,573,37.39,32.25,28.8,207.0,70.0,0.0,0.0,63.0,0.29398724,28.8,70.0
1061,218,71,104,2730037.0,8.827,22,29,62.0,574:578,37.39,32.25,30.5,211.0,72.0,0.0,0.0,62.0,0.29426435,30.5,72.0
1062,218,73,104,2732990.0,8.827,22,29,62.0,573,37.39,32.25,30.5,225.0,77.0,0.0,0.0,62.0,0.29454142,30.5,77.0
1063,217,74,104,9391.73,8.827,22,28,62.0,574:577:574,37.39,32.25,30.5,225.0,77.0,0.0,0.0,62.0,0.29481852,30.5,77.0
1064,215,74,104,9400.56,8.827,22,28,63.0,578:582,37.39,32.25,30.1,325.0,83.0,0.0,0.0,63.0,0.2950956,30.1,83.0
1065,215,74,104,9409.39,8.827,22,28,63.0,,37.39,32.25,30.1,325.0,83.0,0.0,0.0,63.0,0.29537266,30.1,83.0
1066,215,73,104,9418.21,8.827,22,28,63.0,1151:577,37.39,32.25,30.4,342.0,76.0,0.0,0.0,63.0,0.29564977,30.4,76.0
1067,215,72,104,2749272.0,8.827,22,29,63.0,574:574,37.39,32.25,30.4,342.0,76.0,0.0,0.0,63.0,0.29592684,30.4,76.0
1068,215,71,104,9435.87,8.827,22,29,63.0,578,37.39,32.3,29.3,311.0,76.0,0.0,0.0,63.0,0.29620394,29.3,76.0
1069,217,71,104,9444.69,8.827,22,29,63.0,578:578,37.39,32.3,29.3,311.0,76.0,0.0,0.0,63.0,0.296481,29.3,76.0
1070,218,71,104,9453.52,8.827,22,29,63.0,577:574,37.39,32.3,26.3,245.0,65.0,0.0,0.0,63.0,0.29675812,26.3,65.0
1071,216,71,104,9462.35,8.827,22,29,62.0,578:569,37.39,32.3,26.3,241.0,67.0,0.0,0.0,62.0,0.2970352,26.3,67.0
1072,216,74,104,9471.18,8.827,22,28,62.0,569,37.39,32.3,26.3,229.0,67.0,0.0,0.0,62.0,0.2973123,26.3,67.0
1073,216,74,104,9480.0,8.827,22,28,62.0,569:574,37.39,32.3,26.3,229.0,67.0,0.0,0.0,62.0,0.29758936,26.3,67.0
1074,216,73,104,9488.83,8.827,22,28,62.0,574:578,37.39,32.3,26.3,220.0,64.0,0.0,0.0,62.0,0.29786643,26.3,64.0
1075,217,73,104,9497.66,8.827,22,28,62.0,586,37.39,32.3,27.1,216.0,64.0,0.0,0.0,62.0,0.29814354,27.1,64.0
1076,216,74,104,9506.48,8.827,22,28,63.0,582:577,37.4,32.3,27.1,216.0,64.0,0.0,0.0,63.0,0.2984206,27.1,64.0
1077,217,75,104,9515.31,8.827,22,28,63.0,582:582,37.4,32.3,28.2,245.0,67.0,0.0,0.0,63.0,0.2986977,28.2,67.0
1078,214,74,104,9524.14,8.827,22,28,63.0,578:578,37.4,32.3,28.2,245.0,67.0,0.0,0.0,63.0,0.29897478,28.2,67.0
1079,215,73,104,9532.99,8.827,22,28,63.0,577:578,37.4,32.3,28.2,228.0,64.0,0.0,0.0,63.0,0.29925188,28.2,64.0
1080,215,73,104,2791032.0,8.827,22,28,63.0,578,37.4,32.3,28.2,228.0,64.0,0.0,0.0,63.0,0.29952896,28.2,64.0
1081,215,72,104,9550.62,8.827,22,29,63.0,574,37.4,32.3,28.2,236.0,65.0,0.0,0.0,63.0,0.29980603,28.2,65.0
1082,218,72,104,9559.45,8.827,22,29,63.0,,37.4,32.25,28.2,222.0,60.0,0.0,0.0,63.0,0.30008313,28.2,60.0
1083,214,73,104,9568.27,8.827,22,28,62.0,579,37.4,32.3,28.0,208.0,58.0,0.0,0.0,62.0,0.3003602,28.0,58.0
1084,216,72,104,2803969.0,8.827,22,29,62.0,574:578,37.4,32.3,28.0,214.0,57.0,0.0,0.0,62.0,0.3006373,28.0,57.0
1085,215,72,104,9585.93,8.827,22,29,63.0,578,37.4,32.3,28.7,209.0,57.0,0.0,0.0,63.0,0.30091438,28.7,57.0
1086,215,72,104,9594.76,8.827,22,29,63.0,578:569:574,37.4,32.3,28.7,190.0,55.0,0.0,0.0,63.0,0.30119148,28.7,55.0
1087,219,73,104,9603.58,8.827,22,29,63.0,582,37.4,32.3,28.7,190.0,55.0,0.0,0.0,63.0,0.30146855,28.7,55.0
1088,218,75,104,9612.41,8.827,22,28,64.0,582:582,37.4,32.3,28.7,201.0,57.0,0.0,0.0,64.0,0.30174562,28.7,57.0
1089,217,76,104,9621.24,8.827,22,27,63.0,1162,37.4,32.3,27.4,315.0,70.0,0.0,0.0,63.0,0.30202273,27.4,70.0
