time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,left_right_balance,hrv,core_temperature,skin_temperature,respiration,tidal_volume,tidal_volume_min,heat_strain_index,HeatStrainIndex,PercentageinZ2,TymeBreathRate,TymeVentilation
2301,232,78,106,20252.95,8.827,21,28,49,555:555,37.81,30.45,29.2,263.0,79.0,0.2,0.2,0.36424017,29.2,79.0
2302,176,78,107,20261.78,8.827,21,22,53,555:550,37.81,30.4,29.2,230.0,68.0,0.2,0.2,0.36424017,29.2,68.0
2303,176,75,107,20270.6,8.827,21,22,49,550:546,37.81,30.4,29.9,192.0,60.0,0.2,0.2,0.36424017,29.9,60.0
2304,195,73,108,20279.42,8.827,21,26,51,542:546,37.81,30.4,29.9,192.0,60.0,0.2,0.2,0.36424017,29.9,60.0
2305,209,73,108,20288.25,8.827,21,27,56,550,37.81,30.4,29.9,175.0,53.0,0.2,0.2,0.36450586,29.9,53.0
2306,209,73,109,20297.07,8.827,21,27,56,541:546,37.81,30.4,29.9,156.0,49.0,0.2,0.2,0.36477152,29.9,49.0
2307,207,73,109,20305.94,8.827,21,27,56,546:542,37.81,30.4,29.9,156.0,49.0,0.2,0.2,0.3650372,29.9,49.0
2308,214,73,109,20314.73,8.827,21,28,52,542:542,37.81,30.4,28.4,235.0,63.0,0.2,0.2,0.36530286,28.4,63.0
2309,238,75,110,20323.56,8.827,21,30,57,541:542,37.81,30.4,28.4,235.0,63.0,0.2,0.2,0.36556855,28.4,63.0
2310,187,76,110,20332.38,8.818,21,23,67,542,37.81,30.4,27.3,239.0,63.0,0.2,0.2,0.36556855,27.3,63.0
2311,249,77,110,20341.19,8.818,21,31,61,542:538,37.81,30.4,29.2,244.0,70.0,0.2,0.2,0.3658342,29.2,70.0
2312,188,78,110,20350.02,8.827,21,23,55,542:541,37.81,30.4,29.2,244.0,70.0,0.2,0.2,0.3658342,29.2,70.0
2313,179,76,110,20358.85,8.827,21,22,52,538:538,37.81,30.4,29.2,230.0,68.0,0.2,0.2,0.3658342,29.2,68.0
2314,207,76,111,20367.67,8.827,21,26,52,535:538,37.81,30.4,26.5,238.0,65.0,0.2,0.2,0.3660999,26.5,65.0
2315,207,76,111,20376.5,8.827,21,26,53,538,37.81,30.4,26.5,233.0,65.0,0.2,0.2,0.36636558,26.5,65.0
2316,210,74,111,20385.32,8.827,21,27,52,537:538,37.81,30.4,28.9,258.0,74.0,0.2,0.2,0.36663124,28.9,74.0
2317,234,76,111,20394.15,8.827,21,29,60,538:542,37.81,30.4,28.9,258.0,74.0,0.2,0.2,0.36689693,28.9,74.0
2318,182,76,111,20402.98,8.827,21,23,46,535:538,37.81,30.4,30.4,256.0,75.0,0.2,0.2,0.36689693,30.4,75.0
2319,200,75,111,20411.8,8.827,21,25,46,541:542,37.81,30.35,30.4,257.0,84.0,0.2,0.2,0.3671626,30.4,84.0
2320,189,74,111,20420.64,8.827,21,24,56,542:546,37.81,30.4,30.4,257.0,84.0,0.2,0.2,0.3671626,30.4,84.0
2321,205,73,111,20429.46,8.827,21,27,56,542:546,37.81,30.35,29.8,310.0,84.0,0.2,0.2,0.36742827,29.8,84.0
2322,206,73,111,20438.3,8.827,21,27,53,541:542,37.81,30.35,29.8,310.0,84.0,0.2,0.2,0.36769393,29.8,84.0
2323,194,73,110,20447.13,8.845,21,25,52,546,37.81,30.35,27.6,255.0,64.0,0.2,0.2,0.36769393,27.6,64.0
2324,213,72,110,20455.95,8.827,21,28,52,546:542,37.81,30.35,30.9,228.0,67.0,0.2,0.2,0.36795962,30.9,67.0
2325,240,72,110,20464.79,8.827,21,32,53,546:546,37.81,30.35,30.9,228.0,67.0,0.2,0.2,0.3682253,30.9,67.0
2326,240,77,110,20473.61,8.827,21,30,45,546:546,37.81,30.35,32.0,201.0,73.0,0.2,0.2,0.36849096,32.0,73.0
2327,187,76,110,20482.43,8.827,21,23,45,546:550,37.81,30.35,32.0,201.0,73.0,0.2,0.2,0.36849096,32.0,73.0
2328,191,75,110,20491.24,8.808,21,24,49,550,37.81,30.35,30.8,262.0,90.0,0.2,0.2,0.36849096,30.8,90.0
2329,218,75,110,20500.07,8.827,21,28,48,550,37.81,30.35,30.8,307.0,99.0,0.2,0.2,0.36875665,30.8,99.0
2330,218,74,107,20508.9,8.827,21,28,48,726:550,37.81,30.35,32.4,258.0,83.0,0.2,0.2,0.3690223,32.4,83.0
2331,203,75,108,20517.73,8.827,21,26,50,550:550,37.81,30.35,35.6,221.0,69.0,0.2,0.2,0.369288,35.6,69.0
2332,200,75,108,20526.55,8.827,21,25,50,550:546,37.81,30.35,35.6,221.0,69.0,0.2,0.2,0.36955366,35.6,69.0
2333,180,72,108,20535.38,8.827,21,24,51,546,37.81,30.35,35.6,155.0,55.0,0.2,0.2,0.36955366,35.6,55.0
2334,284,73,109,20544.2,8.827,21,37,53,546:546:542,37.81,30.35,35.3,176.0,63.0,0.2,0.2,0.36955366,35.3,63.0
2335,195,73,109,20553.03,8.827,21,26,51,541:550,37.81,30.35,35.3,180.0,67.0,0.2,0.2,0.36955366,35.3,67.0
2336,195,74,109,20561.85,8.827,21,25,51,542,37.81,30.35,35.3,185.0,68.0,0.2,0.2,0.36955366,35.3,68.0
2337,252,74,109,20570.68,8.827,21,33,51,555:546,37.81,30.35,35.3,233.0,71.0,0.2,0.2,0.36981934,35.3,71.0
2338,187,76,109,20579.52,8.827,21,23,48,546:546,37.81,30.35,35.3,284.0,83.0,0.2,0.2,0.36981934,35.3,83.0
2339,185,76,110,20588.33,8.827,21,23,51,542:546,37.81,30.35,35.1,273.0,73.0,0.2,0.2,0.36981934,35.1,73.0
2340,185,73,110,20597.16,8.827,21,24,54,546:546,37.81,30.3,35.1,273.0,73.0,0.2,0.2,0.36981934,35.1,73.0
2341,203,71,110,20605.99,8.827,21,27,55,546,37.81,30.35,32.2,254.0,70.0,0.2,0.2,0.37008503,32.2,70.0
2342,276,74,110,20614.81,8.827,21,36,44,546:546,37.81,30.35,32.2,217.0,66.0,0.2,0.2,0.37008503,32.2,66.0
2343,163,77,110,20623.64,8.827,21,20,45,550:546,37.81,30.35,32.2,217.0,66.0,0.2,0.2,0.37008503,32.2,66.0
2344,183,75,110,20632.47,8.827,21,23,45,542:546,37.81,30.35,28.2,216.0,58.0,0.2,0.2,0.37008503,28.2,58.0
2345,176,74,110,20641.3,8.827,21,23,48,546:546,37.81,30.35,28.2,216.0,58.0,0.2,0.2,0.37008503,28.2,58.0
2346,185,72,110,20650.13,8.827,21,25,48,546,37.81,30.35,26.6,211.0,54.0,0.2,0.2,0.37008503,26.6,54.0
2347,271,74,110,20658.95,8.827,21,35,48,542:542,37.81,30.3,26.6,211.0,54.0,0.2,0.2,0.37008503,26.6,54.0
2348,195,78,110,20667.81,8.845,21,24,48,541:550,37.81,30.3,28.6,218.0,60.0,0.2,0.2,0.37008503,28.6,60.0
2349,190,78,110,20676.6,8.808,21,23,50,546:546,37.81,30.35,28.6,221.0,63.0,0.2,0.2,0.37008503,28.6,63.0
2350,190,77,110,20685.43,8.808,21,24,55,550:550,37.81,30.35,26.6,244.0,62.0,0.2,0.2,0.37008503,26.6,62.0
2351,201,75,109,20691.6,6.186,21,26,55,554,37.81,30.35,26.6,263.0,66.0,0.2,0.2,0.3703507,26.6,66.0
2352,259,70,109,20691.67,0.065,21,35,49,555:555:550,37.81,30.3,27.2,252.0,71.0,0.2,0.2,0.37061638,27.2,71.0
2353,241,71,109,20701.14,9.461,21,32,51,555,37.81,30.3,27.2,261.0,71.0,0.2,0.2,0.37088203,27.2,71.0
2354,215,72,109,20710.59,9.461,21,29,57,550:546,37.81,30.3,30.6,227.0,66.0,0.2,0.2,0.37114772,30.6,66.0
2355,240,72,110,20720.05,9.461,21,32,57,538:538,37.81,30.3,30.6,195.0,69.0,0.2,0.2,0.37141338,30.6,69.0
2356,218,72,110,20728.89,8.827,21,29,47,537:535,37.81,30.35,33.7,179.0,65.0,0.2,0.2,0.37167907,33.7,65.0
2357,218,76,111,20737.7,8.827,21,27,61,531:529,37.81,30.3,33.7,154.0,57.0,0.2,0.2,0.37194473,33.7,57.0
2358,206,76,111,20746.54,8.827,21,26,61,527:527,37.81,30.3,31.6,201.0,62.0,0.2,0.2,0.3722104,31.6,62.0
2359,213,76,111,20755.36,8.827,21,27,61,,37.81,30.35,31.6,223.0,65.0,0.2,0.2,0.3724761,31.6,65.0
2360,198,75,109,20764.18,8.827,21,25,53,722:535,37.81,30.35,31.6,223.0,65.0,0.2,0.2,0.3724761,31.6,65.0
2361,235,74,110,20773.01,8.827,21,30,52,529:531,37.81,30.35,31.7,300.0,74.0,0.2,0.2,0.37274176,31.7,74.0
2362,200,75,110,20781.85,8.827,21,25,54,531,37.81,30.35,31.7,300.0,74.0,0.2,0.2,0.37300745,31.7,74.0
2363,197,74,111,20790.66,8.827,21,25,53,531:531:531,37.81,30.3,28.3,266.0,67.0,0.2,0.2,0.37300745,28.3,67.0
2364,189,72,112,20799.49,8.827,21,25,56,529:527,37.81,30.3,29.5,233.0,66.0,0.2,0.2,0.37300745,29.5,66.0
2365,231,74,112,20808.32,8.827,21,30,52,531:531,37.81,30.3,29.5,233.0,66.0,0.2,0.2,0.3732731,29.5,66.0
2366,204,73,112,20817.14,8.827,21,27,51,527:531,37.81,30.3,29.5,196.0,68.0,0.2,0.2,0.3735388,29.5,68.0
2367,189,72,112,20825.97,8.827,21,25,51,529,37.81,30.3,29.5,196.0,68.0,0.2,0.2,0.3735388,29.5,68.0
2368,203,71,112,20834.8,8.827,21,27,52,535:531:535,37.81,30.35,32.9,190.0,73.0,0.2,0.2,0.37380445,32.9,73.0
2369,202,71,112,20843.62,8.827,21,27,55,535,37.81,30.35,32.9,202.0,77.0,0.2,0.2,0.37407014,32.9,77.0
2370,207,70,112,20852.45,8.827,21,28,54,535:538,37.81,30.3,35.1,217.0,78.0,0.2,0.2,0.37433583,35.1,78.0
2371,309,73,112,20861.27,8.827,21,40,49,541:538,37.81,30.35,35.1,229.0,76.0,0.2,0.2,0.37433583,35.1,76.0
2372,207,76,112,20870.1,8.827,21,26,52,535:538,37.81,30.35,35.1,231.0,71.0,0.2,0.2,0.37460148,35.1,71.0
2373,223,76,112,20878.94,8.827,21,28,48,542,37.81,30.3,35.1,242.0,70.0,0.2,0.2,0.37486717,35.1,70.0
2374,196,76,111,20887.76,8.827,21,25,48,546:546,37.81,30.3,35.1,242.0,70.0,0.2,0.2,0.37486717,35.1,70.0
2375,200,74,111,20896.58,8.827,21,26,51,546:546,37.81,30.3,30.9,319.0,72.0,0.2,0.2,0.37513283,30.9,72.0
2376,200,73,111,20905.42,8.827,21,26,58,542:546,37.81,30.3,30.9,319.0,72.0,0.2,0.2,0.37539852,30.9,72.0
2377,199,72,111,20914.24,8.827,21,26,51,541:546,37.81,30.3,27.1,301.0,64.0,0.2,0.2,0.37566417,27.1,64.0
2378,204,71,111,20923.06,8.827,21,27,51,542:542,37.81,30.3,27.1,301.0,64.0,0.2,0.2,0.37592986,27.1,64.0
2379,212,71,111,20931.89,8.827,21,29,54,542,37.81,30.3,27.1,258.0,62.0,0.2,0.2,0.37619555,27.1,62.0
2380,275,73,111,20940.71,8.827,21,36,53,538:541,37.81,30.35,27.1,185.0,52.0,0.2,0.2,0.37619555,27.1,52.0
2381,200,75,111,20949.54,8.827,21,25,53,542:538:542,37.81,30.3,27.5,186.0,58.0,0.2,0.2,0.3764612,27.5,58.0
2382,190,73,111,20958.37,8.827,21,25,49,542,37.81,30.3,30.5,189.0,66.0,0.2,0.2,0.3764612,30.5,66.0
2383,190,72,111,20967.19,8.827,21,25,49,542:541,37.81,30.3,30.5,189.0,66.0,0.2,0.2,0.3764612,30.5,66.0
2384,215,72,111,20976.03,8.827,21,29,57,542:542,37.81,30.3,33.2,199.0,68.0,0.2,0.2,0.3767269,33.2,68.0
2385,231,72,111,20984.85,8.827,21,31,50,542:542,37.81,30.3,33.2,199.0,68.0,0.2,0.2,0.37699255,33.2,68.0
2386,235,74,110,20993.67,8.827,21,30,55,546:546,37.81,30.3,33.2,203.0,67.0,0.2,0.2,0.37725824,33.2,67.0
2387,224,75,110,21002.5,8.827,21,29,41,542,37.81,30.3,33.2,207.0,60.0,0.2,0.2,0.3775239,33.2,60.0
2388,193,75,110,21011.33,8.827,21,25,41,542:542,37.81,30.3,33.2,207.0,60.0,0.2,0.2,0.3775239,33.2,60.0
2389,222,74,111,21020.15,8.827,21,29,52,538:542,37.81,30.35,32.2,216.0,62.0,0.2,0.2,0.3777896,32.2,62.0
2390,284,77,111,21028.98,8.827,21,35,48,541:542,37.81,30.3,32.2,216.0,62.0,0.2,0.2,0.3777896,32.2,62.0
2391,201,79,111,21037.8,8.827,21,24,45,542:538,37.81,30.3,29.9,225.0,64.0,0.2,0.2,0.37805527,29.9,64.0
2392,187,77,111,21046.63,8.827,21,23,48,538:535,37.81,30.3,29.9,231.0,68.0,0.2,0.2,0.37805527,29.9,68.0
2393,178,73,111,21055.46,8.827,21,23,58,537,37.81,30.3,29.3,217.0,64.0,0.2,0.2,0.37805527,29.3,64.0
2394,231,73,111,21064.28,8.827,21,30,53,538:535,37.81,30.3,29.3,217.0,62.0,0.2,0.2,0.37832093,29.3,62.0
2395,205,74,111,21073.11,8.827,21,26,49,538:535,37.81,30.3,29.3,231.0,69.0,0.2,0.2,0.37858662,29.3,69.0
2396,202,73,111,21081.93,8.827,21,26,52,538:541,37.81,30.3,29.3,226.0,70.0,0.2,0.2,0.37885228,29.3,70.0
2397,212,72,111,21090.76,8.827,21,28,52,538:538,37.81,30.3,29.3,240.0,70.0,0.2,0.2,0.37911797,29.3,70.0
2398,259,73,111,21099.61,8.845,21,34,52,538:535,37.81,30.3,29.3,265.0,77.0,0.2,0.2,0.37938362,29.3,77.0
2399,192,75,111,21108.44,8.827,21,24,51,535:537,37.81,30.3,29.1,252.0,74.0,0.2,0.2,0.37938362,29.1,74.0
2400,188,73,112,21117.27,8.827,21,25,51,535,37.81,30.3,29.1,248.0,69.0,0.2,0.2,0.37938362,29.1,69.0
2401,230,73,112,21126.09,8.827,21,30,57,538:535,37.81,30.3,29.1,244.0,68.0,0.2,0.2,0.3796493,29.1,68.0
2402,195,72,112,21134.91,8.827,21,26,49,535:535,37.81,30.3,29.1,232.0,67.0,0.2,0.2,0.3796493,29.1,67.0
2403,204,72,112,21143.75,8.827,21,27,52,537:535,37.81,30.3,29.1,232.0,67.0,0.2,0.2,0.37991497,29.1,67.0
2404,204,70,112,21152.58,8.827,21,28,52,538:538,37.81,30.3,27.9,231.0,61.0,0.2,0.2,0.38018066,27.9,61.0
2405,254,72,112,21161.39,8.827,21,34,52,542,37.81,30.35,27.9,231.0,61.0,0.2,0.2,0.38044634,27.9,61.0
2406,232,74,112,21170.22,8.827,21,30,49,538:533:535,37.81,30.35,27.7,182.0,48.0,0.2,0.2,0.380712,27.7,48.0
2407,235,73,112,21179.05,8.827,21,31,53,531:535,37.81,30.3,29.1,224.0,69.0,0.2,0.2,0.3809777,29.1,69.0
2408,240,77,112,21187.87,8.827,21,30,54,538,37.81,30.3,29.1,224.0,69.0,0.2,0.2,0.38124335,29.1,69.0
2409,241,79,112,21196.73,8.827,21,29,41,531:537,37.81,30.3,29.1,223.0,76.0,0.2,0.2,0.38150904,29.1,76.0
2410,182,79,112,21205.55,8.827,21,22,47,538:546,37.81,30.3,28.0,278.0,85.0,0.2,0.2,0.38150904,28.0,85.0
2411,189,76,111,21214.37,8.827,21,24,46,546:546,37.81,30.3,28.0,348.0,107.0,0.2,0.2,0.38150904,28.0,107.0
2412,248,77,111,21223.18,8.827,21,31,46,550:550,37.81,30.3,26.9,317.0,80.0,0.2,0.2,0.3817747,26.9,80.0
2413,176,76,110,21232.01,8.827,21,22,46,546,37.81,30.35,26.9,317.0,80.0,0.2,0.2,0.3817747,26.9,80.0
2414,195,74,110,21240.83,8.827,21,25,45,550:546,37.81,30.35,27.8,285.0,74.0,0.2,0.2,0.3817747,27.8,74.0
2415,220,75,110,21249.66,8.827,21,28,45,550:546,37.81,30.3,27.8,233.0,59.0,0.2,0.2,0.38204038,27.8,59.0
2416,210,75,110,21258.49,8.827,21,27,48,550:546,37.81,30.35,27.8,233.0,59.0,0.2,0.2,0.38230607,27.8,59.0
2417,197,74,110,21267.32,8.827,21,25,50,550:550,37.81,30.35,27.1,238.0,65.0,0.2,0.2,0.38230607,27.1,65.0
2418,195,72,110,21276.14,8.827,21,26,49,1101,37.81,30.3,27.1,238.0,65.0,0.2,0.2,0.38230607,27.1,65.0
2419,205,71,113,21284.96,8.827,21,28,49,699,37.81,30.35,27.1,237.0,69.0,0.2,0.2,0.38257173,27.1,69.0
2420,229,71,113,21293.79,8.827,21,31,49,550,37.81,30.35,28.6,217.0,64.0,0.2,0.2,0.3828374,28.6,64.0
2421,229,73,112,21302.63,8.827,21,30,49,546:550,37.81,30.35,28.6,217.0,64.0,0.2,0.2,0.38310307,28.6,64.0
2422,202,73,111,21311.45,8.827,21,26,51,546:550,37.81,30.35,29.9,191.0,62.0,0.2,0.2,0.38336876,29.9,62.0
2423,220,72,111,21320.28,8.827,21,29,51,546:555,37.81,30.35,29.9,191.0,62.0,0.2,0.2,0.38363442,29.9,62.0
2424,216,74,111,21329.1,8.827,21,28,51,546:546,37.81,30.35,31.9,188.0,62.0,0.2,0.2,0.3839001,31.9,62.0
2425,203,74,110,21337.92,8.827,21,26,51,546,37.81,30.35,31.9,194.0,66.0,0.2,0.2,0.3841658,31.9,66.0
2426,203,73,110,21346.76,8.827,21,27,51,537:546,37.81,30.3,32.2,199.0,66.0,0.2,0.2,0.38443145,32.2,66.0
2427,208,71,110,21355.58,8.827,21,28,54,542:546,37.81,30.35,32.2,211.0,69.0,0.2,0.2,0.38469714,32.2,69.0
2428,260,73,110,21364.39,8.808,21,34,55,546:546,37.81,30.3,32.2,211.0,69.0,0.2,0.2,0.3849628,32.2,69.0
2429,219,75,110,21373.19,8.808,21,28,46,546,37.81,30.35,32.2,266.0,72.0,0.2,0.2,0.38522848,32.2,72.0
2430,191,75,110,21382.01,8.808,21,24,52,550:546,37.81,30.3,32.2,266.0,72.0,0.2,0.2,0.38522848,32.2,72.0
2431,200,74,110,21390.83,8.827,21,26,54,550:542:550,37.81,30.35,29.7,318.0,75.0,0.2,0.2,0.38549414,29.7,75.0
2432,197,73,110,21399.66,8.827,21,26,54,546,37.81,30.3,29.7,318.0,75.0,0.2,0.2,0.38549414,29.7,75.0
2433,226,73,110,21408.48,8.827,21,30,52,542:546,37.81,30.3,29.7,269.0,70.0,0.2,0.2,0.38575983,29.7,70.0
2434,213,72,110,21417.31,8.827,21,28,53,542:542,37.81,30.35,30.2,240.0,72.0,0.2,0.2,0.38602552,30.2,72.0
2435,258,75,110,21426.14,8.827,21,33,53,546:541,37.81,30.35,30.2,240.0,72.0,0.2,0.2,0.38629118,30.2,72.0
2436,190,75,110,21434.96,8.827,21,24,47,546:542,37.81,30.3,30.2,204.0,72.0,0.2,0.2,0.38629118,30.2,72.0
2437,190,73,110,21443.79,8.827,21,25,51,546,37.81,30.35,29.6,225.0,75.0,0.2,0.2,0.38629118,29.6,75.0
2438,208,72,110,21452.61,8.827,21,28,63,550:546,37.81,30.35,29.6,251.0,82.0,0.2,0.2,0.38655686,29.6,82.0
2439,226,72,110,21461.44,8.827,21,30,59,550:550,37.81,30.35,30.7,225.0,65.0,0.2,0.2,0.38682252,30.7,65.0
2440,226,74,109,21470.27,8.827,21,29,60,555:550,37.81,30.35,32.7,213.0,64.0,0.2,0.2,0.3870882,32.7,64.0
2441,280,76,109,21479.09,8.827,21,35,62,550,37.81,30.3,32.7,213.0,64.0,0.2,0.2,0.3870882,32.7,64.0
2442,216,78,109,21487.92,8.827,21,26,62,1097,37.81,30.3,32.5,163.0,51.0,0.2,0.2,0.38735387,32.5,51.0
2443,197,77,110,21496.75,8.827,21,24,42,546:535,37.81,30.3,32.5,163.0,51.0,0.2,0.2,0.38735387,32.5,51.0
2444,190,77,110,21505.58,8.827,21,24,48,546:542,37.81,30.3,32.5,193.0,68.0,0.2,0.2,0.38735387,32.5,68.0
2445,190,75,110,21514.4,8.827,21,24,46,537:542,37.81,30.3,32.5,194.0,71.0,0.2,0.2,0.38735387,32.5,71.0
2446,200,73,110,21523.23,8.827,21,26,59,538:542,37.81,30.3,31.6,246.0,79.0,0.2,0.2,0.38761955,31.6,79.0
2447,227,74,110,21532.05,8.827,21,29,48,538:542,37.81,30.3,31.6,310.0,99.0,0.2,0.2,0.38788524,31.6,99.0
2448,210,75,110,21540.9,8.845,21,27,51,541:542,37.81,30.3,31.6,290.0,88.0,0.2,0.2,0.3881509,31.6,88.0
2449,194,74,110,21549.74,8.845,21,25,51,,37.81,30.3,31.6,299.0,82.0,0.2,0.2,0.3881509,31.6,82.0
2450,210,74,112,21558.58,8.827,21,27,46,750:546,37.81,30.3,31.3,280.0,80.0,0.2,0.2,0.3884166,31.3,80.0
2451,196,73,111,21567.4,8.827,21,26,52,546:546,37.81,30.3,31.3,245.0,73.0,0.2,0.2,0.3884166,31.3,73.0
2452,222,73,111,21576.23,8.827,21,29,57,546:550,37.81,30.3,29.2,235.0,69.0,0.2,0.2,0.38868225,29.2,69.0
2453,208,73,111,21585.06,8.827,21,27,56,546:546,37.81,30.3,29.2,228.0,69.0,0.2,0.2,0.38894793,29.2,69.0
2454,216,73,110,21593.89,8.827,21,28,41,542:546,37.81,30.3,29.2,215.0,70.0,0.2,0.2,0.3892136,29.2,70.0
2455,217,74,110,21602.7,8.827,21,28,51,546,37.81,30.3,32.0,198.0,67.0,0.2,0.2,0.38947928,32.0,67.0
2456,218,74,110,21611.53,8.827,21,28,51,542:546,37.81,30.3,32.0,198.0,67.0,0.2,0.2,0.38974494,32.0,67.0
2457,173,73,110,21620.36,8.827,21,23,51,550:546,37.81,30.3,35.6,194.0,73.0,0.2,0.2,0.38974494,35.6,73.0
2458,222,72,110,21629.25,8.827,21,29,51,550:550,37.81,30.3,36.9,182.0,68.0,0.2,0.2,0.39001063,36.9,68.0
2459,220,74,110,21638.01,8.827,21,28,51,550:542,37.81,30.3,36.9,180.0,66.0,0.2,0.2,0.3902763,36.9,66.0
2460,209,74,110,21646.84,8.827,21,27,51,542,37.81,30.3,37.8,204.0,78.0,0.2,0.2,0.39054197,37.8,78.0
2461,195,74,110,21655.67,8.827,21,25,57,546:541,37.81,30.3,37.8,204.0,78.0,0.2,0.2,0.39054197,37.8,78.0
2462,195,73,110,21664.5,8.827,21,26,51,542:542,37.81,30.3,37.8,204.0,79.0,0.2,0.2,0.39054197,37.8,79.0
2463,195,71,110,21673.32,8.827,21,26,51,542:546,37.81,30.3,36.9,281.0,95.0,0.2,0.2,0.39054197,36.9,95.0
2464,229,73,110,21682.15,8.827,21,30,51,546:541,37.81,30.3,34.6,251.0,81.0,0.2,0.2,0.39080766,34.6,81.0
2465,198,72,110,21690.97,8.827,21,26,49,546:550,37.81,30.3,34.6,246.0,70.0,0.2,0.2,0.39080766,34.6,70.0
2466,215,72,110,21699.79,8.827,21,29,57,546:555,37.81,30.3,35.0,214.0,66.0,0.2,0.2,0.39107332,35.0,66.0
2467,211,72,110,21708.62,8.827,21,28,53,550,37.81,30.3,35.9,189.0,62.0,0.2,0.2,0.391339,35.9,62.0
2468,211,72,109,21717.45,8.827,21,28,54,550:550,37.81,30.3,35.9,151.0,53.0,0.2,0.2,0.39160466,35.9,53.0
2469,190,72,109,21726.27,8.827,21,25,57,550:550,37.81,30.25,36.7,143.0,59.0,0.1,0.1,0.39160466,36.7,59.0
2470,213,71,110,21735.1,8.827,21,29,57,546:542,37.81,30.3,39.9,166.0,67.0,0.2,0.2,0.39187035,39.9,67.0
2471,222,71,110,21743.93,8.827,21,30,52,550:542,37.81,30.3,39.9,171.0,69.0,0.2,0.2,0.39213604,39.9,69.0
2472,203,72,110,21752.76,8.827,21,27,52,550,37.81,30.3,39.9,201.0,80.0,0.2,0.2,0.3924017,39.9,80.0
2473,194,71,110,21761.59,8.827,21,26,52,546:542,37.81,30.3,39.9,255.0,81.0,0.2,0.2,0.3924017,39.9,81.0
2474,245,72,110,21770.41,8.827,21,32,50,550:546,37.81,30.25,39.9,255.0,81.0,0.1,0.1,0.39266738,39.9,81.0
2475,204,73,110,21779.24,8.827,21,27,52,542:550,37.81,30.3,36.7,221.0,60.0,0.2,0.2,0.39293304,36.7,60.0
2476,204,73,110,21788.06,8.827,21,27,52,546,37.81,30.3,35.6,217.0,67.0,0.2,0.2,0.39319873,35.6,67.0
2477,204,71,110,21796.89,8.827,21,27,55,546:550,37.81,30.3,35.6,217.0,67.0,0.2,0.2,0.3934644,35.6,67.0
2478,213,72,109,21805.71,8.827,21,28,63,550:550,37.81,30.3,34.7,206.0,72.0,0.2,0.2,0.39373007,34.7,72.0
2479,255,74,110,21814.54,8.827,21,33,63,555:550,37.81,30.3,34.7,206.0,72.0,0.2,0.2,0.39399576,34.7,72.0
2480,232,77,110,21823.36,8.827,21,29,49,559:555,37.81,30.3,30.4,248.0,80.0,0.2,0.2,0.39426142,30.4,80.0
2481,260,79,109,21832.19,8.827,21,31,53,558:563,37.81,30.25,30.4,269.0,80.0,0.1,0.1,0.3945271,30.4,80.0
2482,193,78,109,21841.03,8.827,21,24,53,546:550,37.81,30.25,34.7,218.0,69.0,0.1,0.1,0.3945271,34.7,69.0
2483,209,78,109,21849.85,8.827,21,26,46,550:541,37.81,30.25,38.2,197.0,68.0,0.1,0.1,0.39479277,38.2,68.0
2484,209,76,109,21858.67,8.827,21,26,57,546,37.81,30.3,38.2,197.0,68.0,0.2,0.2,0.39505845,38.2,68.0
2485,216,77,110,21867.51,8.827,21,27,57,538:535,37.81,30.25,35.4,166.0,64.0,0.1,0.1,0.3953241,35.4,64.0
2486,177,75,111,21876.33,8.827,21,23,55,535:527,37.81,30.3,36.0,199.0,75.0,0.2,0.2,0.3953241,36.0,75.0
2487,231,75,111,21885.17,8.836,21,29,55,533:535,37.81,30.3,36.0,199.0,75.0,0.2,0.2,0.3955898,36.0,75.0
2488,203,76,111,21893.99,8.827,21,26,46,531:535,37.81,30.25,36.0,209.0,71.0,0.1,0.1,0.3958555,36.0,71.0
2489,184,74,112,21902.82,8.827,21,24,51,531:531,37.81,30.25,36.0,209.0,71.0,0.1,0.1,0.3958555,36.0,71.0
2490,203,73,112,21911.65,8.827,21,27,51,527,37.81,30.25,36.0,272.0,78.0,0.1,0.1,0.39612114,36.0,78.0
2491,212,73,112,21920.47,8.827,21,28,50,526:527,37.81,30.25,36.0,272.0,78.0,0.1,0.1,0.39638683,36.0,78.0
2492,216,73,113,21929.3,8.827,21,28,50,531:523,37.81,30.25,31.4,284.0,70.0,0.1,0.1,0.3966525,31.4,70.0
2493,216,73,113,21938.12,8.827,21,28,50,531:527,37.81,30.25,28.9,247.0,64.0,0.1,0.1,0.39691818,28.9,64.0
2494,266,75,113,21946.95,8.827,21,34,52,526:531,37.81,30.25,28.9,247.0,64.0,0.1,0.1,0.39718384,28.9,64.0
2495,179,76,113,21955.77,8.827,21,22,47,531,37.81,30.25,31.4,202.0,63.0,0.1,0.1,0.39718384,31.4,63.0
2496,194,74,113,21964.61,8.827,21,25,49,531:531:531,37.81,30.25,31.4,202.0,63.0,0.1,0.1,0.39718384,31.4,63.0
2497,225,73,113,21973.44,8.827,21,29,48,529:531,37.81,30.25,31.1,200.0,70.0,0.1,0.1,0.39744952,31.1,70.0
2498,208,73,113,21982.26,8.827,21,27,52,535:531,37.81,30.25,31.1,213.0,79.0,0.1,0.1,0.3977152,31.1,79.0
2499,208,73,113,21991.08,8.827,21,27,52,538:535,37.81,30.25,31.8,238.0,80.0,0.1,0.1,0.39798087,31.8,80.0
