time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,respiration,tidal_volume,tidal_volume_min,PercentageinZ2,TymeBreathRate,TymeVentilation
1688,384,81,142,15609.14,11.046,17,45,40.6,37.67,31.01,398.4,120.4,0.179927,31.01,120.4
1689,390,82,143,15618.8,11.046,17,45,40.9,37.67,31.12,397.3,120.4,0.179927,31.12,120.4
1690,390,82,142,15632.42,11.045,17,45,41.2,37.67,31.18,395.8,120.6,0.179927,31.18,120.6
1691,390,82,143,15644.32,11.045,17,45,41.2,37.67,31.24,394.4,120.9,0.179927,31.24,120.9
1692,389,82,142,15654.68,11.046,17,45,39.0,37.67,31.27,393.7,121.4,0.179927,31.27,121.4
1693,389,81,143,15665.04,11.046,17,46,39.8,37.67,31.31,393.5,121.9,0.179927,31.31,121.9
1694,391,81,143,15675.38,11.046,17,46,39.7,37.67,31.36,394.6,122.4,0.179927,31.36,122.4
1695,390,81,143,15687.24,11.042,17,46,38.4,37.68,31.35,395.2,122.7,0.179927,31.35,122.7
1696,388,80,143,15699.65,11.04,17,46,40.6,37.68,31.27,395.0,122.7,0.179927,31.27,122.7
1697,388,79,143,15709.06,11.04,17,47,39.2,37.68,31.19,394.9,122.7,0.179927,31.19,122.7
1698,391,80,144,15720.37,11.04,17,47,38.7,37.68,30.98,394.4,122.5,0.179927,30.98,122.5
1699,392,81,144,15731.27,11.044,17,46,39.3,37.68,30.75,393.9,122.2,0.179927,30.75,122.2
1700,388,80,143,15741.63,11.046,17,46,38.8,37.68,30.5,391.0,122.1,0.179927,30.5,122.1
1701,388,79,143,15751.97,11.046,17,47,38.4,37.68,30.32,389.3,122.3,0.179927,30.32,122.3
1702,390,79,142,15763.83,11.042,17,47,39.2,37.68,30.27,390.1,123.3,0.179927,30.27,123.3
1703,393,81,142,15774.75,11.044,17,46,39.1,37.68,30.26,389.6,123.2,0.179927,30.26,123.2
1704,393,83,143,15786.61,11.042,17,45,37.2,37.68,30.28,388.1,122.3,0.179927,30.28,122.3
1705,389,82,143,15797.51,11.044,17,45,39.3,37.68,30.34,386.2,121.4,0.179927,30.34,121.4
1706,387,81,143,15807.87,11.046,17,46,38.6,37.68,30.41,383.9,120.4,0.179927,30.41,120.4
1707,389,80,143,15818.21,11.046,17,46,38.3,37.68,30.48,382.5,120.0,0.179927,30.48,120.0
1708,389,79,143,15831.59,11.045,17,47,40.5,37.68,30.57,382.4,120.6,0.179927,30.57,120.6
1709,389,79,143,15843.05,11.045,17,47,38.1,37.68,30.66,382.4,121.1,0.179927,30.66,121.1
1710,391,79,143,15853.4,11.046,17,47,38.8,37.68,30.7,382.6,121.3,0.179927,30.7,121.3
1711,391,80,143,15863.07,11.046,17,47,39.7,37.68,30.75,382.8,121.5,0.179927,30.75,121.5
1712,391,81,144,15873.79,11.046,17,46,39.4,37.68,30.81,383.5,121.3,0.179927,30.81,121.3
1713,391,81,144,15884.45,11.046,17,46,39.9,37.68,30.87,384.7,120.8,0.179927,30.87,120.8
1714,389,80,143,15897.82,11.045,17,46,38.9,37.68,30.94,386.0,120.6,0.179927,30.94,120.6
1715,388,79,143,15909.3,11.045,17,47,37.8,37.68,31.01,387.3,120.5,0.179927,31.01,120.5
1716,388,78,144,15919.64,11.046,17,48,37.4,37.68,31.04,387.4,121.1,0.179927,31.04,121.1
1717,388,78,144,15929.99,11.046,17,48,38.1,37.68,31.06,387.6,121.7,0.179927,31.06,121.7
1718,390,78,144,15941.86,11.042,17,48,38.0,37.69,31.1,388.4,122.1,0.179927,31.1,122.1
1719,391,79,144,15952.76,11.044,17,47,37.2,37.69,31.15,388.9,122.4,0.179927,31.15,122.4
1720,390,79,144,15963.13,11.046,17,47,38.1,37.69,31.22,388.7,122.3,0.179927,31.22,122.3
1721,391,79,144,15973.46,11.046,17,47,38.5,37.69,31.28,388.4,122.3,0.179927,31.28,122.3
1722,392,81,144,15983.81,11.046,17,46,38.6,37.69,31.34,388.2,122.2,0.179927,31.34,122.2
1723,391,81,144,15997.18,11.045,17,46,38.4,37.69,31.43,387.1,121.7,0.179927,31.43,121.7
1724,389,80,143,16008.66,11.045,17,46,38.5,37.69,31.55,385.5,120.8,0.179927,31.55,120.8
1725,390,80,143,16019.02,11.046,17,47,36.7,37.69,31.73,383.1,120.6,0.179927,31.73,120.6
1726,390,80,144,16029.37,11.046,17,47,38.4,37.69,31.95,380.5,120.7,0.179927,31.95,120.7
1727,392,82,143,16039.71,11.046,17,46,37.3,37.7,32.13,381.8,121.6,0.179927,32.13,121.6
1728,392,82,144,16051.58,11.042,17,46,37.1,37.7,32.3,383.6,122.6,0.179927,32.3,122.6
1729,389,81,144,16062.49,11.044,17,46,38.8,37.7,32.47,384.4,122.5,0.179927,32.47,122.5
1730,389,81,145,16072.83,11.046,17,46,38.7,37.7,32.63,384.6,122.0,0.179927,32.63,122.0
1731,390,82,144,16083.19,11.046,17,45,39.9,37.7,32.74,382.8,121.3,0.179927,32.74,121.3
1732,389,82,145,16093.53,11.046,17,45,39.5,37.7,32.78,381.3,120.8,0.179927,32.78,120.8
1733,388,81,145,16103.88,11.046,17,46,38.0,37.7,32.74,380.1,120.9,0.179927,32.74,120.9
1734,388,80,145,16117.25,11.045,17,46,38.8,37.7,32.65,378.8,121.1,0.179927,32.65,121.1
1735,388,79,145,16128.72,11.045,17,47,38.5,37.7,32.51,377.2,121.4,0.179927,32.51,121.4
1736,390,80,145,16139.08,11.046,17,47,37.9,37.7,32.42,379.4,122.8,0.179927,32.42,122.8
1737,393,82,145,16149.42,11.046,17,46,39.5,37.7,32.35,381.8,124.3,0.179927,32.35,124.3
1738,392,82,145,16161.29,11.042,17,46,38.5,37.71,32.33,382.9,125.4,0.179927,32.33,125.4
1739,388,81,145,16172.2,11.044,17,46,38.2,37.71,32.31,383.8,126.1,0.179927,32.31,126.1
1740,389,80,145,16184.06,11.042,17,46,37.3,37.71,32.29,384.0,126.1,0.179927,32.29,126.1
1741,390,79,145,16196.48,11.04,17,47,37.2,37.71,32.27,384.3,126.2,0.179927,32.27,126.2
1742,389,79,145,16207.39,11.044,17,47,36.1,37.71,32.29,385.3,126.8,0.179927,32.29,126.8
1743,390,79,145,16217.74,11.046,17,47,36.5,37.71,32.34,386.8,127.8,0.179927,32.34,127.8
1744,390,79,145,16228.08,11.046,17,47,36.2,37.71,32.38,388.1,128.4,0.179927,32.38,128.4
1745,390,79,146,16238.44,11.046,17,47,35.8,37.71,32.41,389.1,128.8,0.179927,32.41,128.8
1746,390,80,147,16248.09,11.046,17,47,38.3,37.71,32.41,389.8,129.1,0.179927,32.41,129.1
1747,392,81,147,16260.26,11.042,17,46,37.3,37.71,32.42,390.6,129.3,0.179927,32.42,129.3
1748,394,84,147,16271.55,11.044,17,45,36.7,37.71,32.49,392.3,130.1,0.179927,32.49,130.1
1749,393,84,148,16281.91,11.046,17,45,37.3,37.71,32.56,394.0,130.9,0.179927,32.56,130.9
1750,389,83,148,16292.27,11.046,17,45,36.2,37.71,32.64,395.6,131.8,0.179927,32.64,131.8
1751,387,81,147,16304.68,11.045,17,46,36.6,37.71,32.71,396.3,132.4,0.179927,32.71,132.4
1752,390,81,147,16316.8,11.045,17,46,36.9,37.71,32.74,395.8,132.6,0.179927,32.74,132.6
1753,391,81,147,16327.46,11.046,17,46,37.5,37.71,32.78,395.8,133.0,0.179927,32.78,133.0
1754,391,81,147,16337.12,11.046,17,46,37.5,37.71,32.84,396.5,133.8,0.179927,32.84,133.8
1755,388,81,146,16347.85,11.046,17,46,36.5,37.71,32.92,397.1,134.4,0.179927,32.92,134.4
1756,388,80,146,16358.51,11.046,17,46,35.4,37.71,33.01,397.7,135.0,0.179927,33.01,135.0
1757,390,80,147,16371.89,11.045,17,47,35.5,37.71,33.13,398.1,135.3,0.179927,33.13,135.3
1758,390,80,147,16382.65,11.045,17,47,35.8,37.71,33.26,398.5,135.7,0.179927,33.26,135.7
1759,389,80,147,16392.66,11.046,17,46,34.1,37.71,33.36,400.2,136.4,0.179927,33.36,136.4
1760,390,80,147,16403.01,11.046,17,47,35.5,37.71,33.45,402.4,137.2,0.179927,33.45,137.2
1761,390,80,147,16412.77,11.046,17,47,35.1,37.71,33.58,405.7,138.2,0.179927,33.58,138.2
1762,388,79,147,16424.51,11.042,17,47,34.5,37.71,33.74,407.7,138.8,0.179927,33.74,138.8
1763,389,78,146,16436.13,11.044,17,48,35.3,37.72,33.93,408.7,139.2,0.179927,33.93,139.2
1764,391,78,146,16446.48,11.046,17,48,36.0,37.72,34.08,407.9,138.7,0.179927,34.08,138.7
1765,391,79,146,16459.45,11.045,17,47,36.1,37.72,34.23,407.1,138.3,0.179927,34.23,138.3
1766,389,79,146,16471.32,11.045,17,47,36.6,37.72,34.35,406.2,138.2,0.179927,34.35,138.2
1767,390,79,146,16480.58,11.046,17,47,36.9,37.72,34.49,405.5,138.3,0.179927,34.49,138.3
1768,392,80,147,16491.87,11.046,17,47,34.2,37.72,34.64,405.4,139.0,0.179927,34.64,139.0
1769,393,81,146,16503.41,11.046,17,46,37.7,37.72,34.79,405.4,139.7,0.179927,34.79,139.7
1770,391,81,146,16513.76,11.046,17,46,36.9,37.72,34.96,405.4,140.3,0.179927,34.96,140.3
1771,389,80,147,16524.11,11.046,17,46,36.3,37.72,35.11,404.9,139.9,0.179927,35.11,139.9
1772,388,79,147,16537.49,11.045,17,47,37.8,37.72,35.26,404.5,139.6,0.179927,35.26,139.6
1773,388,79,147,16548.95,11.045,17,47,36.6,37.72,35.41,404.3,139.3,0.179927,35.41,139.3
1774,389,79,148,16559.3,11.046,17,47,36.5,37.72,35.54,404.0,139.2,0.179927,35.54,139.2
1775,390,79,148,16571.17,11.042,17,47,35.7,37.72,35.57,403.5,139.2,0.179927,35.57,139.2
1776,391,79,148,16582.08,11.044,17,47,35.5,37.72,35.57,405.3,140.1,0.179927,35.57,140.1
1777,391,80,148,16592.43,11.046,17,47,35.7,37.72,35.54,408.2,141.3,0.179927,35.54,141.3
1778,390,80,148,16602.78,11.046,17,47,34.8,37.72,35.53,410.4,142.5,0.179927,35.53,142.5
1779,391,80,148,16614.64,11.042,17,47,35.7,37.72,35.51,412.3,143.2,0.179927,35.51,143.2
1780,392,81,148,16625.54,11.044,17,46,35.5,37.72,35.48,413.0,142.9,0.179927,35.48,142.9
1781,392,83,149,16635.88,11.046,17,45,34.6,37.72,35.46,412.1,142.3,0.179927,35.46,142.3
1782,392,84,148,16646.24,11.046,17,45,33.6,37.72,35.43,411.1,141.7,0.179927,35.43,141.7
1783,391,84,148,16659.63,11.045,17,44,33.9,37.72,35.4,409.0,141.4,0.179927,35.4,141.4
1784,388,83,148,16671.09,11.045,17,45,34.0,37.72,35.39,408.5,141.4,0.179927,35.39,141.4
1785,387,81,147,16681.44,11.046,17,46,33.5,37.72,35.4,409.3,141.7,0.179927,35.4,141.7
1786,389,81,147,16691.79,11.046,17,46,33.6,37.72,35.41,409.6,141.2,0.179927,35.41,141.2
1787,393,82,147,16702.14,11.046,17,46,35.3,37.74,35.43,409.9,140.6,0.179927,35.43,140.6
1788,392,83,147,16714.0,11.042,17,45,34.0,37.74,35.4,411.8,140.9,0.179927,35.4,140.9
1789,391,83,148,16723.64,11.044,17,45,35.5,37.74,35.37,413.8,141.4,0.179927,35.37,141.4
1790,391,84,149,16734.56,11.046,17,44,35.5,37.74,35.3,415.5,141.9,0.179927,35.3,141.9
1791,391,84,149,16747.12,11.042,17,44,36.1,37.74,35.23,417.2,142.3,0.179927,35.23,142.3
1792,389,83,150,16758.03,11.044,17,45,36.6,37.74,35.16,419.0,142.7,0.179927,35.16,142.7
1793,388,82,150,16768.38,11.046,17,45,35.9,37.74,35.04,418.6,143.0,0.179927,35.04,143.0
1794,389,82,150,16778.73,11.046,17,45,36.7,37.74,34.92,417.8,143.1,0.179927,34.92,143.1
1795,389,81,150,16789.08,11.046,17,46,36.3,37.74,34.81,416.7,142.0,0.179927,34.81,142.0
1796,388,80,151,16802.46,11.045,17,46,35.4,37.74,34.69,416.0,141.2,0.179927,34.69,141.2
1797,389,80,151,16813.92,11.045,17,46,35.1,37.74,34.54,416.5,141.6,0.179927,34.54,141.6
1798,390,80,151,16824.27,11.046,17,47,35.0,37.74,34.41,416.7,141.8,0.179927,34.41,141.8
1799,390,80,151,16834.62,11.046,17,47,35.8,37.74,34.28,416.7,141.9,0.179927,34.28,141.9
1800,389,80,151,16844.97,11.046,17,46,35.8,37.74,34.13,416.2,141.6,0.179927,34.13,141.6
1801,389,79,152,16856.78,11.042,17,47,35.9,37.74,33.95,414.7,140.5,0.179927,33.95,140.5
1802,389,79,152,16867.72,11.044,17,47,35.1,37.74,33.84,414.6,139.6,0.179927,33.84,139.6
1803,390,79,152,16877.4,11.046,17,47,35.3,37.74,33.77,415.0,138.7,0.179927,33.77,138.7
1804,391,79,152,16891.05,11.045,17,47,36.3,37.74,33.71,415.3,138.4,0.179927,33.71,138.4
1805,390,79,152,16902.93,11.045,17,47,35.0,37.74,33.64,415.5,138.2,0.179927,33.64,138.2
1806,390,80,152,16913.28,11.046,17,47,35.5,37.74,33.56,414.9,137.8,0.179927,33.56,137.8
1807,392,81,152,16923.63,11.046,17,46,34.8,37.74,33.48,414.2,137.5,0.179927,33.48,137.5
1808,394,82,152,16935.49,11.042,17,46,32.9,37.74,33.43,413.2,137.3,0.179927,33.43,137.3
1809,392,84,152,16946.4,11.044,17,45,35.4,37.75,33.37,412.4,137.1,0.179927,33.37,137.1
1810,389,84,152,16956.75,11.046,17,44,36.0,37.75,33.32,412.0,136.8,0.179927,33.32,136.8
1811,388,83,152,16967.08,11.046,17,45,35.9,37.75,33.28,411.5,136.4,0.179927,33.28,136.4
1812,388,81,152,16977.44,11.046,17,46,36.1,37.75,33.24,410.7,135.9,0.179927,33.24,135.9
1813,388,80,152,16987.8,11.046,17,46,34.2,37.75,33.22,409.8,135.6,0.179927,33.22,135.6
1814,390,80,153,17001.18,11.045,17,47,34.2,37.75,33.21,408.7,135.3,0.179927,33.21,135.3
1815,391,81,152,17012.64,11.045,17,46,34.2,37.75,33.2,408.3,135.1,0.179927,33.2,135.1
1816,389,82,151,17022.99,11.046,17,45,33.5,37.75,33.2,408.8,135.1,0.179927,33.2,135.1
1817,387,81,150,17032.65,11.046,17,46,33.5,37.75,33.14,408.9,135.2,0.179927,33.14,135.2
1818,388,80,151,17044.82,11.042,17,46,34.1,37.75,33.07,409.0,135.5,0.179927,33.07,135.5
1819,388,79,151,17056.11,11.044,17,47,33.7,37.75,33.0,409.2,135.6,0.179927,33.0,135.6
1820,389,79,152,17066.47,11.046,17,47,34.7,37.75,32.92,409.4,135.8,0.179927,32.92,135.8
1821,392,80,151,17078.34,11.042,17,47,34.1,37.75,32.88,407.3,135.2,0.179927,32.88,135.2
1822,393,81,152,17089.24,11.044,17,46,34.4,37.75,32.84,405.4,134.7,0.179927,32.84,134.7
1823,393,82,152,17099.59,11.046,17,46,35.1,37.75,32.82,403.8,134.6,0.179927,32.82,134.6
1824,391,84,152,17109.93,11.046,17,44,35.5,37.75,32.84,402.6,134.5,0.179927,32.84,134.5
1825,390,83,152,17123.32,11.045,17,45,34.6,37.75,32.89,401.9,134.4,0.179927,32.89,134.4
1826,388,82,152,17134.78,11.045,17,45,35.9,37.75,32.97,401.2,134.7,0.179927,32.97,134.7
1827,388,80,152,17145.13,11.046,17,46,35.5,37.75,33.05,400.6,135.0,0.179927,33.05,135.0
1828,390,80,152,17155.48,11.046,17,47,34.5,37.75,33.17,401.1,135.3,0.179927,33.17,135.3
1829,390,81,151,17165.83,11.046,17,46,34.6,37.75,33.28,401.7,135.7,0.179927,33.28,135.7
1830,391,81,151,17176.18,11.046,17,46,34.6,37.75,33.31,400.9,135.4,0.179927,33.31,135.4
1831,389,80,151,17189.53,11.045,17,46,34.8,37.75,33.34,400.1,135.1,0.179927,33.34,135.1
1832,389,80,151,17200.98,11.045,17,46,35.6,37.75,33.35,399.0,134.8,0.179927,33.35,134.8
1833,390,81,152,17211.36,11.046,17,46,34.8,37.75,33.36,397.4,134.3,0.179927,33.36,134.3
1834,390,81,151,17221.72,11.046,17,46,35.2,37.75,33.43,396.6,134.3,0.179927,33.43,134.3
1835,389,81,151,17232.07,11.046,17,46,35.8,37.76,33.51,395.9,134.4,0.179927,33.51,134.4
1836,390,81,152,17243.11,11.042,17,46,34.3,37.76,33.6,395.1,134.4,0.179927,33.6,134.4
1837,388,81,152,17255.98,11.04,17,46,35.2,37.76,33.72,394.4,134.5,0.179927,33.72,134.5
1838,387,80,152,17267.26,11.044,17,46,35.7,37.76,33.88,393.9,134.8,0.179927,33.88,134.8
1839,388,80,151,17277.61,11.046,17,46,34.9,37.76,34.02,394.5,135.3,0.179927,34.02,135.3
1840,389,79,152,17287.96,11.046,17,47,34.9,37.76,34.16,395.7,136.0,0.179927,34.16,136.0
1841,389,79,152,17298.32,11.046,17,47,35.6,37.76,34.27,396.2,136.7,0.179927,34.27,136.7
1842,389,79,152,17308.67,11.046,17,47,34.1,37.76,34.39,396.7,137.4,0.179927,34.39,137.4
1843,391,79,151,17319.01,11.046,17,47,34.8,37.76,34.49,396.5,137.1,0.179927,34.49,137.1
1844,391,80,151,17332.39,11.045,17,47,35.4,37.76,34.62,395.1,136.4,0.179927,34.62,136.4
1845,391,80,150,17343.85,11.045,17,47,35.0,37.76,34.82,390.2,134.6,0.179927,34.82,134.6
1846,391,81,150,17354.2,11.046,17,46,35.9,37.76,34.98,386.6,133.9,0.179927,34.98,133.9
1847,390,80,150,17364.51,11.046,17,47,35.3,37.77,35.14,383.4,133.5,0.179927,35.14,133.5
1848,389,79,150,17376.41,11.042,17,47,35.0,37.77,35.31,384.0,133.7,0.179927,35.31,133.7
1849,389,79,150,17387.32,11.018,17,47,36.1,37.77,35.47,384.4,134.1,0.179927,35.47,134.1
1850,389,78,150,17397.67,11.063,17,48,37.0,37.77,35.61,384.7,134.6,0.179927,35.61,134.6
1851,389,78,151,17408.03,11.055,17,48,36.8,37.77,35.68,383.1,134.0,0.179927,35.68,134.0
1852,390,79,150,17418.38,11.046,17,47,36.4,37.77,35.73,381.4,133.4,0.179927,35.73,133.4
1853,390,79,150,17431.78,11.045,17,47,35.0,37.77,35.78,379.8,133.0,0.179927,35.78,133.0
1854,391,79,150,17443.22,11.045,17,47,34.4,37.77,35.82,377.8,132.7,0.179927,35.82,132.7
1855,391,80,150,17453.57,11.046,17,47,35.7,37.77,35.86,375.5,132.5,0.179927,35.86,132.5
1856,390,79,150,17463.93,11.046,17,47,35.6,37.77,35.96,374.1,133.3,0.179927,35.96,133.3
1857,388,79,150,17475.8,11.042,17,47,34.5,37.77,36.05,373.6,133.8,0.179927,36.05,133.8
1858,389,79,150,17486.7,11.044,17,47,34.3,37.77,36.11,375.4,133.9,0.179927,36.11,133.9
1859,392,80,150,17497.05,11.046,17,47,36.3,37.77,36.14,375.3,133.5,0.179927,36.14,133.5
1860,391,80,150,17508.92,11.042,17,47,35.6,37.77,36.16,374.0,132.9,0.179927,36.16,132.9
1861,390,80,150,17521.34,11.04,17,47,35.0,37.77,36.13,373.2,132.8,0.179927,36.13,132.8
1862,391,80,150,17532.24,11.044,17,47,36.8,37.77,36.08,372.9,133.1,0.179927,36.08,133.1
1863,389,80,151,17542.54,11.046,17,46,35.6,37.77,35.98,374.3,134.0,0.179927,35.98,134.0
1864,388,79,151,17552.91,11.046,17,47,37.1,37.77,35.92,373.7,134.1,0.179927,35.92,134.1
1865,390,79,151,17563.28,11.046,17,47,37.8,37.77,35.89,372.3,134.0,0.179927,35.89,134.0
1866,394,79,151,17573.59,11.046,17,48,35.9,37.77,35.89,371.6,134.3,0.179927,35.89,134.3
1867,407,79,151,17583.96,11.046,17,49,35.5,37.77,35.89,371.2,134.6,0.179927,35.89,134.6
1868,418,80,151,17597.37,11.045,17,50,35.6,37.77,35.9,371.3,135.2,0.179927,35.9,135.2
1869,421,81,151,17608.78,11.045,17,50,35.3,37.78,35.92,371.6,135.6,0.179927,35.92,135.6
1870,419,81,152,17619.15,11.046,17,49,35.3,37.78,35.97,372.0,135.7,0.179927,35.97,135.7
1871,418,80,152,17629.52,11.046,17,50,34.2,37.78,36.01,371.8,135.5,0.179927,36.01,135.5
1872,421,79,152,17641.34,11.042,17,51,34.7,37.78,36.05,371.4,135.2,0.179927,36.05,135.2
1873,420,79,152,17652.27,11.044,17,51,35.5,37.78,36.06,371.9,135.5,0.179927,36.06,135.5
1874,420,79,152,17662.64,11.046,17,51,35.4,37.78,36.08,372.5,135.7,0.179927,36.08,135.7
1875,422,80,153,17674.51,11.042,17,50,33.6,37.78,36.12,372.9,135.9,0.179927,36.12,135.9
1876,421,81,153,17685.37,11.044,17,50,33.5,37.78,36.19,372.7,135.8,0.179927,36.19,135.8
1877,419,80,153,17697.27,11.042,17,50,34.0,37.78,36.26,372.1,135.6,0.179927,36.26,135.6
1878,419,80,153,17708.18,11.044,17,50,33.3,37.78,36.34,371.0,135.4,0.179927,36.34,135.4
1879,421,80,152,17718.53,11.046,17,50,33.6,37.78,36.44,370.2,135.4,0.179927,36.44,135.4
1880,421,81,152,17728.89,11.046,17,50,34.5,37.78,36.57,369.7,135.5,0.179927,36.57,135.5
1881,420,81,151,17740.76,11.042,17,50,34.2,37.78,36.7,369.2,135.8,0.179927,36.7,135.8
1882,421,82,152,17751.66,11.044,17,49,34.8,37.78,36.83,368.8,135.9,0.179927,36.83,135.9
1883,421,82,152,17762.01,11.046,17,49,35.6,37.78,36.94,368.7,136.0,0.179927,36.94,136.0
1884,419,81,152,17772.35,11.046,17,49,33.8,37.78,37.06,368.6,136.1,0.179927,37.06,136.1
1885,419,81,153,17782.01,11.046,17,49,34.4,37.78,37.2,370.4,137.0,0.179927,37.2,137.0
1886,419,81,154,17795.68,11.045,17,49,35.4,37.78,37.36,372.6,138.0,0.179927,37.36,138.0
1887,419,80,153,17807.5,11.045,17,50,35.0,37.78,37.52,374.8,138.8,0.179927,37.52,138.8
1888,419,80,154,17817.88,11.046,17,50,34.7,37.78,37.66,377.5,139.6,0.179927,37.66,139.6
1889,420,80,155,17828.25,11.046,17,50,35.0,37.78,37.74,379.6,140.1,0.179927,37.74,140.1
1890,421,80,154,17838.6,11.046,17,50,35.8,37.78,37.77,380.9,140.2,0.179927,37.77,140.2
1891,420,80,154,17850.45,11.042,17,50,34.9,37.78,37.8,382.5,140.2,0.179927,37.8,140.2
1892,419,79,155,17861.36,11.044,17,51,33.4,37.78,37.85,382.7,140.1,0.179927,37.85,140.1
1893,418,78,154,17871.72,11.046,17,51,33.1,37.78,37.93,380.6,139.8,0.179927,37.93,139.8
1894,419,78,154,17885.08,11.045,17,51,34.2,37.78,38.02,379.9,140.0,0.179927,38.02,140.0
1895,422,80,154,17896.55,11.045,17,50,34.1,37.78,38.11,379.5,140.2,0.179927,38.11,140.2
1896,423,81,154,17906.21,11.046,17,50,33.3,37.78,38.2,379.1,140.2,0.179927,38.2,140.2
1897,421,82,154,17916.95,11.046,17,49,33.4,37.78,38.31,378.4,140.2,0.179927,38.31,140.2
1898,419,81,153,17927.61,11.046,17,49,33.7,37.79,38.45,377.3,140.0,0.179927,38.45,140.0
1899,418,80,153,17941.0,11.045,17,50,33.6,37.79,38.54,375.4,139.4,0.179927,38.54,139.4
1900,418,80,153,17952.45,11.045,17,50,34.0,37.79,38.6,374.0,139.1,0.179927,38.6,139.1
1901,420,80,153,17962.8,11.046,17,50,35.2,37.79,38.59,373.3,139.5,0.179927,38.59,139.5
1902,419,79,153,17973.15,11.046,17,51,35.2,37.79,38.54,373.1,139.8,0.179927,38.54,139.8
1903,418,79,153,17983.48,11.046,17,51,35.5,37.79,38.44,373.4,140.3,0.179927,38.44,140.3
1904,420,79,153,17993.84,11.046,17,51,34.7,37.79,38.24,375.1,141.2,0.179927,38.24,141.2
1905,421,79,153,18004.21,11.046,17,51,34.2,37.79,38.05,374.3,141.0,0.179927,38.05,141.0
1906,420,78,153,18016.07,11.042,17,51,35.0,37.79,37.87,373.1,140.8,0.179927,37.87,140.8
1907,419,78,153,18026.96,11.044,17,51,34.3,37.8,37.71,372.1,141.6,0.179927,37.71,141.6
1908,420,78,153,18037.31,11.046,17,51,35.0,37.8,37.58,372.3,142.2,0.179927,37.58,142.2
1909,422,79,152,18050.72,11.045,17,51,34.4,37.8,37.49,373.2,142.6,0.179927,37.49,142.6
1910,422,80,152,18062.17,11.045,17,50,35.1,37.8,37.48,373.6,142.5,0.179927,37.48,142.5
1911,420,80,153,18072.52,11.046,17,50,34.7,37.8,37.48,373.9,142.5,0.179927,37.48,142.5
1912,418,79,153,18082.87,11.046,17,51,34.8,37.8,37.49,373.8,142.6,0.179927,37.49,142.6
1913,418,78,154,18093.22,11.046,17,51,35.0,37.8,37.56,376.0,143.4,0.179927,37.56,143.4
1914,420,79,154,18103.57,11.046,17,51,35.1,37.8,37.63,378.7,144.3,0.179927,37.63,144.3
1915,422,80,154,18113.92,11.046,17,50,34.7,37.8,37.71,379.8,144.5,0.179927,37.71,144.5
1916,421,81,155,18127.32,11.045,17,50,33.8,37.8,37.79,380.5,144.7,0.179927,37.79,144.7
1917,421,82,155,18138.73,11.045,17,49,33.3,37.8,37.84,382.6,144.2,0.179927,37.84,144.2
1918,421,82,155,18149.1,11.046,17,49,33.0,37.8,37.87,384.0,144.0,0.179927,37.87,144.0
1919,420,82,155,18159.46,11.046,17,49,32.8,37.8,37.87,384.1,144.0,0.179927,37.87,144.0
1920,421,84,155,18171.33,11.042,17,48,34.0,37.8,37.89,384.9,144.7,0.179927,37.89,144.7
1921,422,86,156,18182.23,11.044,17,47,34.6,37.8,37.91,385.7,145.3,0.179927,37.91,145.3
1922,422,86,156,18192.55,11.046,17,47,34.8,37.8,37.89,386.2,145.6,0.179927,37.89,145.6
1923,420,85,156,18203.61,11.042,17,47,34.9,37.81,37.88,387.3,146.1,0.179927,37.88,146.1
1924,418,84,156,18215.01,11.044,17,48,34.9,37.81,37.87,388.7,146.6,0.179927,37.87,146.6
1925,419,83,156,18224.99,11.046,17,48,34.8,37.81,37.92,389.9,147.1,0.179927,37.92,147.1
1926,421,84,157,18237.18,11.042,17,48,35.2,37.81,37.98,390.7,147.5,0.179927,37.98,147.5
1927,419,83,157,18249.98,11.04,17,48,33.5,37.81,38.05,391.4,147.7,0.179927,38.05,147.7
1928,417,82,157,18260.89,11.044,17,49,33.6,37.81,38.17,392.1,147.6,0.179927,38.17,147.6
1929,418,80,157,18271.24,11.046,17,50,34.2,37.81,38.28,391.7,147.2,0.179927,38.28,147.2
1930,420,80,156,18280.89,11.046,17,50,35.0,37.81,38.39,390.9,146.7,0.179927,38.39,146.7
1931,422,81,156,18291.63,11.046,17,50,34.1,37.81,38.47,391.4,147.2,0.179927,38.47,147.2
1932,421,81,156,18303.81,11.042,17,50,34.2,37.81,38.54,391.1,147.4,0.179927,38.54,147.4
1933,419,80,156,18316.23,11.04,17,50,34.4,37.81,38.58,389.9,147.1,0.179927,38.58,147.1
1934,418,79,156,18326.4,11.044,17,51,34.2,37.81,38.58,388.2,146.7,0.179927,38.58,146.7
1935,421,79,156,18337.15,11.046,17,51,34.4,37.81,38.57,386.4,146.3,0.179927,38.57,146.3
1936,421,80,156,18347.83,11.046,17,50,34.1,37.81,38.57,384.4,146.0,0.179927,38.57,146.0
1937,419,79,156,18358.18,11.046,17,51,34.6,37.81,38.54,381.6,145.5,0.179927,38.54,145.5
1938,419,79,156,18368.53,11.046,17,51,33.9,37.81,38.5,379.0,145.2,0.179927,38.5,145.2
1939,420,79,156,18378.85,11.046,17,51,33.7,37.81,38.46,377.5,145.6,0.179927,38.46,145.6
