time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,tidal_volume,tidal_volume_min,PercentageinZ2,TymeBreathRate,TymeVentilation
1880,286,79,139,18355.22,10.197,18,35,43.3,37.94,291.5,83.74,0.10733076,27.95,83.74
1881,284,78,139,18364.64,10.197,18,35,42.9,37.94,294.1,84.29,0.10733076,28.05,84.29
1882,284,78,140,18373.87,10.197,18,35,41.7,37.94,295.2,83.57,0.10733076,28.13,83.57
1883,285,78,139,18384.21,10.197,18,35,41.9,37.94,296.1,82.88,0.10733076,28.21,82.88
1884,285,78,139,18394.55,10.197,18,35,42.4,37.94,294.8,82.62,0.10733076,28.3,82.62
1885,284,77,139,18404.88,10.197,18,35,41.7,37.94,293.7,82.47,0.10733076,28.38,82.47
1886,284,77,140,18415.22,10.197,18,35,41.8,37.94,294.5,82.93,0.10733076,28.46,82.93
1887,286,77,140,18424.67,10.197,18,35,41.6,37.94,295.2,83.39,0.10733076,28.54,83.39
1888,287,78,140,18435.75,10.197,18,35,42.3,37.94,294.9,83.51,0.10733076,28.6,83.51
1889,286,78,140,18448.37,10.197,18,35,42.0,37.94,294.4,83.57,0.10733076,28.66,83.57
1890,284,78,141,18457.79,10.197,18,35,43.5,37.94,294.4,83.7,0.10733076,28.72,83.7
1891,284,77,140,18467.02,10.197,18,35,43.4,37.94,295.3,83.91,0.10733076,28.78,83.91
1892,285,77,141,18477.37,10.197,18,35,43.6,37.94,295.2,84.08,0.10733076,28.82,84.08
1893,285,77,140,18487.72,10.197,18,35,44.6,37.94,295.1,84.24,0.10733076,28.85,84.24
1894,284,77,142,18498.06,10.197,18,35,44.5,37.94,293.9,84.37,0.10733076,28.92,84.37
1895,286,77,142,18508.41,10.197,18,35,44.8,37.94,292.6,84.49,0.10733076,28.98,84.49
1896,286,78,142,18517.83,10.197,18,35,43.4,37.94,291.4,84.59,0.10733076,29.05,84.59
1897,285,79,141,18526.61,10.197,18,34,43.5,37.94,290.5,84.51,0.10733076,29.1,84.51
1898,285,79,141,18536.74,10.197,18,34,43.3,37.94,289.6,84.44,0.10733076,29.16,84.44
1899,285,79,141,18547.74,10.197,18,34,42.5,37.94,290.6,85.12,0.10733076,29.12,85.12
1900,285,79,142,18557.16,10.197,18,34,43.0,37.94,291.7,85.81,0.10733076,29.08,85.81
1901,285,78,141,18568.25,10.197,18,35,43.7,37.94,293.0,86.47,0.10733076,29.06,86.47
1902,285,78,141,18579.93,10.197,18,35,42.9,37.94,294.3,87.09,0.10733076,29.05,87.09
1903,285,79,142,18589.15,10.197,18,34,42.3,37.94,292.0,86.7,0.10733076,29.09,86.7
1904,285,79,141,18599.5,10.197,18,34,41.7,37.94,289.8,86.31,0.10733076,29.13,86.31
1905,285,79,142,18609.85,10.197,18,34,41.3,37.94,289.0,86.09,0.10733076,29.18,86.09
1906,285,79,141,18619.26,10.197,18,34,40.7,37.94,288.2,85.87,0.10733076,29.24,85.87
1907,285,79,141,18628.47,10.197,18,34,40.7,37.94,287.5,86.21,0.10733076,29.27,86.21
1908,285,79,140,18638.83,10.197,18,34,40.5,37.94,286.7,86.82,0.10733076,29.29,86.82
1909,285,79,140,18649.18,10.197,18,34,41.2,37.94,286.9,87.25,0.10733076,29.31,87.25
1910,285,79,139,18660.47,10.197,18,34,40.6,37.94,287.7,87.55,0.10733076,29.32,87.55
1911,285,79,140,18671.95,10.197,18,34,41.1,37.94,288.6,87.78,0.10733076,29.37,87.78
1912,285,79,140,18682.3,10.197,18,34,41.2,37.94,289.7,87.96,0.10733076,29.45,87.96
1913,284,78,141,18692.65,10.197,18,35,41.6,37.94,289.0,87.77,0.10733076,29.53,87.77
1914,284,77,141,18703.0,10.197,18,35,41.6,37.94,287.8,87.48,0.10733076,29.61,87.48
1915,284,76,142,18712.41,10.197,18,36,42.0,37.94,288.0,87.98,0.10733076,29.71,87.98
1916,285,76,140,18721.63,10.197,18,36,42.3,37.94,290.4,89.73,0.10733076,29.84,89.73
1917,286,77,140,18731.98,10.197,18,35,41.7,37.94,293.5,91.27,0.10733076,29.99,91.27
1918,286,78,140,18742.33,10.197,18,35,41.9,37.94,297.2,92.67,0.10733076,30.14,92.67
1919,286,79,140,18751.4,10.042,18,35,41.9,37.94,299.1,93.36,0.10733076,30.27,93.36
1920,285,78,139,18760.34,9.907,18,35,41.4,37.94,299.4,93.47,0.10733076,30.36,93.47
1921,282,77,139,18771.31,10.11,18,35,42.1,37.94,299.7,93.58,0.10733076,30.46,93.58
1922,284,76,139,18781.66,10.197,18,36,42.5,37.94,300.1,93.69,0.10733076,30.56,93.69
1923,285,76,139,18792.02,10.197,18,36,43.2,37.94,300.6,93.34,0.10733076,30.68,93.34
1924,285,76,139,18802.35,10.197,18,36,43.4,37.94,301.4,92.65,0.10733076,30.82,92.65
1925,285,76,139,18812.7,10.197,18,36,43.0,37.94,302.5,92.25,0.10733076,30.98,92.25
1926,286,76,139,18823.07,10.197,18,36,42.0,37.94,303.9,92.08,0.10733076,31.15,92.08
1927,286,77,139,18833.42,10.197,18,35,42.4,37.94,305.2,92.64,0.10733076,31.29,92.64
1928,286,77,138,18842.82,10.197,18,35,42.2,,306.3,94.0,0.10733076,31.4,94.0
1929,286,78,138,18852.04,10.197,18,35,41.2,,306.6,94.29,0.10733076,31.47,94.29
1930,285,78,137,18862.4,10.197,18,35,40.2,,306.5,94.44,0.10733076,31.56,94.44
1931,284,77,137,18872.75,10.197,18,35,41.3,,305.8,94.36,0.10733076,31.68,94.36
1932,284,77,137,18883.08,10.197,18,35,40.6,37.95,305.4,94.39,0.10733076,31.84,94.39
1933,285,77,137,18893.43,10.197,18,35,41.2,37.95,305.3,94.46,0.10733076,32.02,94.46
1934,286,78,136,18904.74,10.197,18,35,40.9,37.95,306.1,94.96,0.10733076,32.13,94.96
1935,286,79,136,18916.2,10.197,18,35,40.7,37.95,307.5,95.81,0.10733076,32.16,95.81
1936,286,79,136,18926.13,10.197,18,35,40.5,37.95,309.0,96.7,0.10733076,32.19,96.7
1937,284,78,136,18935.48,10.197,18,35,40.8,37.95,310.5,97.6,0.10733076,32.21,97.6
1938,284,78,137,18945.2,10.197,18,35,40.1,37.95,310.0,97.7,0.10733076,32.23,97.7
1939,286,79,136,18955.55,10.197,18,35,40.3,37.95,308.7,97.51,0.10733076,32.22,97.51
1940,286,79,136,18965.88,10.197,18,35,41.3,37.95,306.4,96.94,0.10733076,32.1,96.94
1941,284,78,136,18975.8,10.197,18,35,41.1,37.95,304.9,96.79,0.10733076,31.97,96.79
1942,284,77,137,18985.14,10.197,18,35,42.1,37.95,304.6,97.24,0.10733076,31.83,97.24
1943,285,77,138,18994.85,10.197,18,35,42.7,37.95,304.1,97.37,0.10733076,31.68,97.37
1944,286,78,138,19005.22,10.197,18,35,42.5,37.95,303.6,97.25,0.10733076,31.52,97.25
1945,285,78,139,19015.55,10.197,18,35,42.5,37.95,302.7,97.06,0.10733076,31.31,97.06
1946,286,78,139,19025.9,10.197,18,35,42.3,37.95,301.4,96.8,0.10733076,31.02,96.8
1947,286,79,138,19037.2,10.197,18,35,43.5,37.95,301.2,97.17,0.10733076,30.94,97.17
1948,285,79,138,19048.71,10.197,18,34,42.8,37.95,300.9,97.45,0.10733076,30.87,97.45
1949,285,79,139,19058.11,10.197,18,34,43.1,37.95,300.4,97.5,0.10733076,30.85,97.5
1950,284,78,138,19067.33,10.197,18,35,43.7,37.95,300.0,97.55,0.10733076,30.82,97.55
1951,284,77,138,19077.65,10.197,18,35,43.2,37.95,299.4,97.5,0.10733076,30.81,97.5
1952,285,78,139,19088.0,10.197,18,35,42.7,37.95,298.8,97.38,0.10733076,30.81,97.38
1953,286,79,139,19097.45,10.197,18,35,43.2,37.95,298.1,97.27,0.10733076,30.81,97.27
1954,286,79,138,19106.67,10.197,18,35,41.9,37.95,297.3,97.16,0.10733076,30.81,97.16
1955,286,80,138,19117.96,10.197,18,34,41.0,37.95,296.2,97.06,0.10733076,30.78,97.06
1956,285,80,138,19129.44,10.197,18,34,41.3,37.95,295.8,96.85,0.10733076,30.85,96.85
1957,285,81,137,19139.79,10.06,18,34,40.9,37.95,295.5,96.62,0.10733076,30.96,96.62
1958,283,79,137,19150.14,9.96,18,34,41.8,37.95,294.7,96.3,0.10733076,31.1,96.3
1959,282,77,136,19160.49,10.111,18,35,42.2,37.95,293.8,96.04,0.10733076,31.25,96.04
1960,283,76,136,19169.9,10.197,18,36,42.0,37.95,292.9,96.77,0.10733076,31.36,96.77
1961,284,76,137,19179.12,10.197,18,36,40.5,37.95,292.0,97.32,0.10733076,31.42,97.32
