time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,hrv,core_temperature,skin_temperature,tidal_volume,HeatStrainIndex,PercentageinZ2,THb,TymeBreathRate,TymeVentilation
2378,283,77,129,24463.09,10.571,19,35,66.802,458:458:465,38.2,32.45,201.2,1.1,0.26244345,74.471,35.3,70.9
2379,284,77,129,24472.7,10.571,19,35,67.17,462:462,38.2,32.45,200.9,1.1,0.2625538,74.82445,35.31,70.99
2380,285,78,130,24483.14,10.571,19,35,67.43818,462:465:460,38.2,32.45,199.9,1.1,0.26266417,75.16091,35.3,71.19
2381,285,78,130,24493.15,10.571,19,35,67.699,460:462,38.2,32.45,198.9,1.1,0.26277453,74.711,35.3,71.44
2382,284,79,130,24503.54,10.571,19,34,67.873,465:456,38.2,32.45,197.8,1.1,0.26288489,74.417,35.32,71.76
2383,282,78,130,24515.03,10.571,19,35,68.117,463:465,38.2,32.45,197.5,1.1,0.26299524,73.942,35.33,72.05
2384,282,77,130,24526.05,10.571,19,35,68.408,,38.2,32.45,198.0,1.1,0.26310563,72.718,35.33,72.29
2385,284,76,130,24535.18,10.571,19,36,68.621,1383:462,38.2,32.4,198.6,1.1,0.263216,73.321,35.33,72.53
2386,286,77,130,24544.64,10.571,19,35,68.544,465:462,38.2,32.4,199.1,1.1,0.26332635,75.626,35.34,72.78
2387,286,78,130,24555.04,10.571,19,35,68.377,463:465,38.2,32.45,198.9,1.1,0.2634367,74.228,35.33,72.74
2388,285,79,130,24568.08,10.571,19,34,68.362,463:458,38.2,32.45,198.0,1.1,0.26354706,73.081,35.3,72.41
2389,284,80,130,24578.99,10.571,19,34,68.497,465:465:460,38.2,32.45,197.1,1.1,0.26365742,73.749,35.27,72.16
2390,283,79,129,24590.13,10.571,19,34,68.539,931,38.2,32.45,196.3,1.1,0.2637678,72.961,35.25,72.09
2391,283,79,129,24598.97,10.571,19,34,68.557,458:465,38.2,32.45,195.1,1.1,0.26387817,71.736,35.32,71.73
2392,283,78,129,24609.46,10.571,19,35,68.575,463:462,38.2,32.45,195.1,1.1,0.26398852,71.261,35.36,71.81
2393,283,77,129,24619.77,10.571,19,35,68.581,465:463,38.2,32.4,196.6,1.1,0.26409888,70.278,35.38,72.41
2394,285,77,129,24630.9,10.571,19,35,68.666,465:456,38.2,32.4,197.8,1.1,0.26420924,70.677,35.39,72.65
2395,285,78,129,24641.94,10.571,19,35,68.654,1391,38.2,32.4,199.1,1.1,0.2643196,71.076,35.4,72.83
2396,284,79,129,24651.08,10.571,19,34,68.552,467:462,38.2,32.4,198.9,1.1,0.26443,71.104,35.46,72.64
2397,284,79,129,24661.2,10.571,19,34,68.477,463:467,38.2,32.4,198.4,1.1,0.26454034,70.16,35.52,72.36
2398,283,78,129,24671.97,10.571,19,35,68.533,462:467,38.2,32.4,197.6,1.1,0.2646507,69.882,35.68,72.26
2399,282,77,130,24682.71,10.571,19,35,68.565,467:462,38.2,32.4,197.8,1.1,0.26476106,71.035,35.88,72.47
2400,284,76,129,24693.46,10.571,19,36,68.563,467:472:467,38.2,32.45,199.5,1.1,0.26487142,70.621,36.15,73.2
2401,285,77,129,24705.77,10.571,19,35,68.537,467,38.2,32.45,200.7,1.1,0.26498178,70.006,36.59,73.16
2402,285,78,129,24717.06,10.571,19,35,68.496,,38.2,32.4,202.3,1.1,0.26509216,71.252,36.97,73.78
2403,284,78,129,24727.8,10.571,19,35,68.467,1406:469,38.2,32.4,204.0,1.1,0.26520252,70.927,37.32,74.66
2404,284,78,129,24736.92,10.571,19,35,68.454,938,38.2,32.4,204.7,1.1,0.26531288,69.404,37.55,74.16
2405,284,79,128,24746.37,10.571,19,34,68.482,467:935,38.2,32.4,204.5,1.1,0.26542324,70.941,37.72,73.58
2406,285,79,128,24757.54,10.571,19,34,68.44,470:469,38.2,32.4,202.7,1.1,0.2655336,70.544,37.78,72.99
2407,285,79,128,24768.57,10.571,19,34,68.322,469:465,38.2,32.45,200.9,1.1,0.26564395,70.381,37.85,72.4
2408,285,80,128,24777.68,10.571,19,34,68.215,469:467,38.2,32.45,197.4,1.1,0.26575434,71.24,37.93,71.78
2409,284,81,128,24789.48,10.571,19,33,68.187,470:462,38.2,32.4,197.7,1.1,0.2658647,71.65,37.89,72.67
2410,284,81,128,24800.76,10.571,19,33,68.161,469:469:465,38.2,32.4,199.3,1.1,0.26597506,71.329,37.81,74.15
2411,285,81,128,24809.89,10.571,19,34,68.097,470:467,38.2,32.4,201.8,1.1,0.26608542,70.506,37.77,76.04
2412,284,82,128,24817.78,10.571,19,33,68.067,469:470,38.2,32.4,202.2,1.1,0.26619577,71.43,37.77,76.84
2413,284,82,128,24829.0,10.571,19,33,68.039,463:470,38.2,32.4,201.4,1.1,0.26630616,71.098,37.77,76.93
2414,283,80,128,24843.14,10.571,19,34,67.998,472:467,38.2,32.4,201.0,1.1,0.26641652,70.749,37.64,76.6
2415,284,79,128,24854.41,10.571,19,34,67.916,470:472:467,38.2,32.4,200.3,1.1,0.26652688,71.551,37.57,76.15
2416,284,80,128,24862.96,10.571,19,34,67.869,467:467,38.2,32.4,199.6,1.1,0.26663724,71.372,37.52,75.65
2417,283,80,128,24873.44,10.571,19,34,67.853,,38.2,32.4,199.5,1.1,0.2667476,69.801,37.47,75.58
2418,283,79,128,24884.46,10.571,19,34,67.91,938:465:472,38.2,32.4,199.5,1.1,0.26685795,70.562,37.41,75.52
2419,285,79,128,24895.15,10.571,19,34,67.919,469:470,38.2,32.4,199.5,1.1,0.26696834,71.26,37.34,75.41
2420,284,80,128,24904.31,10.571,19,34,67.809,465:470,38.2,32.4,199.5,1.1,0.2670787,71.092,37.28,75.41
2421,284,80,128,24916.69,10.571,19,34,67.734,467:465,38.2,32.4,199.9,1.1,0.26718906,71.542,37.22,75.68
2422,284,80,128,24927.67,10.571,19,34,67.699,467,38.2,32.4,200.2,1.1,0.2672994,70.89,37.21,75.87
2423,284,80,128,24938.11,10.571,19,34,67.651,930:465,38.21,32.4,200.2,1.1,0.26740977,71.589,37.41,75.73
2424,284,80,128,24948.83,10.571,19,34,67.626,463:460,38.21,32.4,200.9,1.1,0.26752013,72.433,37.7,75.76
2425,285,80,128,24957.97,10.571,19,34,67.568,465:460,38.21,32.4,202.1,1.1,0.26763052,71.987,38.03,75.85
2426,284,81,128,24968.16,10.571,19,33,67.484,462:462:463,38.21,32.4,202.1,1.1,0.26774088,72.119,38.24,75.43
2427,283,80,128,24978.15,10.571,19,34,67.403,463:467,38.21,32.4,202.1,1.1,0.26785123,72.16,38.46,75.02
2428,283,79,129,24990.87,10.571,19,34,67.372,462:465:467,38.21,32.4,203.1,1.1,0.2679616,70.088,38.83,74.79
2429,284,79,129,25002.5,10.571,19,34,67.357,460:462,38.21,32.4,203.1,1.1,0.26807195,70.818,39.01,74.63
2430,285,79,130,25010.53,10.571,19,34,67.28,469:465,38.21,32.4,202.8,1.1,0.2681823,71.612,39.13,74.48
2431,285,79,129,25020.3,10.571,19,34,67.113,456,38.21,32.4,203.0,1.1,0.2682927,70.813,39.19,74.96
2432,284,80,129,25031.43,10.571,19,34,66.977,467:463:465,38.21,32.4,204.1,1.1,0.26840305,72.304,39.19,76.14
2433,284,80,129,25040.79,10.571,19,34,66.881,465:467,38.21,32.4,209.0,1.1,0.2685134,70.66,39.05,77.72
2434,285,80,129,25050.76,10.571,19,34,66.852,462,38.21,32.4,209.7,1.1,0.26862377,68.968,39.13,77.06
2435,285,81,129,25062.89,10.571,19,34,66.891,465:460,38.21,32.4,210.6,1.1,0.26873413,69.284,39.13,77.0
2436,284,81,129,25074.39,10.571,19,33,66.848,926:462:462,38.21,32.4,211.6,1.1,0.2688445,72.155,39.12,77.08
2437,283,80,129,25085.12,10.571,19,34,66.6,465,38.21,32.4,212.6,1.1,0.26895487,71.987,39.08,77.17
2438,284,80,129,25094.46,10.571,19,34,66.393,921:465,38.21,32.4,213.5,1.1,0.26906523,71.791,38.99,77.3
2439,283,79,129,25105.2,10.571,19,34,66.227,463:465,38.21,32.4,213.7,1.1,0.2691756,71.683,38.99,77.38
2440,282,79,129,25116.23,10.571,19,34,66.075,462:463,38.21,32.4,214.0,1.1,0.26928595,71.46,38.99,77.54
2441,282,79,130,25124.67,10.571,19,34,65.942,463:467,38.21,32.4,215.0,1.1,0.2693963,71.399,38.89,77.98
2442,282,77,130,25135.9,10.571,19,35,65.916,460,38.21,32.4,215.9,1.1,0.26950666,71.407,38.78,78.36
2443,284,75,130,25148.43,10.571,19,36,65.94334,,38.21,32.4,216.8,1.1,0.26961705,70.79889,38.63,78.64
2444,283,75,129,25158.41,10.358,19,36,65.97363,2312:462,38.21,32.4,218.5,1.1,0.2697274,71.24182,38.6,78.85
2445,283,74,129,25168.81,10.461,19,37,65.906,463:463,38.21,32.4,220.3,1.1,0.26983777,71.543,38.58,79.05
2446,284,74,129,25180.32,10.571,19,37,65.77,460:463,38.21,32.4,224.4,1.1,0.26994812,70.476,38.57,80.06
2447,286,74,129,25190.62,10.571,19,37,65.679,458:451:456,38.21,32.4,229.1,1.1,0.27005848,70.267,38.52,81.31
2448,286,75,130,25199.85,10.571,19,36,65.655,460:458,38.21,32.4,230.6,1.1,0.27016884,71.282,38.21,81.38
2449,285,77,130,25211.64,10.571,19,35,65.551,451:460,38.21,32.4,231.8,1.1,0.27027923,71.539,37.89,81.34
2450,285,77,130,25221.32,10.571,19,35,65.441,917,38.21,32.4,232.1,1.1,0.2703896,70.456,37.38,80.54
2451,285,78,130,25231.81,10.571,19,35,65.331,456:456,38.21,32.4,232.8,1.1,0.27049994,71.362,36.87,80.11
2452,283,77,131,25242.11,10.571,19,35,65.238,456:451,38.21,32.4,234.3,1.1,0.2706103,70.931,36.33,80.13
2453,283,77,131,25253.28,10.571,19,35,65.15889,453:455,38.21,32.4,233.7,1.1,0.27072066,70.314445,35.92,79.52
2454,284,77,131,25263.55,10.571,19,35,65.068,453:449:451,38.21,32.4,232.9,1.1,0.27083105,70.595,35.53,78.8
2455,285,77,131,25274.71,10.571,19,35,64.87273,449,38.21,32.4,232.4,1.1,0.2709414,71.07455,35.11,78.42
2456,285,78,131,25284.16,10.571,19,35,64.696,1348,38.21,32.4,232.7,1.1,0.27105176,70.243,34.66,78.56
2457,285,79,132,25294.34,10.571,19,34,64.611,451:449,38.21,32.35,236.1,1.1,0.27116212,69.43,34.56,79.07
2458,284,79,132,25307.28,10.571,19,34,64.603,896:448,38.21,32.35,239.0,1.1,0.27127248,69.793,34.52,79.46
2459,283,78,132,25318.25,10.571,19,35,64.702,444,38.21,32.35,240.8,1.1,0.27138284,71.75,34.54,79.61
2460,282,77,133,25327.08,10.571,19,35,64.759,446:442:444,38.21,32.35,242.5,1.1,0.27149323,72.656,34.57,79.76
2461,283,76,133,25337.28,10.571,19,36,64.64778,1327,38.21,32.35,244.3,1.1,0.27160358,71.46889,34.59,79.91
2462,284,76,134,25348.01,10.571,19,36,64.41454,442:439,38.21,32.35,245.8,1.1,0.27171394,70.82,34.55,79.67
2463,284,76,134,25358.69,10.571,19,36,64.188,441:437,38.21,32.4,247.2,1.1,0.2718243,70.923,34.49,79.37
2464,283,75,135,25368.69,10.571,19,36,63.885,444:446,38.21,32.4,247.3,1.1,0.27193466,71.273,34.4,78.26
2465,283,75,135,25379.89,10.571,19,36,63.551,442:442,38.21,32.35,246.8,1.1,0.27204502,71.352,34.28,76.72
2466,285,75,136,25390.2,10.571,19,36,63.492,437,38.21,32.4,248.6,1.1,0.2721554,70.323,34.02,76.63
2467,286,77,136,25399.82,10.571,19,35,63.573,893:884,38.21,32.35,251.4,1.1,0.27226576,69.592,33.69,77.19
2468,286,78,136,25413.47,10.571,19,35,63.688,437:446,38.21,32.35,253.4,1.1,0.27237612,69.648,33.21,76.86
2469,283,78,135,25425.27,10.571,19,35,63.708,444:884,38.21,32.35,255.6,1.1,0.27248648,70.169,32.85,77.27
2470,281,77,135,25432.78,10.571,19,35,63.703,437:437,38.21,32.35,257.8,1.1,0.27259684,69.712,32.54,77.98
2471,283,76,135,25441.71,10.571,19,36,63.713,439:442,38.21,32.4,262.2,1.1,0.2727072,68.988,32.16,78.77
2472,285,75,136,25454.42,10.571,19,36,63.651,441:437,38.21,32.4,265.3,1.1,0.27281758,69.728,31.87,79.36
2473,285,76,135,25466.04,10.571,19,36,63.634,435:435,38.21,32.4,267.5,1.1,0.27292794,70.754,31.63,79.81
2474,286,78,136,25476.77,10.571,19,35,63.627,1319,38.21,32.4,269.6,1.1,0.2730383,71.275,31.39,80.25
2475,286,79,137,25486.77,10.571,19,35,63.59,437:435,38.21,32.4,270.3,1.1,0.27314866,69.35667,31.06,80.26
2476,286,80,136,25496.39,10.571,19,34,63.507275,437:439,38.21,32.35,270.5,1.1,0.273259,70.50272,30.7,80.13
2477,286,82,137,25506.83,10.571,19,33,63.282,871:432,38.21,32.35,271.1,1.1,0.27336937,70.472,30.45,80.16
2478,284,82,137,25519.17,10.571,19,33,63.076,439:437,38.21,32.35,272.0,1.1,0.27347976,70.588,30.26,80.33
2479,283,81,137,25530.43,10.571,19,33,62.89,433,38.21,32.35,272.9,1.1,0.27359012,70.045,30.08,80.5
2480,282,80,137,25539.51,10.571,19,34,62.805,1307:439,38.21,32.35,273.7,1.1,0.27370048,70.252,29.86,80.53
2481,282,79,137,25549.73,10.571,19,34,62.691,437:435,38.21,32.4,274.6,1.1,0.27381083,71.769,29.63,80.55
2482,283,78,138,25560.48,10.571,19,35,62.549,432:435,38.22,32.35,275.3,1.1,0.2739212,70.816,29.41,80.58
2483,284,77,137,25571.2,10.571,19,35,62.61,432:439:437,38.22,32.35,276.0,1.1,0.27403155,70.721,29.19,80.6
2484,285,77,138,25581.2,10.571,19,35,62.695,435:435,38.22,32.35,276.7,1.1,0.27414194,70.119,28.97,80.63
2485,286,78,137,25590.81,10.571,19,35,62.642,874,38.22,32.35,277.6,1.1,0.2742523,70.118,28.74,80.81
2486,285,79,137,25601.2,10.571,19,34,62.418,439:437,38.22,32.35,278.5,1.1,0.27436265,70.998,28.51,81.04
2487,282,79,138,25611.97,10.337,19,34,62.098,437:442:442,38.22,32.35,280.1,1.1,0.274473,70.252,28.31,80.87
2488,281,78,137,25622.71,10.37,19,34,61.889,439:439,38.22,32.35,281.8,1.1,0.27458337,70.126,28.13,80.56
2489,282,76,138,25632.69,10.519,19,35,61.69,442:439,38.22,32.35,282.6,1.1,0.27469376,70.566,27.93,80.31
2490,284,75,137,25643.86,10.571,19,36,61.535,437:433,38.22,32.35,283.1,1.1,0.27480412,70.931,27.74,80.08
2491,285,75,137,25654.89,10.571,19,36,61.581,442:442:437,38.22,32.35,283.6,1.1,0.27491447,70.53,27.54,79.82
2492,285,76,136,25665.63,10.571,19,36,61.706,437:433:442,38.22,32.35,282.6,1.1,0.27502483,70.956,27.33,79.1
2493,284,77,136,25674.17,10.571,19,35,61.892,439:437,38.22,32.35,281.7,1.1,0.2751352,71.499,27.12,78.39
2494,284,77,136,25684.65,10.571,19,35,61.909,,38.22,32.35,281.7,1.1,0.27524555,71.032,26.93,78.19
2495,284,77,136,25694.95,10.571,19,35,61.774,1756,38.22,32.35,282.7,1.1,0.27535594,71.36,26.77,78.5
2496,283,77,136,25706.11,10.571,19,35,61.652,433,38.22,32.35,283.3,1.1,0.2754663,71.452,26.68,78.62
2497,283,76,137,25716.4,10.571,19,36,61.654,442,38.22,32.35,283.5,1.1,0.27557665,71.065,26.66,78.52
2498,283,75,136,25727.57,10.571,19,36,61.734,1317:432:442,38.22,32.35,283.8,1.1,0.275687,71.265,26.64,78.42
2499,284,75,136,25738.6,10.571,19,36,61.804,441:442,38.22,32.35,284.2,1.1,0.27579737,72.16,26.64,78.34
2500,285,75,137,25749.33,10.571,19,36,61.952,437:439,38.22,32.35,285.8,1.1,0.27590773,70.88,26.71,78.39
2501,285,76,136,25760.02,10.571,19,36,62.085,435:444:442,38.22,32.35,287.4,1.1,0.2760181,69.75,26.78,78.43
2502,286,77,137,25768.58,10.571,19,35,62.205,437:432,38.22,32.35,288.5,1.1,0.27612847,70.352,26.89,78.38
2503,286,79,137,25782.18,10.571,19,35,62.334,444:442,38.22,32.35,289.7,1.1,0.27623883,70.937,27.0,78.34
2504,284,80,136,25794.39,10.571,19,34,62.385,439:437,38.22,32.35,289.4,1.1,0.2763492,70.759,27.1,78.0
2505,282,79,137,25803.51,10.571,19,34,62.404,870:437,38.22,32.3,288.9,1.1,0.27645954,70.643,27.19,77.63
2506,283,78,136,25812.97,10.571,19,35,62.423,432:432,38.22,32.35,288.1,1.1,0.2765699,70.886,27.21,77.22
2507,284,77,137,25824.14,10.571,19,35,62.349,428:439,38.22,32.35,287.2,1.1,0.2766803,70.839,27.23,76.81
2508,284,77,136,25835.13,10.571,19,35,62.302,437:435,38.22,32.35,286.4,1.1,0.27679065,71.869,27.25,76.4
2509,283,77,137,25845.89,10.571,19,35,62.25,430:428:439,38.22,32.35,285.6,1.1,0.276901,71.935,27.26,75.99
2510,283,77,137,25856.64,10.571,19,35,62.244,437:432,38.22,32.35,284.0,1.1,0.27701136,71.408,27.32,75.51
2511,283,76,138,25866.63,10.571,19,36,62.219,433:430:439,38.22,32.35,282.2,1.1,0.27712172,71.231,27.37,75.02
2512,283,75,138,25877.79,10.571,19,36,62.155,439:437,38.22,32.35,280.9,1.1,0.27723208,70.886,27.44,74.56
2513,284,75,139,25888.78,10.571,19,36,62.169,435:433,38.22,32.35,279.9,1.1,0.27734247,71.048,27.52,74.11
2514,284,75,138,25898.8,10.571,19,36,62.206,433:428:439,38.22,32.35,279.3,1.1,0.27745283,70.377,27.56,73.97
2515,283,75,138,25909.95,10.571,19,36,62.277,439:437,38.22,32.35,278.8,1.1,0.27756318,70.454,27.57,74.04
2516,281,74,137,25917.78,10.571,19,36,62.255,432:430,38.22,32.35,278.7,1.1,0.27767354,71.121,27.59,74.16
2517,281,73,137,25929.05,10.571,19,37,62.154,439:442,38.22,32.35,278.8,1.1,0.2777839,71.439,27.62,74.31
2518,282,71,138,25940.33,10.571,19,38,62.1,439:437:437,38.22,32.35,278.9,1.1,0.27789426,71.444,27.65,74.48
2519,283,70,137,25949.68,10.571,19,39,62.092,442:437,38.22,32.35,279.3,1.1,0.27800465,71.535,27.71,74.74
2520,284,70,138,25958.96,10.571,19,39,61.686,446:437,38.22,32.3,279.6,1.1,0.278115,69.3,27.75,74.97
2521,283,70,138,25970.08,10.571,19,39,60.862,437:444,38.22,32.35,279.6,1.1,0.27822536,69.37,27.76,75.01
2522,283,70,137,25982.72,10.571,19,39,60.298,442:437,38.22,32.35,279.6,1.1,0.27833572,69.054,27.77,75.05
2523,282,69,137,25992.34,10.571,19,39,60.097,1312,38.22,32.35,279.0,1.1,0.27844608,68.814,27.76,74.94
2524,282,68,137,26001.81,10.571,19,40,60.15,444:439,38.22,32.35,278.2,1.1,0.27855644,69.47,27.75,74.74
2525,284,69,137,26013.0,10.571,19,39,60.245,435:435:437,38.22,32.35,277.3,1.1,0.27866682,69.526,27.74,74.53
2526,290,72,136,26024.02,10.571,19,38,60.415,439,38.22,32.3,276.5,1.1,0.27877718,70.472,27.72,74.41
2527,292,77,136,26034.75,10.571,19,36,60.705,884,38.22,32.3,275.7,1.1,0.27888754,71.206,27.71,74.31
2528,289,79,137,26047.1,10.571,19,35,61.005,870:887,38.22,32.3,274.7,1.1,0.2789979,71.877,27.69,74.19
2529,285,81,136,26056.16,10.571,19,34,61.345,439:432,38.22,32.3,273.6,1.1,0.27910826,72.871,27.67,74.06
2530,283,81,137,26066.64,10.571,19,33,61.614,441,38.22,32.3,272.9,1.1,0.27921864,72.711,27.65,73.89
2531,284,80,136,26077.67,10.571,19,34,61.671,879:433,38.22,32.3,272.7,1.1,0.279329,73.777,27.61,73.69
2532,284,80,137,26086.2,10.571,19,34,61.781,433:439:439,38.22,32.3,272.6,1.1,0.27943936,74.812,27.57,73.68
2533,284,81,136,26096.69,10.571,19,33,62.105,435:437,38.22,32.3,273.1,1.1,0.27954972,73.934,27.55,74.22
2534,283,80,136,26109.31,10.571,19,34,62.617,432:428,38.22,32.3,273.5,1.1,0.27966008,76.008,27.53,74.77
2535,283,79,136,26120.56,10.571,19,34,62.938,441:437,38.22,32.3,273.2,1.1,0.27977043,77.707,27.48,74.81
2536,284,79,137,26131.31,10.571,19,34,62.998,437:432,38.22,32.3,272.6,1.1,0.27988082,78.674,27.44,74.7
2537,284,79,137,26141.32,10.571,19,34,62.769,435:435:444,38.22,32.3,272.0,1.1,0.27999118,77.513,27.38,74.59
2538,283,78,138,26151.71,10.571,19,35,62.289,441:437,38.22,32.3,270.8,1.1,0.28010154,77.135,27.26,74.56
2539,284,78,138,26161.67,10.571,19,35,61.822224,435:442,38.22,32.3,270.0,1.1,0.2802119,76.992226,27.17,74.42
2540,284,78,137,26172.1,10.571,19,35,61.71182,882:437,38.22,32.3,269.5,1.1,0.28032225,75.553635,27.12,74.17
2541,285,78,138,26182.07,10.571,19,35,61.613,433:442,38.22,32.3,268.0,1.1,0.2804326,76.036,27.13,73.64
2542,284,79,137,26193.25,10.571,19,34,61.006,439:439,38.22,32.3,265.4,1.1,0.280543,75.512,27.2,72.79
2543,284,79,137,26202.68,10.571,19,34,59.684,437:435:433,38.22,32.3,262.6,1.1,0.28065336,76.12,27.26,71.99
2544,284,79,136,26216.1,10.571,19,34,58.58,442:439,38.22,32.3,259.3,1.1,0.28076372,76.653,27.28,71.41
2545,284,79,137,26226.28,10.571,19,34,57.79222,439:437,38.22,32.3,256.1,1.1,0.28087407,76.914444,27.29,70.84
2546,285,79,136,26236.48,10.571,19,34,56.993637,433:444,38.22,32.3,255.4,1.1,0.28098443,75.79727,27.3,70.84
2547,284,79,136,26246.47,10.571,19,34,56.279,442:437:437,38.22,32.25,255.7,1.1,0.2810948,77.367,27.32,71.09
2548,283,79,138,26257.65,10.571,19,34,55.574,442:444,38.22,32.3,256.1,1.1,0.28120518,78.171,27.33,71.35
2549,283,78,137,26268.64,10.571,19,35,54.964,439:437,38.22,32.3,256.4,1.1,0.28131554,78.338,27.34,71.65
2550,284,77,137,26277.77,10.571,19,35,54.961,433:444,38.22,32.3,256.4,1.1,0.2814259,79.212,27.36,71.84
2551,285,77,136,26287.97,10.571,19,35,55.574,882:435,38.22,32.3,255.8,1.1,0.28153625,78.489,27.42,71.85
2552,286,79,137,26298.72,10.571,19,35,56.355,433:441,38.22,32.3,255.2,1.1,0.2816466,77.99,27.47,71.86
2553,285,80,136,26311.06,10.571,19,34,57.011,442:437,38.22,32.3,253.3,1.1,0.28175697,80.444,27.5,71.35
2554,284,81,136,26322.33,10.571,19,33,57.606,439:437:432,38.22,32.3,251.2,1.1,0.28186736,80.843,27.53,70.74
2555,284,81,136,26329.29,10.571,19,33,58.021,442:437,38.22,32.3,249.6,1.1,0.2819777,80.618,27.59,70.22
2556,285,81,137,26337.42,10.571,19,34,58.424,433:432,38.22,32.3,248.5,1.1,0.28208807,80.861,27.69,69.79
2557,284,81,137,26350.18,10.571,19,33,59.111,442:439,38.22,32.3,247.2,1.1,0.28219843,80.814,27.79,69.96
2558,282,80,137,26360.95,10.336,19,34,59.919,439:437:439,38.22,32.25,246.0,1.1,0.2823088,80.616,27.89,70.48
2559,282,79,137,26371.68,10.494,19,34,60.641,444,38.22,32.25,244.4,1.1,0.28241915,81.803,27.96,70.45
2560,284,78,137,26384.02,10.571,19,35,61.381,880:888,38.22,32.3,242.8,1.1,0.28252953,81.337,28.03,70.19
2561,285,79,138,26394.52,10.571,19,34,62.35,444:441,38.22,32.25,241.6,1.1,0.2826399,79.702,28.09,70.07
2562,284,79,137,26404.93,10.571,19,34,63.373,437:449,38.22,32.25,241.0,1.1,0.28275025,79.246,28.17,70.18
2563,284,79,136,26414.9,10.571,19,34,64.154,448:448,38.22,32.25,240.4,1.1,0.2828606,79.778,28.24,70.28
2564,284,79,136,26425.34,10.571,19,34,64.661,444:442,38.22,32.25,240.2,1.1,0.28297096,79.376,28.38,70.5
2565,284,79,136,26435.33,10.571,19,34,64.926,449:449:446,38.22,32.25,240.1,1.1,0.28308132,79.411,28.54,70.74
2566,284,79,135,26446.47,10.571,19,34,64.986,439:453,38.22,32.3,239.1,1.1,0.2831917,79.417,28.67,70.83
2567,283,78,136,26455.31,10.571,19,35,64.916,449:442,38.22,32.25,238.0,1.1,0.28330207,79.671,28.8,70.89
2568,283,77,134,26465.83,10.571,19,35,64.818,446:451,38.22,32.25,237.2,1.1,0.28341243,80.226,29.02,70.85
2569,284,77,134,26479.06,10.571,19,35,64.914,446:446,38.22,32.25,236.4,1.1,0.28352278,79.763,29.26,70.8
2570,285,78,134,26490.01,10.571,19,35,65.016,444,38.22,32.25,235.6,1.1,0.28363314,79.418,29.55,70.52
2571,285,79,134,26500.45,10.571,19,34,65.045555,1350:442,38.22,32.25,234.9,1.1,0.28374353,78.73333,29.81,70.29
2572,284,79,134,26511.18,10.564,19,34,64.965454,455:453,38.22,32.25,234.8,1.1,0.2838539,77.64818,29.96,70.22
2573,283,79,134,26521.9,10.569,19,34,64.953,449:446,38.22,32.25,234.9,1.1,0.28396425,77.612,30.09,70.24
2574,283,78,134,26531.9,10.571,19,35,65.018,451:453:451,38.22,32.25,236.0,1.1,0.2840746,78.16,30.16,70.96
2575,283,77,134,26543.07,10.571,19,35,65.201,451,38.22,32.25,237.2,1.1,0.28418496,78.873,30.22,71.68
2576,284,77,133,26551.89,10.571,19,35,65.438,896:451,38.22,32.25,237.8,1.1,0.28429532,78.695,30.42,72.09
2577,285,77,133,26562.37,10.571,19,35,65.692,451:449,38.22,32.25,237.1,1.1,0.2844057,78.558,30.63,72.23
2578,285,78,133,26573.42,10.571,19,35,65.941,446:456:456,38.22,32.25,234.4,1.1,0.28451607,79.797,30.85,71.94
2579,284,78,133,26584.15,10.571,19,35,66.161,453:453,38.22,32.25,233.0,1.1,0.28462642,78.503,31.1,71.9
2580,284,78,133,26593.26,10.571,19,35,66.323,456:458,38.22,32.25,232.4,1.1,0.28473678,77.526,31.37,72.0
2581,285,79,133,26606.69,10.571,19,34,66.479,453:456,38.22,32.25,231.9,1.1,0.28484714,78.453,31.62,72.5
2582,285,80,133,26615.78,10.571,19,34,66.526,456:458,38.22,32.25,231.5,1.1,0.2849575,78.197,31.85,73.15
2583,284,81,132,26625.59,10.571,19,33,66.561,449:458,38.22,32.25,230.5,1.1,0.2850679,77.939,32.02,73.16
2584,284,81,132,26637.51,10.571,19,33,66.623,456:458:456,38.22,32.25,229.4,1.1,0.28517824,78.823,32.16,72.97
2585,284,81,132,26646.33,10.571,19,33,66.668,458:458,38.22,32.25,228.4,1.1,0.2852886,78.692,32.3,72.81
2586,284,81,132,26658.38,10.571,19,33,66.739,458:456,38.22,32.25,228.3,1.1,0.28539896,78.201,32.38,72.95
2587,285,81,131,26669.99,10.571,19,34,66.737,913,38.22,32.25,228.5,1.1,0.28550932,77.043,32.42,72.87
2588,283,82,131,26679.99,10.571,19,33,66.743,458:458,38.22,32.25,229.0,1.1,0.28561968,76.781,32.42,72.39
2589,283,81,131,26688.98,10.571,19,33,66.724,460:458,38.22,32.2,230.5,1.1,0.28573006,76.721,32.41,72.98
2590,284,81,131,26698.95,10.571,19,33,66.649,458:462,38.22,32.25,232.4,1.1,0.28584042,77.55,32.4,73.94
2591,283,81,131,26710.44,10.571,19,33,66.534,458:455:460,38.22,32.2,235.1,1.1,0.28595078,77.887,32.34,74.65
