time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,PercentageinZ2,THb,hrv,HeatStrainIndex,respiration,skin_temperature,TymeBreathRate,tidal_volume,TymeVentilation
4295,240,71,134,43037.41,9.332,19,32,65.26785714285714,38.2,0.41539508,70.01857142857143,458:38:00,0.6,29.61,30.05,34.78,216.7,73.26
4296,240,70,133,43047.76,9.201,19,33,65.41555555555556,38.2,0.41553134,70.77111111111111,462:42:38,0.6,29.61,30.05,35.2,212.7,72.88
4297,241,70,133,43058.1,9.333,19,33,65.49818181818182,38.2,0.41566756,71.26636363636364,463:33:00,0.6,29.61,30.05,35.65,208.0,72.31
4298,243,72,132,43065.67,9.452,19,32,65.41900000000001,38.2,0.41580382,71.00800000000001,467:36:00,0.6,29.19,30.05,36.08,203.0,71.11
4299,243,74,132,43076.79,9.327,19,31,65.49,38.2,0.41594005,70.821,463:40:00,0.6,29.19,30.05,36.42,199.5,70.14
4300,240,75,132,43085.05,8.837,19,31,65.676,38.2,0.4160763,71.178,465:35:00,0.6,29.19,30.05,36.67,197.5,69.4
4301,238,74,132,43091.3,8.834,19,31,65.782,38.2,0.41621253,70.77000000000001,460:47:36,0.6,29.19,30.05,36.87,193.9,68.31
4302,238,72,131,43101.57,8.84,19,32,65.84700000000001,38.2,0.4163488,71.817,463:36:00,0.6,29.19,30.05,37.11,192.7,69.1
4303,240,72,131,43109.87,9.304,19,32,65.886,38.2,0.416485,71.464,916,0.6,30.48,30.05,37.42,195.4,72.44
4304,241,73,131,43120.25,9.465,19,32,65.937,38.2,0.41662127,70.946,911,0.6,30.48,30.05,37.82,201.3,76.04
4305,240,73,132,43128.56,8.989,19,31,65.981,38.2,0.4167575,70.721,467:38:00,0.6,30.48,30.05,38.19,199.8,75.52
4306,239,73,132,43138.9,8.839,19,31,66.036,38.2,0.41689372,70.812,463:38:45,0.6,30.48,30.05,38.45,198.1,74.2
4307,239,72,131,43149.21,8.839,19,32,66.026,38.2,0.41702998,71.319,470:42:00,0.6,30.48,30.05,38.6,200.4,74.41
4308,239,71,131,43155.45,8.835,19,32,65.91900000000001,38.2,0.4171662,69.941,470:45:00,0.6,31.34,30.05,38.7,203.0,75.07
4309,239,71,131,43163.68,8.991,19,32,65.874,38.2,0.41730246,69.997,467:38:00,0.6,31.34,30.05,38.74,206.2,76.32
4310,240,71,131,43174.1,9.078,19,32,65.833,38.2,0.4174387,70.733,469:40:00,0.6,31.34,30.0,38.83,205.8,76.27
4311,240,71,130,43184.43,8.959,19,32,65.74333333333334,38.2,0.41757494,70.51222222222222,465:45:00,0.6,31.34,30.0,38.94,204.3,75.79
4312,241,70,130,43192.66,9.463,19,33,65.62818181818182,38.2,0.41771117,71.06272727272727,477:21:00,0.6,31.34,30.0,38.97,202.2,75.43
4313,242,71,130,43203.0,9.467,19,33,65.576,38.2,0.41784742,71.277,467:38:00,0.6,31.13,30.05,38.99,200.1,75.08
4314,241,72,130,43209.29,09.04,19,32,65.59,38.19,0.41798365,71.549,465:42:00,0.6,31.13,30.05,39.03,199.5,76.31
4315,239,73,130,43219.62,9.083,19,31,65.602,38.19,0.41811988,71.513,467:38:00,0.6,31.13,30.0,39.12,200.7,78.61
4316,240,72,130,43227.92,9.463,19,32,65.62100000000001,38.19,0.41825613,71.116,469:38:00,0.6,31.13,30.0,39.33,205.9,80.4
4317,241,72,130,43238.27,9.464,19,32,65.668,38.19,0.41839236,71.374,469:40:40,0.6,31.13,30.0,39.64,211.2,81.11
4318,240,73,131,43248.6,8.955,19,31,65.67999999999999,38.19,0.41852862,71.578,476:45:00,0.6,31.38,30.0,39.82,213.9,81.06
4319,239,73,130,43256.83,9.14,19,31,65.606,38.19,0.41866484,71.57000000000001,465:49:00,0.6,31.38,30.0,39.76,212.4,80.09
4320,241,73,130,43267.16,9.467,19,32,65.462,38.19,0.4188011,70.931,472:42:00,0.6,31.38,30.0,39.67,210.8,79.07
4321,240,73,130,43273.4,8.834,19,31,65.39500000000001,38.19,0.41893733,70.611,465:40:00,0.6,31.38,30.0,39.53,209.7,78.22
4322,238,72,130,43283.74,8.839,19,32,65.41777777777777,38.19,0.41907358,70.99111111111111,465:36:00,0.6,31.38,30.0,39.3,210.3,78.05
4323,239,71,129,43292.08,8.843,19,32,65.36636363636363,38.19,0.4192098,70.40090909090908,470:45:00,0.6,31.38,30.0,39.04,210.7,77.9
4324,242,71,129,43301.49,9.418,19,33,65.258,38.19,0.41934603,70.423,469:38:00,0.6,32.73,30.0,38.67,210.2,77.88
4325,241,72,130,43311.76,9.224,19,32,65.292,38.19,0.4194823,70.964,467:45:40,0.6,32.73,30.0,38.32,210.1,78.15
4326,239,72,130,43319.52,8.9,19,32,65.33500000000001,38.19,0.41961852,70.816,465:36:00,0.6,32.73,30.0,38.11,210.6,78.64
4327,239,71,130,43326.55,9.213,19,32,65.417,38.19,0.41975477,69.264,465:38:00,0.6,32.73,30.0,38.19,211.1,78.75
4328,240,71,130,43336.6,9.45,19,32,65.63199999999999,38.19,0.419891,67.227,460:35:00,0.6,32.73,30.0,38.21,212.1,79.01
4329,240,71,130,43346.95,9.345,19,32,65.998,38.19,0.42002726,66.866,455:45:35,0.6,34.02,30.0,38.23,213.1,79.28
4330,240,71,131,43357.3,9.457,19,32,66.256,38.19,0.42016348,66.89099999999999,453,0.6,34.02,30.0,38.23,214.3,79.47
4331,240,71,131,43367.66,9.224,19,32,66.296,38.19,0.42029974,66.906,456:38:00,0.6,34.02,30.0,38.21,215.9,79.56
4332,240,71,131,43376.12,9.294,19,32,66.194,38.19,0.42043597,65.962,909:35:00,0.6,34.02,29.95,38.18,217.6,79.65
4333,240,72,132,43384.4,9.303,19,32,66.171,38.19,0.42057222,67.249,458:38:29,0.6,32.92,30.0,38.01,218.7,78.73
4334,239,72,132,43393.53,9.135,19,32,66.248,38.19,0.42070845,67.062,460:24:00,0.6,32.92,29.95,37.79,219.7,78.14
4335,239,71,132,43403.88,8.843,19,32,66.255,38.19,0.42084467,66.434,460:29:00,0.6,32.92,29.95,37.57,220.8,77.77
4336,239,70,133,43414.18,9.196,19,33,66.277,38.19,0.42098093,66.175,456:21:00,0.6,32.92,29.95,37.24,221.5,77.63
4337,239,69,133,43420.43,8.839,19,33,66.22777777777777,38.19,0.42111716,66.05555555555556,451:29:00,0.6,32.92,29.95,36.69,221.0,78.1
4338,240,69,133,43430.72,9.332,19,33,66.10454545454546,38.19,0.4212534,66.16272727272727,451:24:00,0.6,32.92,29.95,36.14,223.9,78.93
4339,241,69,133,43441.14,9.202,19,33,65.94,38.19,0.42138964,67.259,451:26:31,0.6,31.79,29.95,35.66,231.4,80.31
4340,241,69,134,43451.46,9.334,19,33,65.85333333333332,38.19,0.4215259,67.90666666666667,455:26:00,0.6,31.79,29.95,35.4,241.2,81.69
4341,242,71,135,43459.7,9.463,19,33,65.7909090909091,38.19,0.42166212,66.59181818181818,455:31:00,0.6,31.79,29.95,35.27,245.8,82.06
4342,242,72,135,43470.09,9.469,19,32,65.63555555555556,38.19,0.42179838,66.19222222222223,446,0.6,31.79,29.95,35.14,249.7,82.39
4343,242,74,135,43477.61,9.463,19,31,65.51454545454546,38.19,0.4219346,66.37454545454545,896:35:00,0.6,31.79,29.95,34.99,252.6,82.67
4344,241,75,134,43488.72,9.469,19,31,65.40222222222222,38.19,0.42207083,66.77333333333334,460:38:29,0.6,31.43,29.95,34.84,255.6,82.95
4345,240,76,134,43496.25,9.463,19,30,65.32363636363635,38.19,0.4222071,67.01545454545455,458:31:00,0.6,31.43,29.9,34.85,258.4,83.38
4346,239,76,134,43507.36,8.842,19,30,65.257,38.19,0.4223433,66.69800000000001,460:43:33,0.6,31.43,29.9,34.87,261.3,83.81
4347,239,75,134,43515.66,9.141,19,30,65.17444444444445,38.19,0.42247957,67.62555555555555,458:35:00,0.6,31.43,29.95,34.72,261.7,83.65
4348,240,74,133,43525.95,9.328,19,31,64.83272727272727,38.19,0.4226158,70.93818181818182,458:33:00,0.6,30.79,29.9,34.55,262.2,83.5
4349,239,74,133,43532.2,8.837,19,31,64.162,38.19,0.42275205,71.468,460:33:00,0.6,30.79,29.9,34.37,263.2,83.63
4350,240,74,133,43540.44,9.141,19,31,63.83222222222222,38.19,0.42288828,71.17555555555556,458:31:00,0.6,30.79,29.9,34.2,264.1,83.76
4351,242,75,132,43550.78,9.467,19,31,63.76272727272727,38.19,0.42302454,71.33454545454546,456:36:00,0.6,30.79,29.9,34.15,265.4,83.78
4352,241,76,132,43559.07,9.139,19,30,63.948,38.19,0.42316076,70.55499999999999,458:43:33,0.6,30.79,29.9,34.03,268.6,83.82
4353,240,76,133,43569.46,9.197,19,30,64.207,38.19,0.423297,71.69,467:40:00,0.6,29.98,29.9,33.71,272.2,83.24
4354,239,75,133,43577.76,8.99,19,30,64.392,38.19,0.42343324,72.425,462:38:00,0.6,29.98,29.9,33.07,270.3,79.76
4355,239,75,133,43588.08,8.959,19,30,64.534,38.19,0.42356947,72.64099999999999,462:33:00,0.6,29.98,29.9,32.47,267.9,77.4
4356,239,74,132,43596.38,9.456,19,31,64.635,38.19,0.42370573,73.089,465:36:00,0.6,29.98,29.9,31.92,266.5,75.98
4357,239,73,132,43605.79,8.889,19,31,64.772,38.19,0.42384195,74.034,458:36:00,0.6,29.98,29.9,31.6,269.6,77.46
4358,239,72,131,43615.02,9.301,19,32,65.00800000000001,38.19,0.4239782,73.95,465:36:00,0.6,29.98,29.9,31.28,272.7,78.94
4359,240,72,132,43625.32,9.084,19,32,65.358,38.19,0.42411444,73.77799999999999,460:45:31,0.6,29.43,29.85,31.03,273.4,79.64
4360,240,72,132,43631.58,9.46,19,32,65.803,38.19,0.4242507,73.518,465:31:00,0.6,29.43,29.85,30.83,272.7,79.9
4361,239,71,132,43641.93,8.952,19,32,66.299,38.19,0.42438692,74.021,458:40:00,0.6,29.43,29.9,30.64,272.0,80.16
4362,238,70,132,43652.28,8.84,19,32,66.861,,0.42452317,74.307,460:31:00,0.6,29.43,29.9,30.44,271.3,80.42
4363,238,69,131,43662.55,8.955,19,33,67.35666666666667,,0.4246594,72.26888888888888,458:35:26,0.6,29.46,29.85,30.19,269.6,79.56
4364,239,68,132,43668.78,9.255,19,34,67.84181818181818,,0.42479563,69.15545454545455,456:31:00,0.6,29.46,29.85,29.93,267.5,78.24
4365,241,68,132,43679.18,9.334,19,34,68.345,,0.42493188,70.697,453:24:00,0.6,29.46,29.85,29.69,269.9,78.66
4366,243,70,132,43687.47,9.463,19,33,68.745,,0.4250681,70.212,455:36:33,0.6,29.46,29.85,29.55,272.4,79.4
4367,243,72,133,43697.82,9.466,19,32,69.051,,0.42520437,69.385,460:33:00,0.6,29.46,29.85,29.46,273.3,79.67
4368,242,73,133,43708.15,9.203,19,32,69.261,,0.4253406,67.61699999999999,453,0.6,29.46,29.85,29.37,274.2,79.94
4369,241,74,134,43716.46,9.456,19,31,69.35555555555555,,0.42547685,67.69,456:40:31,0.6,31.45,29.85,29.08,273.8,79.23
4370,240,74,134,43726.79,8.96,19,31,69.38272727272727,,0.42561308,67.85636363636364,460:33:00,0.6,31.45,29.85,28.77,273.2,78.44
4371,242,75,133,43735.09,9.463,19,31,69.397,,0.42574933,67.818,458:31:00,0.6,31.45,29.85,28.44,272.5,77.68
4372,242,77,133,43745.41,9.464,19,30,69.435,,0.42588556,67.881,458:43:33,0.6,31.45,29.85,28.02,271.2,77.15
4373,240,77,133,43753.7,8.988,19,30,69.515,,0.42602178,68.07000000000001,,0.6,31.45,29.85,27.6,269.9,76.61
4374,239,76,132,43762.0,8.845,19,30,69.468,,0.42615804,70.928,464:19:00,0.6,30.81,29.8,27.17,268.5,76.09
4375,241,76,133,43772.32,9.465,19,30,69.199,,0.42629427,71.24199999999999,467:43:35,0.6,30.81,29.8,26.51,267.1,75.87
4376,240,76,132,43780.62,9.135,19,30,69.107,,0.42643052,70.261,463:40:00,0.6,30.81,29.85,25.85,265.6,75.66
4377,238,75,132,43790.96,8.843,19,30,69.24100000000001,,0.42656675,70.372,465:36:00,0.6,30.81,29.85,25.37,266.7,76.2
4378,240,75,131,43799.26,9.143,19,31,69.319,,0.426703,69.45599999999999,463:42:33,0.6,30.38,29.85,24.9,268.1,76.85
4379,241,75,131,43809.59,9.469,19,31,69.431,,0.42683923,69.36,463:31:00,0.6,30.38,29.8,24.56,268.9,77.28
4380,241,76,131,43817.89,9.458,19,30,69.529,,0.4269755,69.399,460:31:00,0.6,30.38,29.8,24.43,268.6,77.33
4381,240,76,131,43828.21,9.078,19,30,69.494,,0.42711172,68.708,465:40:35,0.6,30.38,29.8,24.32,268.5,77.45
4382,239,75,131,43836.5,8.988,19,30,69.436,,0.42724797,68.221,460:33:00,0.6,30.38,29.8,24.42,269.1,78.17
4383,239,75,132,43844.78,8.842,19,30,69.334,,0.4273842,68.914,460:38:00,0.6,29.31,29.8,24.51,269.6,78.89
4384,240,75,132,43855.13,9.334,19,31,69.19800000000001,,0.42752042,68.909,465:42:00,0.6,29.31,29.8,24.62,270.4,79.41
4385,240,75,132,43863.37,9.458,19,31,69.046,,0.42765668,68.529,465:36:00,0.6,29.31,29.75,24.73,271.6,79.73
4386,239,75,132,43873.71,8.842,19,30,68.897,,0.4277929,68.158,460:38:00,0.6,29.31,29.8,24.85,272.8,80.04
4387,240,75,132,43882.0,9.305,19,31,68.86,,0.42792916,68.346,465:45:42,0.6,29.31,29.8,24.97,273.9,80.35
4388,241,75,131,43892.34,9.467,19,31,68.861,,0.4280654,68.964,463:38:00,0.6,29.38,29.8,25.15,274.4,80.44
4389,240,75,131,43900.69,9.135,19,31,68.688,,0.42820165,68.523,463:35:00,0.6,29.38,29.8,25.37,274.5,80.41
4390,239,75,131,43911.02,8.845,19,30,68.431,,0.42833787,68.93299999999999,463:35:00,0.6,29.38,29.8,25.59,274.7,80.37
4391,240,74,131,43919.27,9.305,19,31,68.22999999999999,,0.42847413,69.28999999999999,460:33:00,0.6,29.38,29.8,25.81,274.8,80.33
4392,240,74,131,43925.53,9.461,19,31,68.08500000000001,,0.42861035,68.596,451,0.6,29.38,29.8,26.09,275.6,80.69
4393,239,74,131,43935.88,9.084,19,31,68.05,,0.42874658,67.748,909:35:00,0.6,29.38,29.75,26.36,276.4,81.05
4394,240,74,132,43946.16,9.467,19,31,68.011,,0.42888284,68.636,922:38:00,0.6,29.43,29.75,26.64,277.3,81.41
4395,240,74,132,43954.45,9.139,19,31,67.93199999999999,,0.42901906,68.171,463:36:00,0.6,29.43,29.8,27.22,277.4,81.13
4396,239,74,132,43964.79,9.077,19,31,67.886,,0.42915532,68.026,465:35:00,0.6,29.43,29.75,27.76,277.3,81.38
4397,239,73,132,43973.08,8.84,19,31,67.842,,0.42929155,68.328,465:42:29,0.6,29.43,29.75,28.15,277.3,82.1
4398,240,73,131,43983.46,9.334,19,31,67.731,,0.4294278,68.78099999999999,455:28:00,0.6,28.28,29.75,28.27,277.2,82.33
4399,242,73,131,43991.76,9.463,19,32,67.63199999999999,,0.42956403,67.88199999999999,460:28:00,0.6,28.28,29.75,28.39,277.1,82.57
4400,243,74,131,44001.17,9.469,19,31,67.563,,0.4297003,68.259,455:26:00,0.6,28.28,29.75,28.51,277.0,82.81
4401,242,77,132,44010.41,9.461,19,30,67.50399999999999,,0.4298365,67.24,449:33:00,0.6,28.28,29.8,28.63,276.9,83.05
4402,241,78,133,44020.73,9.326,19,30,67.40599999999999,,0.42997274,68.009,455:24:00,0.6,28.28,29.75,28.75,276.8,83.29
4403,239,78,134,44029.0,8.837,19,29,67.214,,0.430109,68.809,906:28:00,0.6,27.12,29.75,28.87,276.7,83.53
4404,238,77,134,44037.31,8.837,19,30,66.997,,0.43024522,68.87100000000001,453:28:00,0.6,27.12,29.75,29.1,276.6,83.69
4405,238,75,134,44047.58,8.839,19,30,66.82000000000001,,0.43038148,68.6,451:26:00,0.6,27.12,29.75,29.47,276.5,83.76
4406,238,74,134,44055.88,8.838,19,31,66.72,,0.4305177,68.50399999999999,453:28:00,0.5,27.12,29.7,29.83,277.3,83.57
4407,239,72,134,44066.27,9.084,19,32,66.774,,0.43065396,68.353,451:21:00,0.5,27.12,29.7,30.15,279.7,82.89
4408,242,72,134,44074.58,9.463,19,32,66.916,,0.4307902,68.033,448:33:26,0.5,27.12,29.7,30.5,281.7,82.25
4409,241,74,134,44084.83,9.465,19,31,66.941,,0.43092644,67.396,446:21:00,0.5,27.13,29.7,31.03,281.5,81.93
4410,239,74,134,44091.13,8.834,19,31,66.83,38.18,0.43106267,68.90299999999999,451:29:21,0.5,27.13,29.7,31.7,278.2,81.0
4411,238,74,135,44101.46,8.841,19,31,66.662,38.18,0.43119892,68.49600000000001,883,0.5,27.13,29.7,32.43,274.4,79.91
4412,239,73,135,44109.76,8.996,19,31,66.541,38.18,0.43133515,68.386,446:21:00,0.5,27.13,29.7,33.23,272.1,78.82
4413,241,73,136,44120.04,9.469,19,32,66.39,38.18,0.43147138,68.146,444:29:19,0.5,27.54,29.7,33.93,271.0,77.75
4414,241,73,136,44128.36,9.458,19,32,66.28999999999999,38.18,0.43160763,68.34400000000001,448:24:00,0.5,27.54,29.7,34.53,271.2,76.7
4415,239,74,136,44138.72,8.952,19,31,66.257,38.18,0.43174386,67.97,448:22:00,0.5,27.54,29.7,35.15,270.9,76.03
4416,238,73,136,44147.02,8.845,19,31,66.24,38.18,0.43188012,67.64099999999999,451:22:00,0.5,27.54,29.7,35.8,269.6,76.03
4417,240,73,136,44157.38,9.469,19,31,66.288,38.18,0.43201634,67.893,449:24:00,0.5,27.54,29.7,36.14,272.0,76.28
4418,242,73,136,44167.7,9.465,19,32,66.251,38.18,0.4321526,68.613,449:29:19,0.5,28.99,29.7,36.39,275.0,76.71
4419,240,74,136,44176.01,9.138,19,31,66.179,38.18,0.43228883,69.22,453:28:00,0.5,28.99,29.7,36.54,277.5,77.59
4420,240,75,136,44186.33,9.084,19,31,66.04299999999999,38.18,0.43242508,69.192,453:24:00,0.5,28.99,29.7,36.38,281.0,78.41
