time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,hrv,core_temperature,tidal_volume,heat_strain_index,PercentageinZ2,TymeBreathRate,TymeVentilation
3821,269,71,122,35014.79,9.467,19,36,44.4,503:12:0,,307.4,0.0,0.75239617,26.78,83.04
3822,269,71,122,35025.14,9.469,19,36,43.5,500:19:0,,307.6,0.0,0.7526244,26.75,83.22
3823,269,71,122,35035.52,9.469,19,36,45.7,500:20:0,,308.8,0.0,0.75285256,26.73,83.42
3824,271,70,122,35045.86,9.469,19,37,45.6,500:15:0,,310.2,0.0,0.75285256,26.71,83.63
3825,272,70,121,35056.06,9.469,19,37,45.0,503:10:0,,310.6,0.0,0.75285256,26.79,83.41
3826,269,71,121,35064.34,9.463,19,36,44.3,500:12:0,,310.4,0.0,0.7530808,26.88,82.96
3827,268,72,121,35072.77,9.463,19,36,43.4,503:12:0,,310.6,0.0,0.753309,26.94,83.03
3828,269,71,121,35082.96,9.469,19,36,42.8,496:12:0,,311.1,0.0,0.7535372,26.99,83.81
3829,271,70,122,35091.41,9.463,19,37,42.4,498:8:0,,311.7,0.0,0.7535372,27.02,84.57
3830,271,70,122,35101.75,9.469,19,37,43.0,504:16:0,,313.2,0.0,0.7535372,27.02,85.21
3831,270,71,122,35112.09,9.469,19,36,42.5,503:10:0,,314.7,0.0,0.7537654,27.03,85.86
3832,270,71,122,35122.45,9.469,19,36,40.1,503:12:0,,314.9,0.0,0.75399363,27.07,85.63
3833,269,71,122,35132.5,9.469,19,36,40.8,503:12:0,,314.7,0.0,0.7542218,27.1,85.28
3834,268,70,122,35139.01,9.467,19,37,41.5,500:12:0,,314.5,0.0,0.75445,27.15,85.38
3835,269,69,121,35149.36,9.469,19,37,42.0,507:12:0,,314.4,0.0,0.75467825,27.2,85.47
3836,271,69,122,35159.71,9.469,19,38,41.6,508:15:0,,314.1,0.0,0.75467825,27.17,85.54
3837,269,70,122,35169.76,9.469,19,37,41.5,496:20:0,,313.7,0.0,0.7549064,27.14,85.56
3838,269,70,121,35176.27,9.467,19,37,43.0,500:19:0,,313.7,0.0,0.75513464,27.07,85.61
3839,270,69,121,35186.54,9.469,19,37,43.2,503:12:0,,314.1,0.0,0.75536287,26.96,85.72
3840,270,69,121,35195.96,9.469,19,37,43.4,503:24:0,,313.8,0.0,0.75559103,26.86,85.6
3841,270,69,121,35207.02,9.469,19,37,43.9,492,,312.8,0.0,0.75581926,26.79,85.29
3842,269,69,121,35213.52,9.467,19,37,42.7,511:15:0,,311.9,0.0,0.7560475,26.73,84.98
3843,269,69,121,35223.88,9.469,19,37,43.6,503:15:0,,309.4,0.0,0.75627565,26.68,84.38
3844,270,68,121,35234.23,9.469,19,38,44.4,512:15:0,,306.9,0.0,0.7565039,26.63,83.78
3845,271,68,120,35244.44,9.469,19,38,45.1,512:15:0,,305.2,0.0,0.7565039,26.57,83.43
3846,270,69,120,35252.86,9.463,19,37,44.5,640,,305.9,0.0,0.7567321,26.52,83.8
3847,268,69,120,35263.23,9.469,19,37,44.8,503:28:20,,306.3,0.0,0.7569603,26.49,83.99
3848,270,68,120,35273.41,9.469,19,38,43.1,503:20:0,,306.3,0.0,0.7571885,26.54,83.7
3849,272,68,120,35281.77,9.463,19,38,43.3,508:24:0,,306.2,0.0,0.7571885,26.61,83.42
3850,270,69,120,35292.05,9.469,19,37,43.1,508:24:0,,305.2,0.0,0.7574167,26.7,83.11
3851,267,69,120,35300.46,9.463,19,37,43.0,508:19:0,,304.3,0.0,0.7576449,26.79,82.79
3852,268,68,120,35310.84,9.469,19,38,43.3,504,,303.7,0.0,0.7578731,26.76,82.68
3853,271,68,120,35321.18,9.469,19,38,44.2,503:32:20,,303.9,0.0,0.7578731,26.72,83.07
3854,273,69,120,35331.32,9.469,19,38,43.3,512:19:0,,304.3,0.0,0.7578731,26.71,83.39
3855,272,70,120,35338.85,9.463,19,37,42.4,512:20:0,,305.4,0.0,0.7578731,26.75,83.51
3856,270,71,120,35348.02,9.463,19,36,43.0,503:20:0,,305.2,0.0,0.75810134,26.82,83.41
3857,268,71,120,35357.43,9.469,19,36,40.0,495,,303.9,0.0,0.7583295,26.97,83.1
3858,268,69,120,35368.79,9.469,19,37,41.9,508:23:20,,302.6,0.0,0.75855774,27.02,82.8
3859,270,68,120,35378.84,9.469,19,38,40.9,500:15:0,,301.9,0.0,0.75878596,26.97,82.53
3860,272,69,121,35385.14,9.466,19,38,40.3,500,,301.4,0.0,0.75878596,26.92,82.28
3861,273,70,121,35392.66,9.463,19,37,40.2,508:15:0,,300.8,0.0,0.75878596,26.84,82.0
3862,271,72,120,35403.98,9.469,19,36,40.0,499,,299.7,0.0,0.75878596,26.74,81.68
3863,270,72,121,35414.34,9.469,19,36,40.1,995:23:12,,299.0,0.0,0.7590141,26.67,81.47
3864,269,72,120,35424.61,9.469,19,36,39.6,503:10:0,,298.2,0.0,0.75924236,26.67,81.26
3865,271,71,121,35434.02,9.469,19,36,40.4,500:15:0,,297.9,0.0,0.75924236,26.65,81.12
3866,271,71,121,35442.33,9.463,19,36,41.4,488,,299.5,0.0,0.75924236,26.62,81.2
3867,270,71,121,35453.36,9.469,19,36,42.2,496:23:12,,301.0,0.0,0.7594706,26.58,81.29
3868,270,72,121,35459.88,9.467,19,36,43.7,503:8:0,,300.8,0.0,0.75969875,26.5,81.24
3869,270,72,121,35470.23,9.469,19,36,42.9,500:20:0,,300.4,0.0,0.759927,26.43,81.2
3870,270,72,123,35480.57,9.469,19,36,43.9,503:12:0,,301.7,0.0,0.7601552,26.39,81.53
3871,268,72,122,35490.77,9.469,19,36,42.0,503:8:0,,303.0,0.0,0.76038337,26.37,81.86
3872,269,71,122,35499.18,9.463,19,36,42.5,508:12:0,,302.7,0.0,0.7606116,26.43,81.67
3873,270,71,121,35509.57,9.469,19,36,40.6,500:12:0,,301.7,0.0,0.7608398,26.49,81.23
3874,271,71,121,35519.6,9.469,19,36,41.1,496:10:0,,300.7,0.0,0.7608398,26.51,80.8
3875,270,71,121,35526.13,9.467,19,36,41.6,503:8:0,,301.5,0.0,0.761068,26.52,80.94
3876,270,71,121,35536.48,9.469,19,36,40.9,496:8:0,,302.4,0.0,0.7612962,26.53,81.13
3877,271,71,122,35546.67,9.469,19,36,42.2,496:3:0,,302.3,0.0,0.7612962,26.5,81.04
3878,271,72,122,35555.09,9.463,19,36,43.7,490:59:0,,301.7,0.0,0.7612962,26.47,80.79
3879,270,72,122,35565.45,9.469,19,36,45.2,500:8:0,,301.3,0.0,0.76152444,26.45,80.62
3880,269,72,123,35575.8,9.469,19,36,45.6,496:20:6,,302.0,0.0,0.7617526,26.45,81.07
3881,269,72,124,35585.84,9.469,19,36,45.1,500:8:0,,302.5,0.0,0.76198083,26.43,81.45
3882,267,71,123,35592.36,9.467,19,36,43.7,500:12:0,,302.9,0.0,0.76220906,26.28,81.8
3883,268,70,123,35602.71,9.469,19,37,42.8,492,,303.2,0.0,0.7624372,26.17,82.15
3884,271,70,123,35613.07,9.469,19,37,43.8,496:6:0,,302.8,0.0,0.7624372,26.07,82.36
3885,270,70,122,35623.41,9.469,19,37,43.1,496:23:20,,302.2,0.0,0.76266545,25.97,82.52
3886,270,69,122,35633.77,9.469,19,37,43.5,500,,303.6,0.0,0.7628937,25.94,82.87
3887,271,69,122,35643.76,9.469,19,38,42.3,990,,305.1,0.0,0.7628937,25.92,83.14
3888,270,70,122,35649.4,9.467,19,37,42.7,508:15:0,,305.5,0.0,0.76312184,25.83,83.07
3889,270,71,121,35660.52,9.469,19,36,42.2,508:15:0,,305.8,0.0,0.76335007,25.71,82.99
3890,271,71,120,35668.95,9.463,19,36,42.7,500:24:0,,305.8,0.0,0.76335007,25.62,82.89
3891,269,71,120,35679.31,9.469,19,36,43.8,507:20:0,,304.6,0.0,0.7635783,25.53,82.7
3892,268,70,121,35689.36,9.469,19,37,42.4,503:15:0,,303.5,0.0,0.76380646,25.46,82.52
3893,270,69,121,35696.24,9.464,19,37,43.5,512:20:0,,303.7,0.0,0.7640347,25.44,82.96
3894,271,69,120,35708.13,9.469,19,38,43.5,508:15:0,,304.2,0.0,0.7640347,25.43,83.48
3895,270,69,121,35716.56,9.463,19,37,44.1,503:24:0,,303.0,0.0,0.7642629,25.45,83.1
3896,269,69,120,35726.75,9.469,19,37,43.7,508:32:20,,299.6,0.0,0.7644911,25.47,81.56
3897,269,68,120,35735.2,9.463,19,38,43.1,507:28:0,,296.3,0.0,0.7647193,25.48,80.03
3898,269,68,120,35745.48,9.469,19,38,42.4,512:28:0,,292.4,0.0,0.76494753,25.49,78.87
3899,270,68,119,35754.88,9.469,19,38,42.5,512:28:0,,288.5,0.0,0.7651757,25.49,77.75
3900,270,68,120,35765.93,9.469,19,38,44.0,512:23:0,,287.5,0.0,0.7654039,25.53,78.38
3901,270,68,119,35772.39,9.467,19,38,43.5,512:15:0,,288.1,0.0,0.76563215,25.57,80.04
3902,270,68,119,35781.79,9.469,19,38,43.6,508,,289.2,0.0,0.7658603,25.65,81.72
3903,267,69,119,35793.16,9.469,19,37,42.9,508:20:0,,294.2,0.0,0.76608855,25.76,83.58
3904,256,71,119,35803.35,9.433,19,34,42.3,507:20:0,,299.0,0.0,0.7663168,25.86,85.34
3905,242,73,119,35811.63,8.979,19,32,42.9,503:15:0,,302.3,0.0,0.76654494,25.98,85.91
3906,235,74,119,35820.07,8.837,19,30,43.9,503:12:0,,305.6,0.0,0.76677316,26.09,86.47
3907,233,73,120,35830.27,8.838,19,30,43.5,512:19:0,,306.6,0.0,0.7670014,26.1,86.89
3908,232,72,120,35838.39,8.836,19,31,42.9,503:12:0,,305.0,0.0,0.76722956,26.11,87.16
3909,232,71,120,35844.91,8.834,19,31,44.7,503:20:0,,304.9,0.0,0.7674578,26.15,87.47
3910,233,70,120,35855.18,8.839,19,32,45.2,508:6:0,,305.8,0.0,0.767686,26.22,87.81
3911,235,70,120,35864.58,8.839,19,32,45.0,503:15:0,,306.7,0.0,0.7679142,26.3,88.16
3912,234,70,121,35873.63,8.837,19,32,44.0,512:12:0,,306.9,0.0,0.7681424,26.39,88.22
3913,235,71,121,35880.52,8.837,19,32,42.2,512:23:15,,307.0,0.0,0.7683706,26.48,88.28
3914,236,72,121,35892.21,8.838,19,31,41.9,503:20:0,,306.9,0.0,0.7685988,26.57,88.26
3915,234,72,121,35898.57,8.834,19,31,41.3,503:24:0,,305.0,0.0,0.768827,26.66,87.64
3916,232,71,120,35907.02,8.837,19,31,40.5,503:23:0,,303.1,0.0,0.76905525,26.75,87.03
3917,233,70,120,35917.21,8.838,19,32,41.3,512:15:0,,299.4,0.0,0.7692834,26.82,86.65
3918,234,70,121,35925.64,8.837,19,32,41.2,503:24:0,,298.1,0.0,0.76951164,26.88,87.08
3919,234,70,120,35935.92,8.839,19,32,42.6,508:20:0,,297.8,0.0,0.76973987,27.02,87.87
3920,234,70,120,35945.32,8.839,19,32,42.9,511:24:0,,297.5,0.0,0.76996803,27.13,88.66
3921,235,70,120,35952.39,8.834,19,32,44.2,508,,297.1,0.0,0.77019626,27.23,89.08
3922,235,70,120,35960.84,8.837,19,32,44.8,512:28:0,,296.6,0.0,0.7704245,27.33,89.42
3923,234,70,120,35971.02,8.838,19,32,44.5,508:30:0,,296.6,0.0,0.77065265,27.56,89.62
3924,234,71,119,35979.33,8.837,19,31,45.4,512:20:0,,296.5,0.0,0.7708809,27.8,89.83
3925,234,71,119,35988.8,8.839,19,31,45.8,512:23:0,,298.0,0.0,0.7711091,27.87,90.21
3926,235,70,119,35997.93,8.837,19,32,46.6,508:28:0,,300.2,0.0,0.7713373,27.94,90.66
3927,235,71,119,36006.33,8.837,19,32,46.8,511:20:0,,300.4,0.0,0.7715655,28.11,90.78
3928,235,71,119,36016.36,8.838,19,32,46.7,512:24:0,,299.8,0.0,0.7717937,28.32,90.76
3929,234,73,119,36022.01,8.834,19,31,44.6,508:32:23,,299.1,0.0,0.7720219,28.5,90.74
3930,232,73,119,36031.21,8.837,19,30,42.8,512:24:0,,298.1,0.0,0.7722501,28.65,90.64
3931,232,72,119,36041.57,8.839,19,31,40.8,512:24:0,,297.1,0.0,0.77247834,28.81,90.61
3932,231,71,119,36051.6,8.838,19,31,38.3,504,,296.6,0.0,0.7727065,28.96,91.26
3933,232,69,119,36058.13,8.834,19,32,36.8,520:30:0,,296.8,0.0,0.77293473,29.1,92.6
3934,233,68,119,36068.32,8.838,19,33,37.4,516:28:0,,297.7,0.0,0.77316296,29.22,93.05
3935,236,67,119,36076.75,8.885,19,34,37.6,520:24:0,,298.6,0.0,0.7733911,29.36,93.45
3936,239,68,119,36086.95,9.432,19,34,38.7,516:27:0,,298.8,0.0,0.77361935,29.55,93.53
3937,237,72,118,36095.17,8.979,19,31,40.0,520:28:0,,298.4,0.0,0.7738476,29.73,93.34
3938,233,74,118,36102.7,8.84,19,30,40.3,512:32:0,,298.0,0.0,0.77407575,30.02,93.15
3939,232,74,118,36113.86,8.838,19,30,40.0,523:27:0,,299.0,0.0,0.774304,30.38,93.43
3940,233,72,118,36121.98,8.836,19,31,43.3,508,,299.5,0.0,0.7745322,30.74,93.62
3941,233,71,118,36128.51,8.834,19,31,42.9,539:16:35,,297.0,0.0,0.77476037,31.21,93.17
3942,234,71,117,36138.7,8.838,19,31,41.9,512:27:0,,294.6,0.0,0.7749886,31.66,92.71
3943,235,71,117,36147.07,8.837,19,32,44.0,520:24:0,,293.3,0.0,0.7752168,32.04,93.01
3944,235,73,118,36157.29,8.838,19,31,45.2,520:24:0,,292.1,0.0,0.775445,32.41,93.33
3945,234,73,118,36165.59,8.837,19,31,46.0,520:28:0,,290.7,0.0,0.7756732,32.6,93.33
3946,234,72,118,36173.98,8.837,19,31,46.9,511:32:0,,289.4,0.0,0.77590144,32.78,92.97
3947,234,72,118,36183.39,8.839,19,31,47.2,516:28:0,,288.0,0.0,0.7761296,32.92,92.13
3948,234,72,118,36191.7,8.837,19,31,47.6,523:32:0,,283.7,0.0,0.7763578,33.01,90.85
3949,235,73,118,36200.89,8.837,19,31,46.3,527:30:0,,278.6,0.0,0.77658606,33.08,90.0
3950,235,74,118,36210.3,8.839,19,30,44.7,520:35:0,,274.1,0.0,0.7768142,33.16,89.42
3951,234,74,117,36219.43,8.837,19,30,43.7,520:35:0,,271.3,0.0,0.77704245,33.15,88.98
3952,233,74,117,36227.88,8.837,19,30,45.7,512,,268.4,0.0,0.7772707,33.14,88.55
3953,234,74,116,36238.06,8.838,19,30,47.2,522:35:0,,268.1,0.0,0.77749884,33.19,89.18
3954,236,75,116,36246.3,8.837,19,30,46.3,527:39:0,,268.4,0.0,0.77772707,33.24,90.05
3955,235,76,117,36254.57,8.837,19,30,48.7,527:32:0,,269.2,0.0,0.7779553,33.22,91.21
3956,233,76,116,36262.09,8.837,19,29,48.5,530:35:0,,271.8,0.0,0.77818346,33.18,93.31
3957,232,75,116,36273.25,8.838,19,30,48.8,520:39:0,,274.4,0.0,0.7784117,33.13,95.0
3958,232,73,116,36281.37,8.836,19,30,49.1,512,,277.3,0.0,0.7786399,33.01,95.77
3959,233,72,116,36287.91,8.834,19,31,47.7,1031:34:0,,280.0,0.0,0.7788681,32.93,96.51
3960,234,71,116,36298.09,8.838,19,31,47.8,520:35:0,,281.8,0.0,0.7790963,32.94,96.96
3961,235,71,117,36306.38,8.837,19,32,45.2,520:35:0,,281.4,0.0,0.77932453,32.95,95.97
3962,234,72,117,36314.75,8.837,19,31,43.3,523:34:0,,278.3,0.0,0.7795527,33.04,93.34
3963,234,72,117,36325.0,8.838,19,31,43.0,523:35:0,,273.8,0.0,0.7797809,33.08,91.72
3964,234,72,117,36333.45,8.837,19,31,41.5,527:32:0,,269.1,0.0,0.78000915,33.06,90.2
3965,234,72,117,36343.63,8.838,19,31,41.5,526:19:0,,264.7,0.0,0.7802373,32.95,89.17
3966,234,72,117,36351.91,8.837,19,31,41.5,601:35:0,,260.5,0.0,0.78046554,32.84,88.56
3967,233,72,116,36360.03,8.836,19,31,42.7,520:32:0,,257.0,0.0,0.78069377,32.68,88.0
3968,233,72,116,36366.57,8.834,19,31,44.5,,,257.9,0.0,0.78092194,32.46,87.74
3969,234,72,116,36376.75,8.838,19,31,46.1,523,,258.4,0.0,0.78115016,32.24,87.5
3970,235,73,117,36385.05,8.837,19,31,45.6,520:8:0,,257.7,0.0,0.7813784,32.02,87.33
3971,235,73,117,36393.48,8.837,19,31,46.1,520:39:0,,256.9,0.0,0.78160655,31.84,87.17
3972,233,72,117,36403.66,8.838,19,31,45.2,520:30:0,,256.4,0.0,0.7818348,31.86,87.25
3973,233,71,117,36412.03,8.837,19,31,46.5,527:32:0,,259.1,0.0,0.782063,31.91,87.79
3974,234,72,116,36421.38,8.839,19,31,45.8,523:35:0,,263.0,0.0,0.7822912,32.54,88.49
3975,237,74,116,36430.57,8.837,19,31,44.1,546:10:0,,264.7,0.0,0.7825194,33.18,88.64
3976,237,76,116,36438.86,8.837,19,30,44.7,,,265.6,0.0,0.7827476,33.82,88.61
3977,235,77,117,36447.14,8.837,19,29,44.1,495,,266.8,0.0,0.7829758,34.32,88.4
3978,234,77,117,36455.42,8.837,19,29,42.2,535:35:0,,267.9,0.0,0.783204,34.77,88.16
3979,233,77,116,36463.86,8.837,19,29,41.6,518:32:0,,268.8,0.0,0.78343225,35.0,86.73
3980,231,75,117,36474.04,8.838,19,29,43.0,516:32:0,,266.5,0.0,0.7836604,35.19,85.44
3981,231,72,117,36482.48,8.837,19,31,42.3,535:43:0,,263.2,0.0,0.78388864,35.3,84.83
3982,234,72,117,36492.61,8.838,19,31,42.4,518,,260.9,0.0,0.78411686,35.36,84.73
3983,235,72,117,36500.13,8.837,19,31,44.1,531:43:43,,261.0,0.0,0.78434503,35.39,84.98
3984,234,73,116,36509.39,8.837,19,31,46.6,523:39:0,,261.1,0.0,0.78457326,35.4,85.23
3985,233,73,115,36519.59,8.838,19,30,47.2,526:35:0,,261.2,0.0,0.7848015,35.44,85.48
3986,233,71,115,36527.7,8.836,19,31,46.5,519,,262.5,0.0,0.78502965,35.49,85.82
3987,233,70,115,36534.25,8.834,19,32,47.3,527:39:0,,264.9,0.0,0.7852579,35.53,86.26
3988,234,70,115,36544.59,8.839,19,32,48.0,523:38:0,,266.9,0.0,0.7854861,35.56,86.59
3989,234,70,116,36554.77,8.838,19,32,46.8,527:35:0,,266.5,0.0,0.78571427,35.57,86.3
3990,234,70,116,36563.23,8.837,19,32,47.7,527:35:0,,266.0,0.0,0.7859425,35.57,86.01
3991,234,70,116,36573.34,8.838,19,32,44.0,523:35:0,,263.0,0.0,0.7861707,35.47,84.65
3992,234,70,116,36580.83,8.837,19,32,44.1,530:39:0,,259.4,0.0,0.7863989,35.37,83.33
3993,235,70,116,36588.07,8.834,19,32,43.8,523:39:0,,255.7,0.0,0.7866271,35.2,82.52
3994,234,71,116,36598.19,8.838,19,31,44.7,520:39:0,,253.6,0.0,0.78685534,35.05,82.32
3995,233,71,116,36605.72,8.837,19,31,43.5,526:3:0,,252.0,0.0,0.7870835,34.93,82.3
3996,233,71,116,36616.88,8.838,19,31,44.2,554:39:0,,250.6,0.0,0.78731173,34.76,82.04
3997,234,70,116,36625.24,8.837,19,32,43.3,523:39:0,,249.3,0.0,0.78753996,34.56,81.71
3998,234,70,116,36634.66,8.839,19,32,45.8,522:39:0,,248.1,0.0,0.7877681,34.35,81.48
3999,235,70,116,36641.71,8.834,19,32,46.4,523:32:0,,248.1,0.0,0.78799635,34.13,81.74
4000,234,71,116,36650.1,8.837,19,31,47.1,527:39:0,,248.4,0.0,0.7882246,33.88,81.9
4001,232,71,116,36659.49,8.839,19,31,46.3,519,,249.7,0.0,0.78845274,33.49,81.78
4002,233,69,116,36670.54,8.838,19,32,45.7,530:39:0,,250.8,0.0,0.788681,33.07,81.63
4003,233,68,116,36676.91,8.834,19,33,44.4,531:35:0,,249.9,0.0,0.7889092,32.6,81.33
4004,234,68,116,36685.28,8.837,19,33,42.8,523:39:0,,249.0,0.0,0.78913736,32.13,81.03
4005,235,69,115,36694.7,8.839,19,33,44.4,527:34:0,,248.5,0.0,0.7893656,31.67,81.2
4006,235,70,116,36705.89,8.838,19,32,41.8,527:35:0,,249.5,0.0,0.7895938,31.21,83.05
4007,234,70,116,36714.02,8.836,19,32,42.7,527:35:0,,253.9,0.0,0.789822,30.69,85.28
4008,235,70,116,36720.55,8.834,19,32,42.2,,,257.4,0.0,0.7900502,29.98,86.87
4009,235,70,116,36730.68,8.838,19,32,43.7,605:35:0,,258.2,0.0,0.79027843,29.73,86.87
4010,234,71,116,36738.21,8.837,19,31,44.5,518,,259.0,0.0,0.7905066,29.59,86.87
4011,235,71,116,36749.33,8.838,19,32,42.6,503:27:0,,259.1,0.0,0.7907348,29.6,86.78
4012,235,71,117,36757.58,8.837,19,32,43.9,512:28:0,,259.1,0.0,0.79096305,29.6,86.67
4013,235,72,117,36765.12,8.837,19,31,43.1,512:32:0,,258.5,0.0,0.7911912,29.62,86.43
4014,234,73,117,36776.24,8.838,19,31,43.4,512:27:0,,257.2,0.0,0.79141945,29.66,86.04
4015,234,74,118,36784.49,8.837,19,30,42.9,516:32:0,,254.7,0.0,0.7916477,29.74,84.74
4016,233,73,118,36792.03,8.837,19,30,42.6,516:28:0,,252.0,0.0,0.79187584,29.86,83.27
4017,234,72,118,36802.32,8.839,19,31,42.8,520:30:0,,251.6,0.0,0.79210407,29.99,83.36
4018,234,72,118,36810.64,8.837,19,31,43.9,516:32:0,,251.2,0.0,0.7923323,30.13,83.45
4019,234,73,118,36818.92,8.837,19,31,45.8,523:32:0,,251.1,0.0,0.79256046,30.23,83.59
4020,234,73,118,36825.18,8.834,19,31,44.6,444,,252.4,0.0,0.7927887,30.32,84.03
4021,233,73,118,36835.43,8.838,19,30,46.2,586:27:0,,254.4,0.0,0.7930169,30.44,84.38
4022,233,71,118,36843.76,8.837,19,31,45.4,516:32:0,,257.0,0.0,0.7932451,30.7,84.66
4023,234,71,117,36854.06,8.839,19,31,44.9,523:28:0,,257.4,0.0,0.7934733,30.96,84.15
4024,234,71,117,36862.39,8.837,19,31,44.5,520:30:0,,257.4,0.0,0.7937015,31.2,83.42
4025,233,71,118,36872.7,8.839,19,31,44.3,516:28:0,,260.4,0.0,0.7939297,31.49,83.92
4026,233,71,117,36878.44,8.834,19,31,44.4,527:24:0,,262.2,0.0,0.7941579,31.8,84.31
4027,233,69,118,36889.24,8.838,19,32,43.9,520:27:0,,260.8,0.0,0.79438615,31.98,84.37
4028,234,69,117,36897.54,8.837,19,32,42.2,516:32:0,,261.0,0.0,0.7946143,32.24,84.38
4029,235,69,117,36907.83,8.839,19,33,43.8,520:32:0,,263.3,0.0,0.79484254,32.71,84.34
4030,236,70,118,36916.07,8.837,19,32,43.7,520:28:0,,264.1,0.0,0.79507077,33.27,84.38
4031,235,71,118,36922.46,8.834,19,32,43.5,511:28:0,,264.6,0.0,0.79529893,33.96,84.42
4032,233,71,118,36932.73,8.838,19,31,43.7,512:28:0,,264.9,0.0,0.79552716,34.33,84.38
4033,234,71,118,36941.0,8.837,19,31,45.1,512:28:0,,263.5,0.0,0.7957554,34.64,83.69
4034,235,71,118,36951.31,8.839,19,32,45.9,511:32:0,,266.0,0.0,0.79598355,35.01,83.86
4035,234,72,118,36959.63,8.837,19,31,44.7,512:28:0,,268.2,0.0,0.7962118,35.73,83.96
4036,233,71,119,36969.92,8.839,19,31,44.7,516:20:0,,268.2,0.0,0.79644,36.44,83.49
4037,233,70,118,36976.24,8.834,19,32,45.3,520:23:0,,268.1,0.0,0.7966682,36.91,83.02
4038,233,69,118,36984.47,8.837,19,32,44.5,512:20:0,,267.7,0.0,0.7968964,37.01,82.59
4039,235,69,118,36994.83,8.839,19,33,45.7,508:24:0,,266.8,0.0,0.7971246,37.1,82.21
4040,235,71,119,37001.8,8.837,19,32,44.2,508:23:0,,266.0,0.0,0.7973528,37.03,82.52
4041,236,73,119,37013.41,8.839,19,31,45.5,512:28:0,,267.2,0.0,0.797581,36.76,82.78
4042,234,72,119,37020.43,8.837,19,31,45.9,497,,269.1,0.0,0.79780924,36.44,82.54
4043,232,71,119,37032.02,8.839,19,31,45.4,543:3:0,,270.1,0.0,0.7980374,36.03,81.98
4044,232,70,119,37038.39,8.834,19,32,45.3,515:24:0,,268.4,0.0,0.79826564,35.55,81.91
4045,233,69,119,37047.73,8.838,19,32,45.2,512:28:0,,267.0,0.0,0.79849386,35.1,81.87
4046,234,69,118,37056.91,8.837,19,32,46.7,515:17:0,,270.1,0.0,0.798722,34.83,82.68
4047,235,69,118,37067.22,8.839,19,33,46.5,572:28:0,,273.2,0.0,0.79895025,34.57,83.48
4048,235,70,118,37073.58,8.834,19,32,48.3,508,,274.3,0.0,0.7991785,34.29,83.63
4049,234,70,119,37081.82,8.837,19,32,47.6,508:36:32,,274.9,0.0,0.79940665,34.02,83.59
4050,233,70,119,37092.13,8.839,19,32,46.9,512:30:0,,275.5,0.0,0.7996349,33.7,83.51
4051,234,69,119,37100.45,8.837,19,32,46.1,512:32:0,,276.0,0.0,0.7998631,33.37,83.41
4052,234,69,118,37110.76,8.839,19,32,46.5,516:24:0,,276.6,0.0,0.80009127,33.02,83.3
4053,235,70,118,37119.08,8.837,19,32,46.3,512:27:0,,277.0,0.0,0.8003195,32.65,83.18
4054,235,71,118,37129.39,8.839,19,32,43.1,508:28:0,,277.4,0.0,0.8005477,32.29,83.07
4055,236,72,118,37137.71,8.837,19,31,42.3,504,,277.1,0.0,0.8007759,32.03,82.79
4056,237,74,118,37145.99,8.837,19,31,40.3,663,,276.1,0.0,0.8010041,31.78,82.41
4057,235,76,119,37154.27,8.837,19,30,37.9,508:15:0,,276.1,0.0,0.80123234,31.26,82.46
4058,235,77,119,37162.55,8.837,19,29,38.4,508:32:0,,276.2,0.0,0.8014605,30.47,82.5
4059,234,78,120,37170.83,8.837,19,29,38.4,487:12:0,,276.2,0.0,0.80168873,30.09,82.55
4060,232,77,120,37179.11,8.837,19,29,40.0,476,,277.3,0.0,0.80191696,29.71,83.14
4061,232,77,121,37189.42,8.839,19,29,42.2,,,279.0,0.0,0.8021451,29.33,84.02
4062,233,76,121,37197.74,8.837,19,29,40.6,508:8:0,,280.7,0.0,0.80237335,28.88,84.9
4063,233,74,121,37206.02,8.837,19,30,41.0,480:10:0,,280.9,0.0,0.8026016,28.4,85.02
4064,233,74,122,37216.33,8.839,19,30,42.9,500:12:0,,280.8,0.0,0.80282974,27.92,85.04
4065,235,74,122,37224.58,8.837,19,30,42.9,503:20:0,,280.7,0.0,0.80305797,27.55,84.98
4066,235,75,122,37232.93,8.837,19,30,45.9,500:15:0,,279.2,0.0,0.8032862,27.2,83.69
4067,234,76,122,37241.21,8.837,19,29,47.3,508:8:0,,277.8,0.0,0.80351436,26.84,82.39
4068,234,75,122,37249.44,8.837,19,30,47.5,512:20:0,,275.6,0.0,0.8037426,26.46,80.95
4069,234,75,122,37258.87,8.838,19,30,48.3,508:15:0,,272.8,0.0,0.8039708,26.08,79.37
4070,233,75,121,37268.11,8.837,19,30,50.8,511:24:0,,270.5,0.0,0.804199,25.77,78.12
4071,234,75,121,37276.35,8.837,19,30,51.4,508:24:0,,270.9,0.0,0.8044272,25.53,78.42
4072,236,76,120,37288.67,8.834,19,30,51.0,516:24:0,,271.3,0.0,0.80465543,25.32,78.72
4073,235,77,120,37297.05,8.837,19,29,52.0,518:15:0,,272.9,0.0,0.8048836,25.31,78.91
4074,234,78,120,37305.39,8.837,19,29,52.1,535:3:0,,274.7,0.0,0.8051118,25.3,79.04
4075,234,78,119,37313.66,8.837,19,29,51.6,508:20:0,,274.6,0.0,0.80534005,25.32,78.31
