time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,core_temperature,PercentageinZ2,smo2,THb,TymeBreathRate,tidal_volume,TymeVentilation,skin_temperature,HeatStrainIndex,hrv
129.0,223.0,75.0,114.0,1202.58,9.16,22.0,28.0,37.08,0.018562127,62.379,62.84,29.39,236.1,56.0,31.8,0.0,536:537
130.0,223.0,75.0,112.0,1211.02,9.16,22.0,28.0,37.08,0.018700652,62.41799999999999,63.453,29.63,240.1,56.04,31.8,0.0,535
131.0,224.0,74.0,112.0,1220.4,9.162,22.0,29.0,37.08,0.018839175,62.484,62.771,29.91,243.4,56.06,31.8,0.0,541:1075
132.0,224.0,74.0,112.0,1228.81,9.161,22.0,29.0,37.08,0.018977698,62.597,63.157,30.07,241.7,55.84,31.8,0.0,540
133.0,224.0,74.0,112.0,1238.89,9.162,22.0,29.0,37.08,0.019116221,62.63099999999999,63.438,30.21,238.8,55.58,31.8,0.0,540:540:537
134.0,223.0,74.0,112.0,1248.66,9.026,22.0,29.0,37.08,0.019254744,62.706,64.96900000000001,30.34,236.0,55.31,31.8,0.0,532
135.0,223.0,73.0,112.0,1258.24,8.788,22.0,29.0,37.08,0.019393267,62.874,64.749,30.43,234.8,55.7,31.8,0.0,532:535
136.0,223.0,72.0,111.0,1266.7,8.89,22.0,30.0,37.08,0.019531792,63.056,63.681,30.51,234.2,56.35,31.85,0.0,538:533
137.0,224.0,72.0,111.0,1273.89,9.159,21.0,30.0,37.08,0.019670315,63.237,63.392,30.42,236.0,57.64,31.85,0.0,532:533
138.0,225.0,73.0,111.0,1283.97,9.162,21.0,29.0,37.09,0.019808838,63.363,64.53200000000001,30.2,239.3,59.23,31.85,0.0,532:529
139.0,224.0,73.0,111.0,1293.68,9.162,21.0,29.0,37.09,0.019947361,63.428999999999995,65.262,30.14,238.6,59.17,31.8,0.0,527:523
140.0,224.0,72.0,112.0,1302.81,9.162,21.0,30.0,37.09,0.020085884,63.361,63.878,30.08,237.9,59.11,31.8,0.0,513:527
141.0,224.0,72.0,112.0,1312.54,9.162,21.0,30.0,37.09,0.020224407,63.3,63.186,29.96,240.0,59.22,31.85,0.0,528
142.0,225.0,72.0,112.0,1322.18,9.162,21.0,30.0,37.09,0.02036293,63.242999999999995,63.886,29.77,241.9,59.24,31.85,0.0,528:527
143.0,224.0,73.0,112.0,1330.98,9.161,21.0,29.0,37.09,0.020501455,63.291999999999994,64.60900000000001,29.41,241.1,58.86,31.8,0.0,521:522:523
144.0,223.0,73.0,113.0,1338.8,9.159,21.0,29.0,37.09,0.020639978,63.34400000000001,63.626999999999995,29.05,240.6,58.55,31.8,0.0,522
145.0,223.0,72.0,114.0,1348.39,9.105,21.0,30.0,37.09,0.020778501,63.364999999999995,62.999,28.67,240.4,58.48,31.8,0.0,523:519
146.0,225.0,73.0,114.0,1358.09,9.096,21.0,29.0,37.09,0.020917024,63.412,62.447,28.29,240.3,58.41,31.8,0.0,519:518
147.0,226.0,73.0,114.0,1366.67,9.161,21.0,30.0,37.09,0.021055548,63.404,62.334,27.84,239.6,58.27,31.85,0.0,514:510
148.0,226.0,74.0,115.0,1375.28,9.161,21.0,29.0,37.09,0.02119407,63.424,63.413,27.24,237.8,57.97,31.85,0.0,510:515
149.0,225.0,75.0,115.0,1384.41,9.162,21.0,29.0,37.09,0.021332594,63.514,62.931,26.68,236.1,57.68,31.85,0.0,514
