time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,core_temperature,PercentageinZ2,TymeBreathRate,tidal_volume,TymeVentilation,skin_temperature,HeatStrainIndex,hrv,THb,smo2
173.0,223.0,79.0,112.0,1526.61,8.838,20.0,27.0,37.05,0.018210197,27.13,212.3,58.94,32.3,0.0,540:00:00,59.972,58.709
174.0,223.0,79.0,112.0,1538.03,8.839,20.0,27.0,37.05,0.018314255,27.28,211.7,58.68,32.3,0.0,549:00:00,61.071000000000005,58.90599999999999
175.0,224.0,78.0,112.0,1546.31,8.837,20.0,27.0,37.05,0.018418314,27.44,212.7,58.62,32.3,0.0,544:55:00,61.432,59.17
176.0,224.0,78.0,112.0,1554.59,8.837,20.0,27.0,37.05,0.018522372,27.63,215.7,58.82,32.3,0.0,545:58:00,60.940999999999995,59.48
177.0,224.0,79.0,112.0,1562.86,8.837,20.0,27.0,37.06,0.018626431,27.78,217.4,58.65,32.3,0.0,546:58:00,62.07000000000001,59.797000000000004
178.0,224.0,79.0,112.0,1570.4,8.837,20.0,27.0,37.06,0.01873049,27.87,217.4,58.01,32.3,0.0,537,62.135000000000005,60.30499999999999
179.0,224.0,79.0,111.0,1579.38,8.837,20.0,27.0,37.06,0.018834548,27.87,215.1,56.32,32.3,0.0,544:56:00,61.634,60.782000000000004
180.0,224.0,79.0,112.0,1586.96,8.837,20.0,27.0,37.06,0.018938605,27.88,214.1,55.65,32.3,0.0,1070,61.105,60.951
181.0,224.0,80.0,112.0,1597.04,8.838,20.0,27.0,37.06,0.019042663,27.9,214.4,55.85,32.3,0.0,543:52:00,61.428,60.915
182.0,224.0,80.0,111.0,1608.41,8.839,20.0,27.0,37.06,0.019146722,27.92,214.7,56.06,32.3,0.0,543:53:00,61.471000000000004,60.984
183.0,224.0,79.0,112.0,1616.65,8.837,20.0,27.0,37.06,0.01925078,27.93,214.0,56.11,32.3,0.0,543:52:00,60.712,61.021
184.0,224.0,79.0,112.0,1624.97,8.837,20.0,27.0,37.06,0.019354839,27.95,212.4,55.99,32.3,0.0,541:57:00,57.89,60.99400000000001
185.0,224.0,79.0,112.0,1633.25,8.837,20.0,27.0,37.06,0.019458897,27.97,210.7,55.87,32.3,0.0,538,57.291,60.884
186.0,223.0,79.0,112.0,1641.53,8.837,20.0,27.0,37.06,0.019562956,28.04,207.1,55.47,32.3,0.0,545:55:00,59.186,60.673
187.0,223.0,78.0,112.0,1649.81,8.837,20.0,27.0,37.07,0.019667013,28.13,202.5,54.94,32.35,0.0,546:58:00,59.839,60.632000000000005
188.0,224.0,78.0,112.0,1660.16,8.839,20.0,27.0,37.07,0.019771071,28.47,202.9,55.41,32.35,0.0,545:57:00,60.951,60.751999999999995
189.0,225.0,78.0,112.0,1668.45,8.837,20.0,28.0,37.07,0.01987513,28.81,203.9,55.81,32.3,0.0,545:57:00,60.932,60.895
190.0,224.0,79.0,112.0,1678.72,8.839,20.0,27.0,37.07,0.019979188,29.17,206.2,56.06,32.3,0.0,543:55:00,61.766,60.998000000000005
191.0,224.0,79.0,112.0,1686.92,8.837,20.0,27.0,37.07,0.020083247,29.49,208.2,56.29,32.35,0.0,533,62.239,61.045
192.0,224.0,79.0,111.0,1694.59,8.837,20.0,27.0,37.07,0.020187305,29.59,208.5,56.42,32.3,0.0,542:01:52,61.063,60.923
193.0,224.0,79.0,112.0,1702.78,8.837,20.0,27.0,37.07,0.020291364,29.68,208.9,56.55,32.3,0.0,537:47:00,60.997,60.714999999999996
194.0,224.0,79.0,112.0,1711.92,8.837,20.0,27.0,37.07,0.020395422,29.67,209.2,56.63,32.3,0.0,527,61.455,60.295
195.0,224.0,79.0,112.0,1722.26,8.839,20.0,27.0,37.07,0.020499479,29.61,209.6,56.67,32.3,0.0,535:53:00,60.375,59.751999999999995
196.0,225.0,80.0,112.0,1730.54,8.837,20.0,27.0,37.08,0.020603538,29.47,209.1,56.69,32.3,0.0,545:57:00,60.432,59.259
197.0,225.0,81.0,113.0,1738.82,8.837,20.0,27.0,37.08,0.020707596,29.15,206.6,56.65,32.3,0.0,544:53:00,61.184000000000005,59.052
198.0,224.0,81.0,113.0,1747.12,8.837,20.0,26.0,37.08,0.020811655,28.8,206.9,56.88,32.3,0.0,540:49:00,61.18300000000001,59.065999999999995
199.0,223.0,80.0,114.0,1755.37,8.837,20.0,27.0,37.08,0.020915713,28.44,209.2,57.24,32.3,0.0,535:49:00,61.488,59.202999999999996
200.0,223.0,80.0,113.0,1767.8,8.834,20.0,27.0,37.08,0.021019772,28.3,209.0,57.02,32.3,0.0,535:46:00,62.154999999999994,59.32000000000001
201.0,224.0,80.0,112.0,1776.08,8.837,20.0,27.0,37.08,0.02112383,28.22,208.9,56.98,32.3,0.0,523,61.373000000000005,59.364999999999995
202.0,223.0,80.0,112.0,1784.35,8.837,20.0,27.0,37.08,0.021227887,28.21,208.9,57.14,32.3,0.0,532:43:00,61.391,59.315999999999995
203.0,223.0,80.0,112.0,1791.23,8.837,20.0,27.0,37.08,0.021331945,28.2,208.9,57.3,32.3,0.0,532:43:00,60.915,59.142999999999994
204.0,223.0,78.0,113.0,1800.0,8.837,20.0,27.0,37.08,0.021436004,28.19,208.9,57.47,32.3,0.0,532:43:00,58.94,58.572
205.0,225.0,78.0,114.0,1809.18,8.837,20.0,28.0,37.08,0.021540063,28.19,208.9,57.59,32.3,0.0,535:47:00,59.383,57.875
206.0,225.0,79.0,114.0,1819.55,8.839,20.0,27.0,37.08,0.021644121,28.21,208.8,57.63,32.3,0.0,523,60.164,57.785000000000004
207.0,224.0,80.0,114.0,1827.85,8.837,20.0,27.0,37.08,0.02174818,28.22,208.7,57.68,32.3,0.0,532:54:51,58.534000000000006,57.948
208.0,224.0,80.0,114.0,1836.88,8.837,20.0,27.0,37.08,0.021852238,28.24,208.6,57.73,32.3,0.0,541:52:00,60.928999999999995,58.084
209.0,224.0,80.0,114.0,1844.39,8.837,20.0,27.0,37.08,0.021956295,28.28,208.8,57.76,32.3,0.0,532,61.638,58.477
210.0,224.0,80.0,114.0,1852.68,8.837,20.0,27.0,37.09,0.022060353,28.41,210.1,57.73,32.3,0.0,543:52:00,59.915,58.812
211.0,224.0,80.0,114.0,1860.79,8.837,20.0,27.0,37.09,0.022164412,28.54,211.4,57.74,32.3,0.0,1065,60.150999999999996,58.709
212.0,224.0,80.0,113.0,1872.19,8.834,20.0,27.0,37.09,0.02226847,28.69,212.4,57.9,32.3,0.0,540:51:00,61.097,58.73
213.0,224.0,79.0,113.0,1881.66,8.837,20.0,27.0,37.09,0.022372529,28.83,213.4,58.05,32.3,0.0,539:49:00,60.899,58.879999999999995
214.0,225.0,79.0,113.0,1889.93,8.837,20.0,27.0,37.09,0.022476587,28.88,213.4,57.77,32.3,0.0,535:48:00,62.269000000000005,58.982000000000006
215.0,225.0,80.0,113.0,1898.21,8.837,20.0,27.0,37.09,0.022580646,28.92,213.3,57.43,32.3,0.0,535:47:00,62.455999999999996,58.94500000000001
216.0,224.0,81.0,113.0,1906.49,8.837,20.0,26.0,37.09,0.022684703,28.96,213.2,57.1,32.3,0.0,531:43:00,62.561,58.82000000000001
217.0,224.0,82.0,113.0,1916.85,8.839,20.0,26.0,37.09,0.022788761,29.01,213.9,56.91,32.3,0.0,531:47:00,62.879,58.614999999999995
218.0,224.0,82.0,113.0,1925.12,8.837,20.0,26.0,37.09,0.02289282,29.06,215.3,56.87,32.3,0.0,535:52:00,62.536,58.592999999999996
219.0,224.0,81.0,113.0,1933.41,8.837,20.0,26.0,37.1,0.022996878,28.98,213.4,56.65,32.3,0.0,531,62.688,58.757000000000005
220.0,224.0,81.0,114.0,1941.69,8.837,20.0,26.0,37.1,0.023100937,28.9,211.3,56.42,32.3,0.0,540:52:00,63.137,58.884
221.0,223.0,80.0,114.0,1949.96,8.837,20.0,27.0,37.11,0.023204995,28.81,212.5,56.6,32.3,0.0,536:44:00,62.936,58.94
222.0,223.0,80.0,114.0,1960.31,8.839,20.0,27.0,37.11,0.023309054,28.69,214.3,56.76,32.3,0.0,540:01:00,62.788,59.032000000000004
223.0,224.0,80.0,114.0,1967.82,8.837,20.0,27.0,37.11,0.02341311,28.46,217.3,56.74,32.3,0.0,526:47:00,63.028,59.057
224.0,224.0,79.0,113.0,1976.87,8.837,20.0,27.0,37.11,0.023517169,28.26,218.8,56.69,32.3,0.0,535:47:00,62.73,59.028
225.0,224.0,79.0,113.0,1985.15,8.837,20.0,27.0,37.11,0.023621228,28.09,218.7,56.58,32.3,0.0,531:43:00,63.32899999999999,59.251999999999995
226.0,225.0,80.0,113.0,1992.69,8.837,20.0,27.0,37.11,0.023725286,27.93,218.6,56.47,32.3,0.0,531:48:00,63.712,59.536
227.0,225.0,81.0,113.0,2005.85,8.834,20.0,27.0,37.11,0.023829345,27.74,218.6,56.5,32.3,0.0,535:52:00,63.261,59.814
228.0,224.0,81.0,113.0,2014.13,8.837,20.0,26.0,37.12,0.023933403,27.48,218.9,56.82,32.3,0.0,536:51:00,63.289,60.19200000000001
229.0,223.0,80.0,114.0,2022.41,8.837,20.0,27.0,37.12,0.024037462,27.4,219.8,56.91,32.3,0.0,531,63.649,60.646
230.0,223.0,79.0,114.0,2030.68,8.837,20.0,27.0,37.12,0.024141518,27.37,220.9,56.92,32.3,0.0,535:48:00,63.432,61.041999999999994
231.0,223.0,78.0,114.0,2038.94,8.837,20.0,27.0,37.12,0.024245577,27.4,222.2,56.98,32.3,0.0,537:49:00,63.621,61.24400000000001
232.0,223.0,78.0,114.0,2047.26,8.837,20.0,27.0,37.12,0.024349635,27.57,223.9,57.14,32.3,0.0,535:44:00,63.839999999999996,61.391
233.0,224.0,79.0,113.0,2057.6,8.839,20.0,27.0,37.12,0.024453694,27.66,224.6,57.07,32.3,0.0,531:52:00,63.124,61.580999999999996
234.0,225.0,79.0,113.0,2065.91,8.837,20.0,27.0,37.12,0.024557753,27.68,224.5,56.86,32.3,0.0,540:52:00,63.830999999999996,61.802
235.0,224.0,80.0,113.0,2076.25,8.839,20.0,27.0,37.12,0.024661811,27.71,224.4,56.65,32.3,0.0,540:51:00,63.302,62.04299999999999
236.0,223.0,79.0,113.0,2084.51,8.837,20.0,27.0,37.12,0.02476587,27.71,225.9,56.61,32.3,0.0,537:52:00,63.044000000000004,62.19
237.0,224.0,80.0,114.0,2092.81,8.837,20.0,27.0,37.12,0.024869926,27.68,229.4,56.77,32.3,0.0,535,62.751,62.354
238.0,224.0,80.0,113.0,2101.07,8.837,20.0,27.0,37.12,0.024973985,27.59,228.3,55.54,32.3,0.0,543:55:00,62.522000000000006,62.634
239.0,224.0,79.0,113.0,2109.38,8.837,20.0,27.0,37.12,0.025078043,27.48,224.8,53.56,32.3,0.0,540:55:00,62.678,62.788
240.0,223.0,78.0,113.0,2119.72,8.839,20.0,27.0,37.12,0.025182102,27.32,224.8,53.61,32.3,0.0,545:55:00,62.887,62.870000000000005
241.0,223.0,78.0,113.0,2128.01,8.837,20.0,27.0,37.13,0.02528616,27.15,225.3,53.93,32.3,0.0,541:57:00,62.176,62.879999999999995
242.0,224.0,78.0,112.0,2137.36,8.838,20.0,27.0,37.13,0.025390219,26.98,225.8,54.24,32.3,0.0,546:57:00,61.706999999999994,62.803999999999995
243.0,224.0,78.0,112.0,2146.6,8.837,20.0,27.0,37.13,0.025494277,26.81,226.2,54.47,32.3,0.0,544:55:00,59.145,62.598
244.0,224.0,78.0,112.0,2154.91,8.837,20.0,27.0,37.13,0.025598334,26.63,226.5,54.6,32.3,0.0,546:01:00,60.306,62.523
245.0,224.0,78.0,112.0,2163.17,8.837,20.0,27.0,37.13,0.025702393,26.45,226.8,54.73,32.3,0.0,555:09:00,61.185,62.648
246.0,224.0,78.0,112.0,2171.47,8.837,20.0,27.0,37.13,0.025806451,26.27,227.1,54.86,32.3,0.0,545,61.375,62.904999999999994
247.0,224.0,79.0,112.0,2179.71,8.837,20.0,27.0,37.13,0.02591051,26.02,226.1,54.57,32.3,0.0,555:04:00,61.138,63.148
248.0,223.0,79.0,112.0,2187.99,8.837,20.0,27.0,37.13,0.026014568,25.77,225.1,54.28,32.3,0.0,554:00:00,61.839999999999996,63.371
249.0,223.0,78.0,112.0,2200.45,8.834,20.0,27.0,37.13,0.026118627,25.53,223.6,54.32,32.3,0.0,538,61.952,63.602
250.0,224.0,77.0,110.0,2208.68,8.837,20.0,28.0,37.13,0.026222685,25.29,222.1,54.39,32.3,0.0,551:13:01,61.032,63.69199999999999
251.0,224.0,77.0,110.0,2216.26,8.837,20.0,28.0,37.13,0.026326744,25.13,221.8,54.36,32.3,0.0,538,61.048,63.55800000000001
252.0,224.0,77.0,110.0,2225.3,8.837,19.0,28.0,37.13,0.0264308,24.99,221.8,54.3,32.3,0.0,546:00:00,61.089999999999996,63.30800000000001
253.0,224.0,78.0,111.0,2233.57,8.837,19.0,27.0,37.13,0.02653486,24.85,221.9,54.25,32.3,0.0,546:01:00,60.885000000000005,63.146
254.0,225.0,79.0,111.0,2241.83,8.837,19.0,27.0,37.13,0.026638918,24.74,222.0,54.19,32.3,0.0,540,60.157000000000004,62.974000000000004
255.0,224.0,79.0,111.0,2250.13,8.837,19.0,27.0,37.13,0.026742976,24.75,222.7,54.14,32.3,0.0,546:04:58,61.053,62.629999999999995
256.0,223.0,78.0,111.0,2260.47,8.839,19.0,27.0,37.14,0.026847035,24.74,223.3,54.13,32.3,0.0,537,60.711,62.496
257.0,224.0,78.0,111.0,2268.74,8.837,19.0,27.0,37.14,0.026951093,24.65,223.9,54.34,32.3,0.0,545:56:00,60.742999999999995,62.592999999999996
258.0,225.0,79.0,111.0,2279.09,8.839,19.0,27.0,37.14,0.027055152,24.56,224.4,54.55,32.3,0.0,547:05:52,61.435,62.722
259.0,224.0,79.0,111.0,2287.4,8.837,19.0,27.0,37.14,0.027159208,24.45,225.5,54.63,32.3,0.0,541:57:00,60.367999999999995,62.823
260.0,224.0,78.0,111.0,2295.66,8.837,19.0,27.0,37.14,0.027263267,24.31,227.0,54.62,32.3,0.0,538,60.226,62.757000000000005
261.0,225.0,78.0,112.0,2304.79,8.837,19.0,28.0,37.14,0.027367325,24.18,228.4,54.61,32.3,0.0,550:05:00,60.57899999999999,62.634
262.0,225.0,79.0,112.0,2313.07,8.837,19.0,27.0,37.14,0.027471384,24.04,229.9,54.6,32.3,0.0,552:58:00,60.32899999999999,62.485
263.0,224.0,80.0,112.0,2321.79,8.836,19.0,27.0,37.14,0.027575443,23.91,227.9,54.25,32.3,0.0,549:57:00,60.075,62.379
264.0,224.0,80.0,112.0,2333.77,8.834,19.0,27.0,37.14,0.027679501,23.79,225.7,53.87,32.3,0.0,544:53:00,60.818000000000005,62.424
265.0,224.0,79.0,111.0,2342.05,8.837,19.0,27.0,37.14,0.02778356,23.68,224.6,53.57,32.3,0.0,533,60.875,62.488
266.0,224.0,79.0,111.0,2350.33,8.837,19.0,27.0,37.14,0.027887616,23.58,223.8,53.27,32.3,0.0,541:47:00,59.82000000000001,62.525
267.0,224.0,79.0,111.0,2358.61,8.837,19.0,27.0,37.14,0.027991675,23.49,223.7,53.34,32.3,0.0,532:51:00,60.673,62.424
268.0,224.0,79.0,111.0,2366.9,8.837,19.0,27.0,37.14,0.028095733,23.41,223.7,53.42,32.3,0.0,539:52:00,60.797000000000004,62.265
269.0,224.0,79.0,112.0,2375.16,8.837,19.0,27.0,37.15,0.028199792,23.33,223.7,53.5,32.3,0.0,539:52:00,60.435,62.172000000000004
270.0,224.0,79.0,112.0,2383.82,8.836,19.0,27.0,37.15,0.02830385,23.25,223.7,53.55,32.3,0.0,539:51:00,60.464,62.136
271.0,224.0,79.0,113.0,2395.75,8.834,19.0,27.0,37.15,0.028407909,23.18,223.9,53.44,32.3,0.0,528,59.782,62.102
272.0,224.0,79.0,113.0,2403.3,8.837,19.0,27.0,37.15,0.028511968,23.12,223.9,53.32,32.3,0.0,535:52:42,59.928,62.14
273.0,225.0,80.0,113.0,2412.35,8.837,19.0,27.0,37.15,0.028616024,23.24,222.9,53.22,32.3,0.0,522,60.438,62.016999999999996
274.0,225.0,81.0,113.0,2419.89,8.837,19.0,27.0,37.15,0.028720083,23.33,222.4,53.17,32.3,0.0,1044,59.766,61.859
275.0,224.0,81.0,113.0,2429.19,8.837,19.0,26.0,37.15,0.028824141,23.37,223.5,53.3,32.3,0.0,530:43:00,59.625,61.6
276.0,224.0,81.0,113.0,2439.34,8.838,19.0,26.0,37.15,0.0289282,23.4,224.6,53.44,32.3,0.0,529:47:41,60.491,61.413
277.0,224.0,81.0,114.0,2447.62,8.837,19.0,26.0,37.15,0.029032258,23.43,225.7,53.57,32.3,0.0,526,60.638999999999996,61.31
278.0,224.0,81.0,115.0,2455.9,8.837,19.0,26.0,37.15,0.029136317,23.47,226.2,53.54,32.3,0.0,535:48:00,60.19199999999999,61.29600000000001
279.0,224.0,81.0,115.0,2464.19,8.837,19.0,26.0,37.15,0.029240375,23.51,226.6,53.46,32.3,0.0,536:47:00,60.884,61.162
280.0,224.0,81.0,115.0,2472.69,8.837,19.0,26.0,37.15,0.029344432,23.54,227.0,53.38,32.25,0.0,537:51:00,61.112,60.928999999999995
281.0,223.0,81.0,115.0,2482.81,8.838,19.0,26.0,37.17,0.02944849,23.61,226.8,53.47,32.3,0.0,535:48:00,60.59400000000001,60.952
282.0,223.0,80.0,114.0,2491.05,8.837,19.0,27.0,37.17,0.02955255,23.71,225.7,53.84,32.25,0.0,535:52:00,60.891999999999996,61.016
283.0,224.0,79.0,114.0,2499.33,8.837,19.0,27.0,37.17,0.029656608,23.82,224.6,54.22,32.25,0.0,535:47:00,60.336,61.013
284.0,225.0,80.0,113.0,2507.64,8.837,19.0,27.0,37.18,0.029760666,23.87,224.4,54.41,32.25,0.0,529,59.609,61.017999999999994
285.0,225.0,80.0,113.0,2515.85,8.837,19.0,27.0,37.18,0.029864725,23.92,224.3,54.57,32.3,0.0,537:48:00,56.982000000000006,60.688
286.0,224.0,80.0,113.0,2523.41,8.837,19.0,27.0,37.18,0.029968783,23.96,224.2,54.73,32.3,0.0,532:47:00,58.870000000000005,60.04600000000001
287.0,224.0,80.0,113.0,2536.41,8.834,19.0,27.0,37.18,0.03007284,24.01,224.0,54.84,32.3,0.0,535:49:00,59.57000000000001,60.003
288.0,225.0,80.0,113.0,2542.85,8.834,19.0,27.0,37.18,0.030176898,24.09,223.4,54.69,32.3,0.0,534:44:00,60.50699999999999,60.512
289.0,225.0,82.0,113.0,2551.57,8.836,19.0,26.0,37.18,0.030280957,24.24,222.7,54.5,32.3,0.0,535:44:00,59.92999999999999,61.126999999999995
290.0,225.0,84.0,114.0,2563.55,8.834,19.0,26.0,37.18,0.030385016,24.48,222.1,54.27,32.25,0.0,531:41:00,61.384,61.678999999999995
291.0,223.0,83.0,114.0,2571.6,8.836,19.0,26.0,37.18,0.030489074,24.67,221.8,54.18,32.25,0.0,529:47:00,61.721000000000004,62.044000000000004
292.0,223.0,81.0,114.0,2577.96,8.834,19.0,26.0,37.18,0.030593133,24.8,222.3,54.29,32.3,0.0,535:47:00,61.021,62.235
293.0,224.0,81.0,114.0,2585.49,8.837,19.0,26.0,37.18,0.030697191,24.94,222.8,54.4,32.25,0.0,539:48:00,61.925,62.285000000000004
294.0,224.0,81.0,114.0,2595.04,8.836,19.0,26.0,37.18,0.030801248,24.96,222.3,54.31,32.25,0.0,539:52:00,61.654999999999994,62.266
295.0,224.0,81.0,115.0,2607.01,8.834,19.0,26.0,37.18,0.030905306,24.99,221.8,54.22,32.3,0.0,533,61.39,62.272000000000006
296.0,224.0,81.0,114.0,2615.26,8.837,19.0,26.0,37.18,0.031009365,25.05,221.2,54.33,32.25,0.0,543:55:00,61.855,62.282000000000004
297.0,223.0,80.0,114.0,2623.47,8.837,19.0,27.0,37.18,0.031113423,25.16,220.7,54.67,32.25,0.0,544:52:00,61.358000000000004,62.327
298.0,223.0,79.0,114.0,2631.03,8.837,19.0,27.0,37.18,0.031217482,25.24,219.7,54.65,32.3,0.0,544:57:00,60.975,62.409000000000006
299.0,223.0,79.0,113.0,2640.05,8.837,19.0,27.0,37.19,0.03132154,25.31,218.8,54.63,32.3,0.0,540:52:00,61.996,62.545
300.0,224.0,79.0,112.0,2647.59,8.837,19.0,27.0,37.19,0.0314256,25.39,217.9,54.62,32.3,0.0,541:53:00,61.293000000000006,62.739
301.0,225.0,79.0,112.0,2657.95,8.839,19.0,27.0,37.19,0.031529658,25.46,217.1,54.62,32.25,0.0,532,60.576,62.9
302.0,231.0,80.0,112.0,2667.28,8.905,19.0,28.0,37.19,0.031633716,25.55,217.3,54.8,32.25,0.0,537:52:00,58.991,62.769000000000005
303.0,242.0,80.0,112.0,2677.32,9.469,19.0,29.0,37.19,0.031737775,25.65,217.5,54.95,32.3,0.0,539:52:00,60.443000000000005,62.404999999999994
304.0,249.0,80.0,112.0,2684.81,9.463,19.0,30.0,37.19,0.031841833,25.84,216.7,54.56,32.3,0.0,536:49:00,61.073,62.35
305.0,252.0,80.0,112.0,2694.4,9.463,19.0,30.0,37.19,0.031945888,26.05,216.3,54.29,32.3,0.0,528,61.012,62.565
306.0,252.0,80.0,112.0,2706.55,9.467,19.0,30.0,37.19,0.032049946,26.28,216.9,54.38,32.25,0.0,541:00:52,61.087,62.864
307.0,251.0,79.0,113.0,2716.73,9.469,19.0,30.0,37.19,0.032154005,26.46,216.3,54.2,32.3,0.0,537:53:00,61.725,63.160000000000004
308.0,252.0,79.0,113.0,2725.01,9.463,19.0,30.0,37.19,0.032258064,26.57,213.9,53.62,32.3,0.0,539:53:00,61.095000000000006,63.34400000000001
309.0,252.0,79.0,113.0,2733.47,9.464,19.0,30.0,37.19,0.032362122,26.68,211.6,53.04,32.3,0.0,539:52:00,61.024,63.376999999999995
310.0,251.0,79.0,113.0,2743.56,9.469,19.0,30.0,37.19,0.03246618,26.73,211.4,53.21,32.3,0.0,537:47:00,61.573,63.375
311.0,252.0,78.0,113.0,2751.12,9.463,19.0,31.0,37.19,0.03257024,26.77,211.4,53.44,32.3,0.0,529,60.63099999999999,63.306
312.0,253.0,78.0,113.0,2762.12,9.469,19.0,31.0,37.19,0.032674298,26.8,210.8,53.4,32.25,0.0,538:46:00,60.548,63.3
313.0,253.0,79.0,113.0,2769.0,9.463,19.0,31.0,37.19,0.032778356,26.81,209.8,53.19,32.25,0.0,553:04:00,60.702,63.205999999999996
314.0,253.0,80.0,113.0,2782.15,9.466,19.0,30.0,37.19,0.032882415,26.82,208.7,52.98,32.25,0.0,545,59.968999999999994,63.015
315.0,252.0,80.0,113.0,2791.25,9.463,19.0,30.0,37.19,0.032986473,26.82,209.6,53.23,32.3,0.0,550:57:44,60.659000000000006,63.016999999999996
316.0,252.0,79.0,113.0,2799.76,9.464,19.0,30.0,37.19,0.03309053,26.8,211.1,53.61,32.25,0.0,534:46:00,61.277,63.227
317.0,252.0,79.0,112.0,2809.88,9.469,19.0,30.0,37.19,0.03319459,26.79,211.2,53.79,32.25,0.0,534:46:00,60.077,63.359
318.0,252.0,79.0,111.0,2818.16,9.463,19.0,30.0,37.2,0.03329865,26.81,209.4,53.63,32.3,0.0,531:44:00,60.633,63.459
319.0,252.0,79.0,111.0,2826.67,9.464,19.0,30.0,37.2,0.033402704,26.89,209.4,53.62,32.25,0.0,528,60.699,63.587
320.0,252.0,79.0,111.0,2837.23,9.469,19.0,30.0,37.2,0.033506762,26.97,209.5,53.61,32.25,0.0,528,60.525999999999996,63.589
321.0,252.0,79.0,112.0,2849.21,9.466,19.0,30.0,37.2,0.03361082,27.02,209.6,53.64,32.25,0.0,1070:51:00,60.69500000000001,63.672000000000004
322.0,252.0,78.0,114.0,2857.72,9.464,19.0,31.0,37.2,0.03371488,27.04,209.7,53.7,32.25,0.0,539:49:00,61.565999999999995,63.798
323.0,252.0,78.0,114.0,2867.84,9.469,19.0,31.0,37.2,0.033818938,27.03,209.8,53.75,32.25,0.0,540:49:00,61.008,63.849000000000004
324.0,252.0,78.0,114.0,2876.12,9.463,19.0,31.0,37.2,0.033922996,26.95,210.0,53.8,32.25,0.0,536:47:00,61.06,63.871
325.0,252.0,79.0,113.0,2884.63,9.464,19.0,30.0,37.2,0.034027055,26.88,210.3,53.85,32.3,0.0,537:48:00,61.739999999999995,63.879
326.0,252.0,79.0,113.0,2894.67,9.469,19.0,30.0,37.21,0.034131113,26.86,210.8,53.97,32.3,0.0,536:47:00,60.269000000000005,63.936
327.0,251.0,78.0,113.0,2902.23,9.463,19.0,31.0,37.21,0.034235172,26.83,211.3,54.09,32.25,0.0,536:47:00,61.027,64.027
328.0,252.0,77.0,113.0,2913.38,9.469,19.0,31.0,37.21,0.03433923,26.8,211.8,54.2,32.25,0.0,536:43:00,60.254,63.984
329.0,252.0,77.0,113.0,2921.85,9.464,19.0,31.0,37.21,0.03444329,26.78,212.5,54.37,32.25,0.0,526,58.973,63.642999999999994
330.0,252.0,78.0,113.0,2932.24,9.469,19.0,31.0,37.21,0.034547348,26.76,213.4,54.56,32.25,0.0,537:47:00,59.125,63.288
331.0,251.0,78.0,113.0,2942.59,9.469,19.0,31.0,37.21,0.034651406,26.61,213.3,54.45,32.3,0.0,535:44:00,59.451,63.13199999999999
332.0,251.0,77.0,113.0,2952.71,9.469,19.0,31.0,37.21,0.034755465,26.47,212.9,54.36,32.25,0.0,530:43:00,59.654999999999994,63.172000000000004
333.0,252.0,77.0,114.0,2961.22,9.464,19.0,31.0,37.21,0.034859523,26.39,211.7,54.33,32.25,0.0,535:47:00,59.597,63.355
334.0,252.0,77.0,114.0,2971.26,9.469,19.0,31.0,37.21,0.034963578,26.3,210.6,54.3,32.25,0.0,536:48:00,60.21900000000001,63.449
335.0,253.0,78.0,114.0,2978.82,9.463,19.0,31.0,37.21,0.035067637,26.28,211.0,54.56,32.25,0.0,531,59.468,63.467999999999996
336.0,252.0,78.0,114.0,2989.94,9.469,19.0,31.0,37.21,0.035171695,26.28,211.7,54.85,32.25,0.0,535:47:00,59.458000000000006,63.364
337.0,252.0,78.0,114.0,2998.25,9.463,19.0,31.0,37.21,0.035275754,26.22,213.0,55.02,32.25,0.0,540:46:00,59.67999999999999,63.136
338.0,252.0,78.0,114.0,3006.65,9.463,19.0,31.0,37.21,0.035379812,26.16,214.4,55.15,32.25,0.0,535:46:00,59.55,62.875
339.0,251.0,78.0,113.0,3016.02,9.469,19.0,31.0,37.21,0.03548387,26.09,215.6,55.22,32.3,0.0,530:42:00,59.222,62.773
340.0,251.0,78.0,113.0,3027.12,9.469,19.0,31.0,37.21,0.03558793,26.02,216.5,55.18,32.3,0.0,535:55:47,59.55,62.794000000000004
341.0,251.0,77.0,113.0,3034.71,9.463,19.0,31.0,37.22,0.035691988,25.96,217.4,55.15,32.25,0.0,527,59.654999999999994,62.705
342.0,251.0,75.0,114.0,3045.04,9.469,19.0,32.0,37.23,0.035796046,25.89,218.2,55.11,32.25,0.0,532:43:00,59.120000000000005,62.66799999999999
343.0,252.0,75.0,114.0,3053.34,9.463,19.0,32.0,37.23,0.035900105,25.85,218.5,55.15,32.25,0.0,540:46:00,60.21,62.638999999999996
344.0,253.0,75.0,115.0,3063.67,9.469,19.0,32.0,37.23,0.036004163,25.84,218.6,55.23,32.25,0.0,532:44:00,60.172000000000004,62.599000000000004
345.0,253.0,77.0,114.0,3071.99,9.463,19.0,31.0,37.23,0.03610822,25.87,218.9,55.4,32.25,0.0,529:43:00,59.568,62.614
346.0,253.0,78.0,114.0,3084.33,9.466,19.0,31.0,37.23,0.03621228,25.88,218.6,55.42,32.25,0.0,527:37:00,60.324,62.620000000000005
347.0,253.0,78.0,114.0,3094.72,9.469,19.0,31.0,37.23,0.03631634,25.87,217.7,55.33,32.25,0.0,520:34:00,60.196000000000005,62.577
