time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,PercentageinZ2,THb,TymeBreathRate,tidal_volume,TymeVentilation,HeatStrainIndex,skin_temperature,hrv,respiration
191,223,76,109,1677.69,8.837,20,28,54.097,37.18,0.025802983,88.50800000000001,27.87,222.0,65.56,0.0,31.15,554:58:00,22.62
192,224,76,109,1685.98,8.837,20,28,54.54600000000001,37.18,0.025937375,87.414,27.87,219.8,65.54,0.0,31.1,536,22.62
193,225,77,111,1694.51,8.837,20,28,55.163,37.18,0.026071765,87.4,27.93,218.8,65.62,0.0,31.15,541:57:00,22.62
194,225,78,111,1704.6,8.838,20,28,55.766,37.18,0.026206154,89.156,28.06,219.6,65.84,0.0,31.15,543:51:00,22.62
195,224,78,112,1712.88,8.837,20,27,56.29600000000001,37.18,0.026340546,88.256,28.2,220.4,66.06,0.0,31.1,539:57:00,25.31
196,223,77,112,1721.42,8.837,20,28,56.864,37.18,0.026474936,87.60799999999999,28.67,222.8,66.39,0.0,31.1,539:44:00,25.31
197,223,76,113,1731.52,8.838,20,28,57.242999999999995,37.18,0.026609326,88.84299999999999,29.17,224.7,65.92,0.0,31.15,535:55:00,25.31
198,223,76,113,1739.79,8.837,20,28,57.343333333333334,37.18,0.026743717,88.38888888888889,29.61,225.2,64.22,0.0,31.15,550:06:00,25.31
199,224,76,113,1748.04,8.837,20,28,57.08545454545455,37.18,0.026878107,86.43545454545455,29.89,223.3,62.61,0.0,31.1,550,25.31
200,225,77,112,1756.57,8.837,20,28,56.465999999999994,37.18,0.027012499,86.974,30.11,220.8,61.04,0.0,31.15,559:14:00,27.11
201,224,77,110,1766.7,8.838,20,28,55.733000000000004,37.18,0.027146889,87.959,30.29,219.6,60.45,0.0,31.15,558:07:00,27.11
202,224,77,109,1774.83,8.837,20,28,55.1,37.18,0.027281279,87.15599999999999,30.42,220.0,60.99,0.0,31.15,558:05:00,27.11
203,224,78,109,1781.73,8.837,20,27,54.73199999999999,37.18,0.02741567,87.137,30.53,219.7,61.26,0.0,31.1,554:00:00,27.11
204,224,78,109,1790.73,8.837,20,27,54.702,37.18,0.02755006,88.459,30.64,219.2,61.36,0.0,31.1,545:58:00,26.73
205,224,78,110,1801.89,8.838,20,27,54.815999999999995,37.18,0.02768445,89.325,30.75,218.6,61.45,0.0,31.15,546:55:00,26.73
206,224,78,110,1810.18,8.837,20,27,55.198,37.18,0.027818842,88.075,30.83,217.5,61.47,0.0,31.15,532,26.73
207,224,78,112,1818.37,8.837,20,27,55.924,37.18,0.027953232,87.974,30.77,213.8,61.06,0.0,31.1,539:49:00,26.73
208,223,77,112,1825.92,8.837,20,28,56.67,37.18,0.028087623,87.803,30.6,212.1,60.98,0.0,31.15,546:57:00,26.73
209,224,77,113,1837.08,8.838,20,28,57.090999999999994,37.18,0.028222013,87.46000000000001,30.38,211.6,61.04,0.0,31.15,545:55:00,26.73
210,224,77,112,1845.37,8.837,20,28,57.027,37.18,0.028356403,85.889,30.28,209.3,60.44,0.0,31.15,545:57:00,26.48
211,224,77,112,1853.64,8.837,20,28,56.63099999999999,37.18,0.028490795,86.12100000000001,30.21,207.7,59.97,0.0,31.15,544:57:00,26.48
212,225,78,112,1861.93,8.837,20,28,56.101,37.18,0.028625185,88.693,30.14,206.5,59.59,0.0,31.15,544:55:00,26.48
213,225,79,112,1870.46,8.837,20,27,55.632000000000005,37.18,0.028759575,88.128,30.02,205.9,59.34,0.0,31.15,533,26.48
214,223,78,112,1880.47,8.838,20,27,55.49090909090909,37.19,0.028893966,86.69818181818181,29.88,205.5,59.12,0.0,31.15,549:02:00,26.48
215,223,78,112,1888.08,8.837,20,27,55.669999999999995,37.19,0.029028356,89.36444444444444,29.75,205.1,58.91,0.0,31.15,545:55:00,25.13
216,225,78,111,1899.19,8.838,20,28,56.016999999999996,37.19,0.029162748,89.713,29.58,205.3,59.09,0.0,31.15,540:57:00,25.13
217,224,79,112,1907.66,8.837,20,27,56.496,37.19,0.029297138,87.304,29.35,206.6,60.03,0.0,31.15,545:56:00,25.13
218,223,78,112,1917.7,8.838,20,27,56.861000000000004,37.19,0.029431527,87.187,29.07,208.2,60.73,0.0,31.15,533,25.13
219,224,78,112,1925.29,8.837,20,27,56.727,37.19,0.02956592,88.002,28.79,210.0,61.16,0.0,31.15,541:48:00,25.13
220,224,78,112,1934.63,8.837,20,27,56.275,37.19,0.029700309,87.61600000000001,28.67,211.1,61.09,0.0,31.15,1060,26.2
221,223,77,113,1944.73,8.838,20,28,55.666999999999994,37.19,0.029834699,86.263,28.55,212.1,61.03,0.0,31.15,537:52:48,26.2
222,223,76,113,1953.01,8.837,20,28,55.160000000000004,37.19,0.02996909,88.851,28.47,212.3,60.83,0.0,31.15,527,26.2
223,224,76,113,1961.29,8.837,20,28,54.963,37.19,0.03010348,89.934,28.44,211.5,60.49,0.0,31.15,531:41:00,26.2
224,225,76,114,1969.83,8.837,20,28,55.162,37.19,0.030237872,85.84700000000001,28.41,210.8,60.14,0.0,31.15,534:56:00,26.2
225,225,77,114,1979.84,8.838,20,28,55.616,37.19,0.030372262,85.258,28.45,210.1,59.99,0.0,31.15,544:02:00,27.7
226,224,78,113,1987.32,8.837,20,27,55.913,37.19,0.030506652,87.142,28.49,209.5,59.85,0.0,31.15,537,27.7
227,224,77,112,1992.94,8.834,20,28,56.036,37.19,0.030641044,86.216,28.53,208.9,59.7,0.0,31.15,546:06:00,27.7
228,223,76,112,2002.94,8.837,20,28,55.86900000000001,37.19,0.030775433,86.19500000000001,28.45,213.7,60.25,0.0,31.15,536,27.7
229,223,76,112,2013.05,8.838,20,28,55.577999999999996,37.19,0.030909823,88.453,28.37,218.1,60.74,0.0,31.15,544:55:00,27.7
230,224,76,112,2021.33,8.837,20,28,55.403999999999996,37.19,0.031044215,88.889,28.24,217.9,60.37,0.0,31.15,540:52:00,26.34
231,225,76,112,2030.1,8.836,20,28,55.32000000000001,37.2,0.031178605,88.352,28.11,217.7,60.01,0.0,31.15,544:57:00,26.34
232,225,78,112,2042.03,8.834,20,28,55.373636363636365,37.2,0.031312995,89.5690909090909,27.98,217.5,59.64,0.0,31.15,546:56:00,26.34
233,225,79,112,2050.31,8.837,20,27,55.45222222222222,37.2,0.031447385,90.00222222222222,27.83,217.5,59.42,0.0,31.15,549:00:00,26.34
234,223,78,112,2058.59,8.837,20,27,55.388999999999996,37.2,0.031581778,88.321,27.67,217.5,59.26,0.0,31.15,537,26.34
235,223,78,111,2066.87,8.837,20,27,55.209,37.2,0.031716168,86.12100000000001,27.63,217.7,58.99,0.0,31.15,545:57:00,23.86
236,225,79,111,2075.15,8.837,20,27,54.93300000000001,37.2,0.031850558,87.777,27.6,218.1,58.75,0.0,31.15,540:56:48,23.86
237,225,80,112,2083.68,8.837,20,27,54.7,37.2,0.031984948,88.717,27.5,219.3,58.92,0.0,31.15,541:00:00,23.86
238,224,80,112,2093.73,8.838,20,27,54.621111111111105,37.2,0.032119337,87.93333333333334,27.39,220.5,59.08,0.0,31.15,536,23.86
239,223,79,112,2102.01,8.837,20,27,54.74454545454546,37.2,0.03225373,86.89545454545454,27.39,221.4,59.26,0.0,31.15,544:52:00,23.86
240,224,79,112,2110.3,8.837,20,27,55.178999999999995,37.2,0.03238812,89.172,27.44,222.1,59.43,0.0,31.15,540:53:00,22.99
241,224,79,112,2118.61,8.837,20,27,55.779999999999994,37.2,0.03252251,89.458,27.6,224.2,59.95,0.0,31.15,537:49:00,22.99
242,223,78,112,2127.15,8.837,20,27,56.464999999999996,37.2,0.0326569,87.737,27.74,226.3,60.45,0.0,31.15,536:47:00,22.99
243,222,77,113,2137.25,8.838,20,28,57.253,37.2,0.03279129,88.187,27.72,227.2,60.53,0.0,31.15,535:43:00,22.99
244,223,77,113,2145.53,8.837,20,28,57.803999999999995,37.2,0.03292568,89.314,27.7,228.1,60.61,0.0,31.15,529:43:00,23.2
245,224,77,113,2153.81,8.837,20,28,57.867,37.2,0.033060074,88.037,27.68,229.0,60.69,0.0,31.15,526,23.2
246,224,77,115,2162.34,8.837,20,28,57.527,37.2,0.033194464,86.59299999999999,27.61,229.1,60.37,0.0,31.15,536:49:00,23.2
247,224,77,114,2172.42,8.838,20,28,56.972,37.2,0.033328854,88.965,27.5,228.4,59.6,0.0,31.15,535:46:00,23.2
248,224,77,114,2180.67,8.837,20,28,56.422000000000004,37.2,0.033463243,88.211,27.41,225.0,58.91,0.0,31.15,535:52:00,23.2
249,224,77,114,2188.96,8.837,20,28,55.956,37.2,0.033597633,87.125,27.34,221.4,58.81,0.0,31.15,545:58:00,23.2
250,224,77,113,2197.48,8.837,20,28,55.76899999999999,37.2,0.033732027,89.265,27.3,224.2,60.46,0.0,31.15,545:53:00,22.55
251,225,77,112,2207.62,8.838,20,28,55.791,37.2,0.033866417,89.57000000000001,27.28,223.9,60.02,0.0,31.15,537,22.55
252,226,79,112,2216.11,8.837,20,27,56.132000000000005,37.2,0.034000807,88.947,27.25,223.1,59.29,0.0,31.15,543:48:00,22.55
253,225,81,112,2226.26,8.838,20,27,56.601,37.2,0.034135196,89.293,27.22,222.3,58.56,0.0,31.15,537:55:47,22.55
254,224,81,113,2234.54,8.837,20,26,56.952,37.2,0.034269586,90.28099999999999,27.14,220.9,58.2,0.0,31.15,526,22.55
255,223,80,113,2242.73,8.837,20,27,57.086,37.2,0.03440398,89.25399999999999,27.04,219.4,57.95,0.0,31.15,600:05:00,22.91
256,223,79,114,2250.34,8.837,20,27,56.937,37.2,0.03453837,86.424,26.94,217.8,57.69,0.0,31.15,553:05:00,22.91
257,224,79,114,2261.45,8.838,20,27,56.557,37.2,0.03467276,87.212,26.84,216.8,57.62,0.0,31.15,544,22.91
258,224,79,113,2269.72,8.837,20,27,56.049,37.2,0.03480715,88.293,26.74,217.0,57.85,0.0,31.15,918:46:00,22.91
259,224,79,111,2277.97,8.837,20,27,55.628,37.2,0.03494154,87.232,26.64,217.1,58.09,0.0,31.15,534:46:00,22.91
260,224,79,111,2286.3,8.837,20,27,55.38199999999999,37.2,0.03507593,86.348,26.43,218.2,59.02,0.0,31.15,532:42:00,23.54
261,224,79,111,2294.57,8.837,20,27,55.327999999999996,37.2,0.035210323,88.54299999999999,26.12,220.1,60.45,0.0,31.15,526:43:00,23.54
262,224,79,113,2303.07,8.837,20,27,55.611000000000004,37.2,0.035344712,88.158,26.03,221.3,60.57,0.0,31.15,530:38:00,23.54
263,225,80,114,2313.21,8.838,20,27,56.036,37.2,0.035479102,86.809,25.94,222.5,60.7,0.0,31.15,518,23.54
264,224,80,115,2321.74,8.837,20,27,56.48100000000001,37.2,0.035613492,89.894,25.85,223.7,60.82,0.0,31.15,522:38:00,23.54
265,223,79,116,2332.09,8.839,20,27,56.732000000000006,37.2,0.035747882,89.592,25.77,223.3,60.66,0.0,31.15,526:38:00,24.35
266,223,78,116,2342.19,8.838,20,27,56.690999999999995,37.21,0.035882276,87.09700000000001,25.72,220.1,60.04,0.0,31.15,526:35:00,24.35
267,224,78,116,2350.46,8.837,20,27,56.339999999999996,37.21,0.036016665,87.888,25.67,217.3,59.51,0.0,31.15,526:41:00,24.35
268,224,79,116,2358.65,8.837,20,27,55.807,37.21,0.036151055,88.23100000000001,25.65,217.0,59.55,0.0,31.1,535:47:00,24.35
269,224,79,116,2366.22,8.837,20,27,55.148,37.21,0.036285445,86.675,25.64,216.7,59.6,0.0,31.15,537:49:00,24.35
270,224,79,115,2375.21,8.837,20,27,54.708000000000006,37.21,0.036419835,87.644,25.62,216.8,59.62,0.0,31.15,539:52:00,24.5
271,223,78,113,2382.81,8.837,20,27,54.425,37.21,0.036554225,89.48400000000001,25.58,218.8,59.54,0.0,31.15,540:48:00,24.5
272,224,78,113,2393.94,8.838,20,27,54.492999999999995,37.21,0.03668862,88.351,25.53,220.7,59.47,0.0,31.15,539:49:00,24.5
273,225,79,113,2402.22,8.837,20,27,54.910000000000004,37.21,0.03682301,88.022,25.51,221.2,59.35,0.0,31.15,535:43:00,24.5
274,225,80,113,2410.5,8.837,20,27,55.525,37.21,0.036957398,89.846,25.49,221.7,59.23,0.0,31.15,539:47:00,23.81
275,223,79,113,2418.77,8.837,20,27,56.108000000000004,37.21,0.037091788,88.64,25.47,222.1,59.11,0.0,31.15,526,23.81
276,223,79,114,2427.01,8.837,20,27,56.539,37.21,0.037226178,87.572,25.46,222.2,58.87,0.0,31.1,531:42:00,23.81
277,223,78,114,2435.85,8.836,20,27,56.771,37.21,0.03736057,89.015,25.46,221.8,58.48,0.0,31.15,532:44:00,23.81
278,224,79,114,2447.76,8.834,20,27,56.727999999999994,37.21,0.03749496,88.829,25.5,221.3,57.97,0.0,31.1,535:47:00,23.81
279,225,80,114,2456.04,8.837,20,27,56.447,37.21,0.03762935,87.486,25.63,221.0,57.21,0.0,31.15,535:48:00,23.81
280,224,80,114,2464.32,8.837,20,27,56.009,37.21,0.03776374,88.526,25.87,221.6,57.5,0.0,31.15,535:47:00,24.54
281,224,80,114,2472.59,8.837,20,27,55.659000000000006,37.21,0.03789813,89.561,26.16,222.6,58.28,0.0,31.15,534:44:00,24.54
282,223,79,114,2481.08,8.837,20,27,55.58,37.21,0.038032524,88.126,26.43,224.1,59.03,0.0,31.15,524,24.54
283,223,78,114,2491.23,8.838,20,27,55.794,37.21,0.038166914,88.273,26.63,227.6,59.68,0.0,31.15,535:46:00,24.54
284,223,78,114,2499.51,8.837,20,27,56.181999999999995,37.21,0.038301304,89.826,26.84,231.1,60.32,0.0,31.1,534:47:00,24.54
285,224,78,114,2507.79,8.837,20,27,56.55800000000001,37.21,0.038435694,88.033,27.12,233.6,60.58,0.0,31.1,534:56:47,24.23
286,225,78,114,2516.32,8.837,20,28,56.784000000000006,37.21,0.038570084,87.801,27.44,235.3,60.52,0.0,31.15,529,24.23
287,224,78,114,2526.41,8.838,20,27,56.769000000000005,37.21,0.038704474,89.15599999999999,27.86,231.1,58.4,0.0,31.1,535:46:00,24.23
288,224,79,114,2534.66,8.837,20,27,56.607000000000006,37.21,0.038838867,89.143,27.98,228.9,57.94,0.0,31.1,535:44:00,24.23
289,225,80,114,2542.95,8.837,20,27,56.394000000000005,37.21,0.038973257,88.09400000000001,28.05,227.1,57.75,0.0,31.15,529:43:00,24.23
290,224,80,114,2551.25,8.837,20,27,56.205999999999996,37.21,0.039107647,89.739,28.13,225.2,57.56,0.0,31.15,530:52:00,23.24
291,224,80,115,2559.5,8.837,20,27,56.089,37.21,0.039242037,89.87100000000001,28.15,224.2,58.56,0.0,31.15,543:52:00,23.24
292,224,80,114,2568.34,8.836,20,27,56.141999999999996,37.21,0.039376426,88.126,28.11,224.7,59.5,0.0,31.15,540:52:00,23.24
293,223,79,113,2580.24,8.834,20,27,56.189,37.21,0.03951082,88.689,28.01,227.3,60.14,0.0,31.1,531,23.24
294,223,78,113,2588.43,8.837,20,27,56.142999999999994,37.21,0.03964521,90.327,27.8,230.0,60.7,0.0,31.1,535:47:00,23.24
295,224,78,113,2596.06,8.837,20,27,56.18300000000001,37.22,0.0397796,89.186,27.51,232.1,61.09,0.0,31.15,535:47:00,24.15
296,224,78,113,2607.15,8.838,20,27,56.262,37.22,0.03991399,88.75800000000001,27.37,231.2,61.04,0.0,31.15,532:42:00,24.15
297,223,78,114,2615.33,8.837,20,27,56.274,37.22,0.04004838,91.041,27.22,230.2,60.98,0.0,31.1,529:38:00,24.15
298,223,77,114,2622.87,8.837,20,28,56.271,37.22,0.04018277,90.458,27.07,229.3,60.92,0.0,31.1,539:52:00,24.15
299,224,77,114,2632.0,8.837,20,28,56.408,37.22,0.040317163,89.572,26.86,229.4,61.19,0.0,31.15,541:52:00,24.15
300,225,78,113,2640.53,8.837,20,28,56.699,37.22,0.040451553,89.968,26.59,230.3,61.72,0.0,31.1,536:46:00,23.58
301,225,79,113,2650.63,8.838,20,27,57.047000000000004,37.22,0.040585943,89.90599999999999,26.3,230.9,62.17,0.0,31.15,527,23.58
302,224,79,113,2658.74,8.853,20,27,57.363,37.22,0.040720332,87.966,25.98,231.4,62.59,0.0,31.15,543:57:00,23.58
303,226,79,113,2665.64,8.981,20,27,57.568,37.22,0.040854722,89.709,25.87,232.3,62.95,0.0,31.15,545:59:53,23.58
304,236,80,112,2675.57,9.464,20,28,57.625,37.22,0.040989116,90.518,25.78,233.3,63.3,0.0,31.15,531,23.58
305,252,79,112,2684.96,9.469,20,30,57.565999999999995,37.22,0.041123506,88.878,25.7,234.3,63.66,0.0,31.15,536:47:00,22.41
306,258,78,113,2694.31,9.464,20,32,57.536,37.22,0.041257896,88.179,25.63,235.2,64.01,0.0,31.15,535:44:00,22.41
307,260,78,113,2704.7,9.469,20,32,57.67727272727273,37.22,0.041392285,90.0490909090909,25.69,235.1,64.36,0.0,31.15,532:42:00,22.41
308,260,77,114,2714.79,9.469,20,32,57.87777777777777,37.22,0.041526675,88.85111111111111,25.75,235.0,64.7,0.0,31.1,529:42:00,22.41
309,260,77,114,2723.33,9.464,20,32,58.028,37.22,0.04166107,88.30699999999999,25.81,234.9,65.05,0.0,31.15,529:38:00,22.41
310,260,77,115,2733.43,9.469,20,32,58.095000000000006,37.22,0.04179546,89.553,25.89,235.9,65.68,0.0,31.15,523:37:00,21.24
311,261,79,115,2741.96,9.464,20,32,57.985,37.22,0.04192985,90.471,25.97,237.5,66.46,0.0,31.15,1052,21.24
312,261,80,116,2752.05,9.469,20,31,57.769000000000005,37.22,0.04206424,88.28299999999999,26.05,239.1,67.25,0.0,31.1,523,21.24
313,260,79,116,2760.79,9.463,20,31,57.42100000000001,37.22,0.04219863,88.287,26.11,241.0,67.72,0.0,31.1,531:42:00,21.24
314,259,79,115,2772.75,9.466,20,31,57.157000000000004,37.22,0.042333018,90.176,26.15,242.8,67.81,0.0,31.15,535:47:00,21.24
315,260,79,115,2781.29,9.464,20,31,56.910000000000004,37.22,0.04246741,89.47,26.11,240.6,67.33,0.0,31.1,531:47:00,21.25
316,260,79,114,2791.39,9.469,20,31,56.742999999999995,37.22,0.0426018,87.90299999999999,26.08,238.8,67.01,0.0,31.1,534:43:00,21.25
317,260,79,114,2799.92,9.464,20,31,56.733000000000004,37.22,0.04273619,90.40599999999999,26.07,238.1,67.05,0.0,31.15,531:41:00,21.25
318,259,78,114,2810.02,9.469,20,32,56.798,37.22,0.04287058,91.593,26.05,237.4,67.09,0.0,31.15,529:38:00,21.25
319,260,78,115,2818.55,9.464,20,32,56.96,37.22,0.04300497,89.875,26.03,236.6,67.13,0.0,31.1,525:32:00,21.25
320,260,78,116,2828.9,9.469,20,32,57.251999999999995,37.22,0.043139365,89.52799999999999,25.93,240.3,68.75,0.0,31.15,521:35:00,21.25
321,260,78,116,2838.9,9.469,20,32,57.55800000000001,37.22,0.043273754,90.793,25.83,243.9,70.37,0.0,31.1,525:38:00,21.25
322,259,77,116,2846.53,9.463,20,32,57.635000000000005,37.22,0.043408144,88.93100000000001,25.62,247.1,71.05,0.0,31.15,523:33:00,21.25
323,260,77,116,2857.62,9.469,20,32,57.515,37.22,0.043542534,87.024,25.46,250.4,71.41,0.0,31.15,521:39:00,21.25
324,261,78,117,2865.87,9.463,20,32,57.145,37.22,0.043676924,88.646,25.47,254.3,71.66,0.0,31.1,529:41:00,21.25
325,262,80,117,2874.44,9.464,20,31,56.742,37.22,0.043811318,88.48400000000001,25.79,253.5,71.14,0.0,31.1,527:38:00,21.25
326,260,80,116,2884.74,9.469,20,31,56.36,37.22,0.043945707,88.15,26.08,252.7,70.71,0.0,31.15,521,21.25
327,258,79,116,2894.85,9.469,20,31,56.25599999999999,37.22,0.044080097,90.095,26.31,252.2,70.45,0.0,31.15,530:42:00,21.25
328,259,77,115,2903.37,9.464,20,32,56.382000000000005,37.22,0.044214487,90.73400000000001,26.54,251.7,70.19,0.0,31.15,531:43:00,21.25
329,260,77,115,2913.48,9.469,20,32,56.70399999999999,37.22,0.044348877,89.446,26.78,252.1,70.1,0.0,31.1,529:41:00,21.25
330,261,78,115,2922.05,9.464,20,32,57.113,37.22,0.044483267,89.716,27.06,253.8,70.28,0.0,31.15,531:44:00,20.47
331,261,79,115,2932.06,9.469,20,32,57.391,37.22,0.04461766,90.03099999999999,27.33,255.6,70.45,0.0,31.15,529:39:00,20.47
332,260,79,115,2939.63,9.463,20,31,57.307,37.22,0.04475205,88.914,27.68,254.7,70.38,0.0,31.15,527:41:00,20.47
333,260,79,115,2948.97,9.464,20,31,56.81699999999999,37.22,0.04488644,87.55199999999999,28.1,251.5,70.07,0.0,31.15,526:38:00,20.47
334,259,79,115,2959.21,9.469,20,31,56.184000000000005,37.23,0.04502083,89.333,28.57,250.6,70.09,0.0,31.15,526:33:00,20.47
335,258,78,116,2968.67,9.469,20,32,55.713,37.23,0.04515522,91.00800000000001,29.11,252.6,70.5,0.0,31.15,521:33:00,21.12
336,260,78,116,2979.9,9.469,20,32,55.477,37.23,0.045289613,90.338,29.6,254.4,70.86,0.0,31.15,521:32:00,21.12
337,261,79,117,2989.3,9.469,20,32,55.534000000000006,37.23,0.045424003,90.611,30.03,255.9,71.15,0.0,31.15,518:32:00,21.12
338,260,80,117,2998.65,9.464,20,31,55.709,37.23,0.045558393,90.412,30.41,256.2,71.31,0.0,31.15,521:33:00,21.12
339,260,80,117,3008.74,9.469,20,31,56.00599999999999,37.23,0.045692783,88.204,30.65,252.9,71.1,0.0,31.15,516:33:00,21.56
340,260,80,117,3017.28,9.464,20,31,56.28099999999999,37.23,0.045827173,87.527,30.82,250.4,71.16,0.0,31.15,521:32:00,21.56
341,260,80,117,3027.38,9.469,20,31,56.181,37.23,0.045961563,89.034,30.87,249.3,71.68,0.0,31.15,520:32:00,21.56
342,260,80,117,3035.8,9.464,20,31,55.746,37.23,0.046095956,90.076,30.87,249.0,72.32,0.0,31.15,517:29:00,21.56
343,259,79,117,3045.18,9.469,20,31,55.315,37.23,0.046230346,89.014,30.73,250.4,73.22,0.0,31.15,509,21.56
344,259,78,118,3053.54,9.463,20,32,54.904999999999994,37.23,0.046364736,90.624,30.57,252.7,74.02,0.0,31.15,512:27:00,21.56
345,259,78,118,3064.63,9.469,20,32,54.638,37.23,0.046499126,88.87899999999999,30.38,255.5,74.77,0.0,31.15,508,22.25
346,260,78,118,3073.17,9.464,20,32,54.568000000000005,37.23,0.046633516,89.27000000000001,30.17,257.1,74.79,0.0,31.15,508:31:21,22.25
347,261,78,119,3083.26,9.469,20,32,54.46,37.23,0.04676791,89.851,29.94,257.6,74.0,0.0,31.15,505:17:00,22.25
348,260,78,119,3091.8,9.464,20,32,54.42999999999999,37.23,0.0469023,91.11699999999999,29.78,258.2,74.13,0.0,31.15,507:25:00,22.25
349,259,77,120,3101.86,9.469,20,32,54.315,37.23,0.04703669,89.849,29.69,259.3,75.01,0.0,31.15,509:24:00,22.25
350,259,77,120,3110.43,9.464,20,32,54.29,37.23,0.04717108,89.42699999999999,29.71,263.5,76.67,0.0,31.15,511:28:20,22.31
351,261,78,119,3120.49,9.469,20,32,54.376999999999995,37.23,0.04730547,90.1,29.78,264.9,77.27,0.0,31.15,512:25:00,22.31
352,261,79,119,3129.06,9.464,20,32,54.40599999999999,37.23,0.047439862,90.577,29.85,265.2,77.42,0.0,31.15,513:23:00,22.31
353,260,79,119,3139.15,9.469,20,31,54.234,37.23,0.047574252,89.708,29.93,266.4,78.02,0.0,31.15,503,22.31
354,259,78,119,3147.69,9.464,20,32,53.94,37.23,0.04770864,91.14500000000001,29.99,268.7,79.1,0.0,31.15,512:20:00,22.31
355,259,77,119,3157.99,9.469,20,32,53.535000000000004,37.23,0.04784303,90.667,30.06,270.9,80.18,0.0,31.15,505:20:00,25.9
356,259,77,120,3168.11,9.469,20,32,53.148,37.23,0.04797742,88.57,30.16,272.1,80.79,0.0,31.15,508:28:19,25.9
357,260,77,120,3176.67,9.464,20,32,52.862,37.23,0.04811181,89.953,30.31,271.8,80.69,0.0,31.15,500,25.9
358,261,77,120,3187.28,9.469,20,32,52.669,37.23,0.048246205,91.224,30.36,271.3,80.63,0.0,31.15,508:24:00,25.9
359,260,77,120,3199.19,9.466,20,32,52.586,37.23,0.048380595,90.747,30.41,270.8,80.56,0.0,31.15,512:27:00,25.9
360,260,77,119,3207.72,9.464,20,32,52.6,37.23,0.048514985,88.39399999999999,30.51,270.6,80.42,0.0,31.15,512:24:00,25.92
361,260,78,119,3217.73,9.469,20,32,52.74400000000001,37.23,0.048649374,90.19800000000001,30.63,270.6,80.23,0.0,31.15,512:24:00,25.92
362,260,78,119,3225.34,9.463,20,32,52.939,37.23,0.048783764,91.035,30.67,270.8,80.6,0.0,31.15,511:21:00,25.92
363,260,78,119,3236.44,9.469,20,32,53.15,37.23,0.048918158,89.946,30.68,271.0,81.07,0.0,31.15,509:17:00,25.92
364,259,77,119,3244.55,9.463,20,32,53.4,37.23,0.049052548,92.19,30.56,273.2,81.43,0.0,31.15,508:20:00,25.92
365,259,76,120,3251.45,9.463,20,33,53.539,37.23,0.049186938,93.312,30.42,275.8,81.78,0.0,31.15,505:15:00,24.37
366,259,76,120,3261.55,9.464,20,33,53.545,37.23,0.049321327,90.749,30.19,276.9,81.81,0.0,31.15,503:13:00,24.37
367,259,76,121,3271.9,9.469,20,33,53.511,37.24,0.049455717,89.55,29.71,274.0,81.04,0.0,31.15,505:28:20,24.37
368,260,76,121,3281.85,9.469,20,33,53.339999999999996,37.24,0.049590107,90.671,29.42,271.1,81.06,0.0,31.15,507:19:00,24.37
369,261,76,120,3289.46,9.463,20,33,52.998000000000005,37.24,0.0497245,89.98299999999999,29.25,269.8,80.92,0.0,31.15,507:20:00,23.33
370,260,76,120,3300.53,9.469,20,33,52.621,37.24,0.04985889,89.238,29.22,270.0,80.66,0.0,31.15,497,23.33
371,260,76,120,3308.15,9.463,20,33,52.145,37.24,0.04999328,90.267,29.43,271.9,80.37,0.0,31.15,505:15:00,23.33
372,260,76,120,3319.51,9.469,20,33,51.794,37.24,0.05012767,92.393,29.64,273.5,80.09,0.0,31.15,501:21:17,23.33
