time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,skin_temperature,respiration,tidal_volume,heat_strain_index,PercentageinZ2,TymeBreathRate,TymeVentilation
6992,259,73,136,66349.7,9.469,19,34,54.2,38.05,27.25,34.3,261.6,0.0,0.5938379,34.93,93.86
6993,260,73,136,66358.73,9.467,19,34,54.9,38.05,27.25,34.28,263.4,0.0,0.5939657,35.05,94.45
6994,261,74,136,66368.09,9.465,19,34,54.3,38.05,27.25,34.28,264.9,0.0,0.59409356,35.17,94.9
6995,260,75,136,66379.09,9.469,19,33,54.6,38.05,27.2,34.28,268.2,0.0,0.5942214,35.28,95.6
6996,260,75,136,66389.44,9.469,19,33,53.0,38.05,27.2,34.28,271.4,0.0,0.59434927,35.41,95.9
6997,259,74,136,66398.88,9.466,19,33,53.5,38.05,27.25,34.28,274.5,0.0,0.5944771,35.66,95.51
6998,259,73,136,66408.08,9.466,19,34,53.8,38.05,27.25,34.27,278.0,0.0,0.59460497,36.18,95.85
6999,260,73,136,66417.67,9.469,19,34,55.4,38.05,27.25,34.27,278.0,0.0,0.5947328,36.57,96.14
7000,261,73,136,66426.7,9.467,19,34,54.0,38.05,27.25,34.27,278.0,0.0,0.5948607,36.95,96.43
7001,261,74,135,66436.3,9.465,19,34,55.0,38.05,27.2,34.27,278.1,0.0,0.59498847,37.94,96.67
7002,260,75,135,66444.71,9.468,19,33,54.8,38.05,27.2,34.27,277.6,0.0,0.5951163,38.43,96.44
7003,260,75,135,66453.61,9.468,19,33,54.6,38.05,27.25,34.26,277.0,0.0,0.59524417,38.8,96.14
7004,260,75,135,66463.05,9.467,19,33,55.0,38.05,27.2,34.26,275.9,0.0,0.595372,39.07,95.67
7005,260,75,135,66472.21,9.466,19,33,54.9,38.05,27.25,34.26,274.0,0.0,0.5954999,39.18,94.95
7006,261,76,136,66482.56,9.469,19,33,54.8,38.05,27.2,34.26,273.5,0.0,0.5956277,39.2,94.89
7007,260,75,136,66492.03,9.466,19,33,52.6,38.05,27.2,34.26,274.7,0.0,0.5957556,39.03,95.98
7008,260,75,136,66501.22,9.466,19,33,52.6,38.05,27.2,33.08,275.4,0.0,0.5958834,38.65,97.19
7009,260,75,136,66510.66,9.466,19,33,51.0,38.05,27.2,33.08,272.5,0.0,0.5960112,38.18,96.73
7010,261,75,136,66519.45,9.465,19,33,51.6,38.05,27.2,33.08,266.6,0.0,0.5961391,37.76,95.9
7011,262,76,136,66528.45,9.467,19,33,51.7,38.05,27.2,33.08,265.0,0.0,0.5962669,37.44,96.07
7012,261,77,136,66537.8,9.465,19,32,52.0,38.05,27.25,33.08,264.8,0.0,0.5963948,37.14,96.57
7013,260,78,136,66549.73,9.468,19,32,52.6,38.05,27.2,32.29,267.5,0.0,0.5965226,36.73,97.04
7014,259,78,136,66559.98,9.465,19,32,54.2,38.05,27.25,32.29,271.5,0.0,0.5966505,36.27,97.46
7015,259,77,136,66567.3,9.464,19,32,53.5,38.05,27.2,32.29,272.0,0.0,0.59677833,35.91,97.35
7016,259,77,136,66575.75,9.468,19,32,53.3,38.05,27.2,32.29,271.7,0.0,0.5969062,35.58,97.02
7017,259,76,136,66586.07,9.469,19,33,52.8,38.05,27.2,32.29,269.2,0.0,0.597034,35.35,96.12
7018,259,76,137,66595.51,9.467,19,33,52.9,38.05,27.2,32.55,266.5,0.0,0.5971618,35.18,95.17
7019,260,75,137,66604.32,9.465,19,33,51.4,38.05,27.2,32.55,263.7,0.0,0.5972897,35.13,94.13
7020,260,75,137,66614.44,9.469,19,33,52.9,38.05,27.2,32.55,260.8,0.0,0.59741753,35.08,93.09
7021,261,76,138,66624.52,9.466,19,33,53.7,38.05,27.2,32.55,260.6,0.0,0.5975454,35.08,93.23
7022,261,76,138,66633.71,9.466,19,33,53.5,38.05,27.2,32.55,260.6,0.0,0.59767324,35.08,93.45
7023,259,76,139,66644.06,9.469,19,33,53.2,38.05,27.2,32.72,259.7,0.0,0.5978011,35.04,93.08
7024,258,75,139,66653.5,9.466,19,33,53.9,38.05,27.2,32.72,257.8,0.0,0.59792894,34.93,91.96
7025,258,73,139,66662.68,9.466,19,34,52.4,38.05,27.2,32.72,256.5,0.0,0.59805673,34.82,91.25
7026,260,72,139,66673.03,9.469,19,34,53.1,38.05,27.2,32.72,256.2,0.0,0.5981846,34.7,91.39
7027,262,73,139,66682.48,9.466,19,34,52.1,38.05,27.2,32.72,256.3,0.0,0.59831244,34.59,91.45
7028,261,75,139,66691.65,9.466,19,33,51.6,38.05,27.2,32.72,258.0,0.0,0.5984403,34.5,91.22
7029,260,75,139,66701.59,9.469,19,33,52.7,38.05,27.2,32.84,259.6,0.0,0.59856814,34.4,91.0
7030,260,75,139,66710.94,9.467,19,33,53.2,38.05,27.2,32.84,259.7,0.0,0.598696,34.29,90.49
7031,260,75,139,66720.66,9.466,19,33,52.4,38.05,27.2,32.84,259.2,0.0,0.59882385,34.16,89.88
7032,261,75,140,66730.09,9.466,19,33,51.6,38.05,27.15,32.84,259.6,0.0,0.5989517,34.15,90.64
7033,262,76,140,66739.27,9.466,19,33,53.4,38.05,27.2,32.84,261.5,0.0,0.5990795,34.26,91.28
7034,261,76,139,66749.21,9.469,19,33,53.2,38.05,27.2,33.31,263.9,0.0,0.59920734,34.43,91.62
7035,260,77,140,66758.54,9.467,19,32,54.7,38.05,27.2,33.31,265.1,0.0,0.5993352,34.48,91.56
7036,259,77,139,66767.8,9.465,19,32,55.5,38.05,27.2,33.31,266.2,0.0,0.59946305,34.54,91.5
7037,260,76,139,66776.84,9.467,19,33,53.5,38.05,27.2,33.31,267.3,0.0,0.5995909,34.59,91.44
7038,261,76,140,66785.86,9.465,19,33,51.8,38.05,27.2,33.31,267.6,0.0,0.59971875,34.83,90.2
7039,261,77,140,66795.48,9.467,19,32,51.7,38.05,27.2,33.31,265.4,0.0,0.5998466,35.29,88.83
7040,260,77,139,66804.81,9.465,19,32,51.3,38.05,27.2,34.01,262.3,0.0,0.59997445,35.86,87.57
7041,259,76,139,66815.82,9.469,19,33,51.4,38.05,27.2,34.01,259.1,0.0,0.6001023,36.67,87.15
7042,259,75,139,66825.29,9.467,19,33,51.5,38.05,27.2,34.01,256.7,0.0,0.6002301,37.06,86.48
7043,260,75,138,66834.51,9.466,19,33,52.2,38.05,27.2,34.01,254.4,0.0,0.60035795,37.41,85.79
7044,260,75,139,66843.02,9.468,19,33,53.4,38.05,27.2,34.88,252.1,0.0,0.6004858,37.75,85.1
7045,259,74,138,66850.62,9.468,19,33,53.4,38.05,27.2,34.88,246.4,0.0,0.60061365,38.25,83.88
7046,259,74,138,66860.38,9.469,19,33,53.9,38.05,27.2,34.88,244.3,0.0,0.6007415,38.63,83.49
7047,259,73,138,66870.41,9.469,19,34,53.4,38.05,27.2,34.88,245.8,0.0,0.60086936,38.89,83.93
7048,258,72,138,66880.04,9.467,19,34,52.5,38.05,27.15,34.88,247.0,0.0,0.6009972,38.89,84.31
7049,259,71,138,66890.37,9.466,19,35,53.8,38.05,27.2,35.85,248.1,0.0,0.60112506,38.77,84.74
7050,261,71,137,66898.9,9.468,19,35,53.2,38.05,27.2,35.85,249.1,0.0,0.60125285,38.22,85.65
7051,261,72,137,66906.95,9.468,19,35,52.8,38.05,27.2,35.85,251.3,0.0,0.6013807,37.8,86.38
7052,259,71,138,66917.3,9.469,19,35,52.6,38.05,27.2,35.85,249.7,0.0,0.60150856,37.52,86.3
7053,258,70,137,66927.6,9.469,19,35,52.1,38.05,27.2,35.85,248.0,0.0,0.6016364,37.26,86.19
7054,259,70,136,66936.7,9.467,19,35,52.3,38.05,27.15,35.85,247.5,0.0,0.60176426,37.11,86.4
7055,259,70,136,66945.19,9.465,19,35,52.6,38.05,27.2,35.71,247.0,0.0,0.6018921,36.96,86.61
7056,259,69,136,66955.56,9.469,19,36,52.4,38.05,27.15,35.71,246.5,0.0,0.60201997,36.81,86.82
7057,260,69,136,66965.56,9.467,19,36,51.7,38.05,27.2,35.71,248.0,0.0,0.6021478,36.69,87.5
7058,262,72,136,66974.49,9.465,19,35,49.4,38.05,27.15,35.71,250.1,0.0,0.6022756,36.71,88.23
7059,266,76,136,66983.51,9.467,19,33,50.3,38.05,27.2,35.71,252.3,0.0,0.60240346,36.87,88.9
7060,266,80,136,66994.81,9.464,19,32,50.2,38.05,27.15,36.8,253.8,0.0,0.6025313,36.99,88.85
7061,262,82,136,67005.41,9.465,19,31,52.0,38.05,27.15,36.8,254.9,0.0,0.60265917,37.08,88.41
7062,260,81,137,67013.69,9.463,19,31,52.2,38.05,27.2,36.8,252.9,0.0,0.602787,37.2,87.07
7063,259,81,137,67022.88,9.466,19,31,51.6,38.05,27.15,36.8,249.9,0.0,0.60291487,37.31,85.45
7064,260,81,138,67031.71,9.467,19,31,53.1,38.05,27.2,36.8,247.0,0.0,0.6030427,37.29,84.47
7065,259,79,138,67040.06,9.465,19,31,53.2,38.05,27.15,37.92,245.7,0.0,0.6031706,37.13,84.26
7066,258,77,139,67050.95,9.466,19,32,52.9,38.05,27.2,37.92,248.6,0.0,0.60329837,36.67,85.81
7067,259,76,139,67059.72,9.465,19,33,50.6,38.05,27.2,37.92,250.8,0.0,0.6034262,36.1,86.39
7068,260,77,140,67069.06,9.467,19,32,50.5,38.05,27.15,37.92,251.3,0.0,0.60355407,35.57,86.45
7069,260,78,140,67078.77,9.466,19,32,50.8,38.05,27.15,37.92,249.5,0.0,0.6036819,35.15,86.09
7070,260,78,140,67088.21,9.466,19,32,51.1,38.05,27.15,34.73,249.6,0.0,0.6038098,34.81,86.11
7071,260,77,141,67097.4,9.466,19,32,52.0,38.05,27.2,34.73,249.6,0.0,0.6039376,34.69,86.2
7072,260,77,141,67106.84,9.466,19,32,54.6,38.05,27.15,34.73,249.4,0.0,0.6040655,34.67,86.29
7073,260,77,141,67115.62,9.465,19,32,54.4,38.05,27.15,34.73,250.3,0.0,0.60419333,34.73,86.78
7074,260,77,141,67124.95,9.467,19,32,52.8,38.05,27.15,34.73,251.3,0.0,0.6043211,34.8,87.32
7075,260,77,141,67134.64,9.466,19,32,54.4,38.05,27.15,35.75,252.4,0.0,0.604449,34.88,87.65
7076,260,77,140,67143.75,9.467,19,32,55.0,38.05,27.15,35.75,253.3,0.0,0.6045768,35.02,87.49
7077,260,76,140,67153.45,9.464,19,33,53.5,38.05,27.15,35.75,254.5,0.0,0.6047047,35.1,87.49
7078,260,76,140,67165.71,9.468,19,33,53.9,38.05,27.15,35.75,255.9,0.0,0.60483253,35.12,87.69
7079,260,77,140,67175.16,9.466,19,32,54.7,38.05,27.15,35.75,257.1,0.0,0.6049604,35.17,87.84
7080,261,77,140,67184.35,9.466,19,32,54.6,38.05,27.15,36.82,257.8,0.0,0.60508823,35.25,87.93
7081,263,78,140,67193.45,9.467,19,32,55.5,38.05,27.15,36.82,256.6,0.0,0.6052161,35.3,87.84
7082,263,80,140,67201.22,9.463,19,31,55.3,38.05,27.15,36.82,255.5,0.0,0.6053439,35.34,87.74
7083,261,81,140,67209.8,9.463,19,31,55.3,38.05,27.15,36.82,255.3,0.0,0.60547173,35.3,87.57
7084,259,82,140,67219.53,9.466,19,30,54.8,38.05,27.15,36.82,255.8,0.0,0.6055996,35.21,87.44
7085,258,80,140,67229.88,9.468,19,31,55.3,38.05,27.15,36.82,257.3,0.0,0.60572743,35.04,87.38
7086,259,79,141,67240.23,9.465,19,31,53.5,38.05,27.15,34.23,258.6,0.0,0.6058553,34.93,87.48
7087,261,79,141,67249.66,9.463,19,32,54.2,38.05,27.15,34.23,259.7,0.0,0.60598314,34.84,87.64
7088,262,81,140,67257.96,9.463,19,31,54.1,38.05,27.15,34.23,260.4,0.0,0.606111,34.73,87.64
7089,261,82,141,67268.07,9.464,19,30,53.2,38.05,27.15,34.23,260.1,0.0,0.60623884,34.6,87.39
7090,261,83,141,67278.33,9.465,19,30,54.6,38.05,27.15,34.23,260.4,0.0,0.60636663,34.6,87.29
7091,261,84,141,67285.86,9.463,19,30,54.3,38.05,27.15,34.63,260.6,0.0,0.6064945,34.73,87.2
7092,259,84,141,67294.69,9.465,19,29,55.0,38.05,27.15,34.63,260.7,0.0,0.60662234,35.02,87.32
7093,258,82,141,67305.57,9.466,19,30,54.3,38.05,27.15,34.63,262.0,0.0,0.6067502,35.27,88.15
7094,258,80,141,67314.77,9.466,19,31,54.5,38.05,27.15,34.63,263.6,0.0,0.60687804,35.47,88.91
7095,260,79,141,67326.02,9.468,19,31,53.4,38.05,27.15,34.63,265.7,0.0,0.6070059,35.59,89.51
7096,260,79,141,67336.01,9.465,19,31,55.1,38.05,27.15,34.11,267.9,0.0,0.60713375,35.71,90.11
7097,260,78,141,67343.74,9.464,19,32,53.3,38.05,27.15,34.11,267.3,0.0,0.6072616,35.69,89.57
7098,259,78,140,67353.82,9.468,19,32,53.3,38.05,27.15,34.11,266.3,0.0,0.6073894,35.65,88.87
7099,260,78,140,67362.7,9.463,19,32,53.6,38.05,27.15,34.11,261.1,0.0,0.60751724,35.37,87.17
7100,261,79,140,67371.69,9.465,19,32,52.6,38.05,27.1,34.11,259.3,0.0,0.6076451,35.1,87.82
7101,260,79,139,67381.34,9.467,19,31,53.5,38.04,27.15,34.94,258.1,0.0,0.60777295,34.85,88.64
7102,260,79,139,67389.62,9.463,19,31,54.9,38.04,27.15,34.94,258.9,0.0,0.6079008,34.64,89.71
7103,260,79,140,67398.61,9.465,19,31,54.1,38.04,27.15,34.94,259.3,0.0,0.60802865,34.43,90.25
7104,260,79,140,67409.66,9.468,19,31,52.9,38.04,27.15,34.94,259.4,0.0,0.6081565,34.23,90.21
7105,260,79,141,67420.66,9.465,19,31,53.1,38.04,27.15,34.94,259.1,0.0,0.60828435,33.96,90.0
7106,261,80,141,67428.95,9.463,19,31,52.9,38.04,27.15,36.29,258.4,0.0,0.60841215,33.69,89.74
7107,260,81,141,67437.22,9.463,19,31,52.3,38.04,27.15,36.29,257.0,0.0,0.60854,33.61,89.34
7108,260,82,140,67447.39,9.464,19,30,53.1,38.04,27.15,36.29,255.6,0.0,0.60866785,33.53,88.94
7109,260,82,141,67458.41,9.465,19,30,53.1,38.04,27.15,36.29,254.3,0.0,0.6087957,33.44,88.63
7110,260,83,141,67466.84,9.465,19,30,53.2,38.04,27.15,36.29,255.7,0.0,0.60892355,33.35,89.78
7111,259,81,141,67476.46,9.467,19,31,53.8,38.04,27.15,36.39,257.0,0.0,0.6090514,33.27,90.73
7112,259,80,140,67484.8,9.463,19,31,53.9,38.04,27.15,36.39,257.8,0.0,0.60917926,33.24,90.9
7113,259,80,140,67493.83,9.465,19,31,54.3,38.04,27.15,36.39,258.6,0.0,0.6093071,33.21,91.06
7114,259,79,139,67503.46,9.467,19,31,54.0,38.04,27.1,36.39,257.1,0.0,0.6094349,33.17,90.8
7115,260,79,139,67512.77,9.464,19,31,53.0,38.04,27.15,36.39,255.6,0.0,0.60956275,33.13,90.53
7116,260,79,139,67524.13,9.467,19,31,54.7,38.04,27.15,36.47,254.0,0.0,0.6096906,33.2,90.19
7117,260,79,139,67534.52,9.467,19,31,54.6,38.04,27.15,36.47,252.3,0.0,0.60981846,33.32,89.83
7118,259,78,138,67543.5,9.465,19,32,55.0,38.04,27.1,36.47,251.8,0.0,0.6099463,33.4,89.87
7119,259,78,138,67553.14,9.467,19,32,55.1,38.04,27.15,36.47,251.4,0.0,0.61007416,33.49,89.99
7120,260,78,138,67561.42,9.463,19,32,56.4,38.04,27.15,36.47,251.1,0.0,0.610202,33.52,89.06
7121,260,78,137,67570.41,9.462,19,32,57.9,38.04,27.15,37.7,249.5,0.0,0.61032987,33.53,87.75
7122,260,78,136,67580.37,9.466,19,32,56.9,38.04,27.15,37.7,247.5,0.0,0.61045766,33.58,86.87
7123,261,79,135,67589.66,9.472,19,32,57.5,38.04,27.15,37.7,245.9,0.0,0.6105855,33.71,86.87
7124,260,79,135,67598.68,9.467,19,31,55.1,38.04,27.1,37.7,244.4,0.0,0.61071336,33.87,86.86
7125,260,79,134,67607.66,9.465,19,31,52.6,38.04,27.15,37.7,243.0,0.0,0.6108412,34.35,86.81
7126,260,79,135,67617.96,9.469,19,31,51.6,38.04,27.15,37.33,243.4,0.0,0.61096907,34.65,86.77
7127,260,79,134,67628.34,9.469,19,31,51.3,38.04,27.15,37.33,244.4,0.0,0.6110969,34.95,86.82
7128,260,79,134,67637.99,9.467,19,31,50.8,38.04,27.1,37.33,247.0,0.0,0.6112248,35.44,87.4
7129,260,79,134,67646.95,9.465,19,31,51.2,38.04,27.1,37.33,250.0,0.0,0.6113526,35.99,88.4
7130,260,79,135,67656.65,9.467,19,31,51.8,38.04,27.1,37.33,251.4,0.0,0.6114804,36.48,88.92
7131,261,80,134,67664.92,9.463,19,31,51.5,38.04,27.1,38.27,250.2,0.0,0.61160827,36.84,88.53
7132,260,81,134,67673.21,9.463,19,31,52.5,38.04,27.1,38.27,249.1,0.0,0.6117361,37.22,88.21
7133,259,80,134,67682.91,9.464,19,31,54.1,38.04,27.1,38.27,251.4,0.0,0.611864,37.73,89.01
7134,260,81,134,67694.29,9.467,19,31,52.2,38.04,27.1,38.27,252.1,0.0,0.6119918,37.98,89.45
7135,260,81,135,67703.63,9.468,19,31,54.1,38.04,27.15,38.27,253.0,0.0,0.6121197,38.2,89.98
7136,259,79,135,67713.2,9.465,19,31,53.0,38.04,27.1,37.33,255.9,0.0,0.6122475,38.55,91.27
7137,258,78,135,67722.84,9.467,19,32,53.3,38.04,27.15,37.33,258.6,0.0,0.6123754,38.62,91.71
7138,259,78,136,67731.84,9.465,19,32,52.7,38.04,27.15,37.33,261.2,0.0,0.6125032,38.68,92.15
7139,259,78,136,67741.52,9.467,19,32,53.9,38.04,27.1,37.33,258.6,0.0,0.612631,38.72,91.77
7140,259,77,136,67750.48,9.465,19,32,54.4,38.04,27.1,37.33,255.8,0.0,0.6127589,38.72,91.38
7141,260,77,136,67760.12,9.467,19,32,54.9,38.04,27.1,36.69,253.1,0.0,0.6128867,38.6,91.05
7142,261,77,136,67768.41,9.463,19,32,56.4,38.04,27.1,36.69,250.3,0.0,0.6130146,38.57,90.22
7143,261,78,136,67777.38,9.465,19,32,54.3,38.04,27.15,36.69,250.4,0.0,0.61314243,38.56,90.71
7144,261,79,137,67788.48,9.468,19,32,55.3,38.04,27.1,36.69,250.6,0.0,0.6132703,38.55,91.19
7145,260,79,137,67799.48,9.465,19,31,55.6,38.04,27.1,36.69,251.4,0.0,0.61339813,38.5,92.36
7146,259,79,137,67808.48,9.465,19,31,54.1,38.04,27.1,36.69,252.1,0.0,0.6135259,38.44,93.54
7147,259,78,137,67818.12,9.467,19,32,52.1,38.04,27.1,35.49,253.5,0.0,0.6136538,38.22,96.04
7148,260,78,137,67827.09,9.465,19,32,53.8,38.04,27.1,35.49,255.0,0.0,0.61378163,37.97,97.39
7149,260,78,137,67836.7,9.467,19,32,53.8,38.04,27.1,35.49,256.5,0.0,0.6139095,37.71,97.79
7150,260,78,137,67844.98,9.463,19,32,52.3,38.04,27.1,35.49,257.4,0.0,0.61403733,37.46,98.04
7151,260,78,137,67853.98,9.465,19,32,54.7,38.04,27.1,35.49,257.7,0.0,0.6141652,37.21,97.89
7152,261,78,137,67863.66,9.467,19,32,54.8,38.04,27.1,35.49,257.2,0.0,0.61429304,36.97,96.85
7153,261,79,136,67872.3,9.465,19,32,53.2,38.04,27.1,33.89,256.4,0.0,0.6144209,36.7,96.01
7154,260,80,136,67881.65,9.468,19,31,54.4,38.04,27.1,33.89,255.5,0.0,0.6145487,36.4,95.34
7155,259,79,137,67891.99,9.464,19,31,55.1,38.04,27.1,33.89,255.0,0.0,0.61467654,35.94,95.02
7156,260,79,137,67902.97,9.465,19,31,55.2,38.04,27.1,33.89,254.2,0.0,0.6148044,35.51,94.75
7157,261,79,136,67911.23,9.463,19,32,55.7,38.04,27.1,32.44,252.6,0.0,0.61493224,35.33,94.19
7158,261,80,136,67920.26,9.465,19,31,54.9,38.04,27.1,32.44,252.7,0.0,0.6150601,35.39,94.52
7159,260,81,136,67929.88,9.467,19,31,54.6,38.04,27.1,32.44,253.3,0.0,0.61518794,35.53,95.18
7160,260,81,136,67939.55,9.464,19,31,53.2,38.04,27.1,32.44,253.5,0.0,0.6153158,35.73,95.54
7161,260,81,136,67950.58,9.465,19,31,52.9,38.04,27.1,32.44,252.8,0.0,0.61544365,36.05,95.37
7162,260,81,135,67958.84,9.463,19,31,51.5,38.04,27.1,32.65,252.0,0.0,0.61557144,36.35,95.15
7163,259,80,135,67967.87,9.465,19,31,52.9,38.04,27.1,32.65,250.9,0.0,0.6156993,36.64,94.8
7164,257,78,135,67977.89,9.469,19,31,51.6,38.04,27.1,32.65,249.8,0.0,0.61582714,36.93,94.48
7165,258,77,135,67987.25,9.468,19,32,50.8,38.04,27.1,32.65,250.0,0.0,0.615955,37.38,94.82
7166,259,76,135,67996.84,9.465,19,33,50.7,38.04,27.1,32.65,252.2,0.0,0.61608285,37.75,95.52
7167,260,76,135,68006.48,9.467,19,33,53.4,38.04,27.1,33.97,257.9,0.0,0.6162107,37.99,96.86
7168,260,76,134,68015.48,9.465,19,33,53.2,38.04,27.1,33.97,261.0,0.0,0.61633855,37.96,97.36
7169,259,75,134,68025.83,9.469,19,33,52.8,38.04,27.1,33.97,264.0,0.0,0.6164664,37.9,97.82
7170,259,75,135,68035.47,9.467,19,33,53.5,38.04,27.1,33.97,259.4,0.0,0.6165942,37.68,96.35
7171,260,75,135,68044.46,9.465,19,33,53.7,38.04,27.1,33.97,260.7,0.0,0.61672205,37.56,98.22
