time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,skin_temperature,tidal_volume,HeatStrainIndex,PercentageinZ2,TymeBreathRate,TymeVentilation
3858,260,77,121,36305.96,9.467,19,32,64.425,37.94,30.25,240.1,0.3,0.8988816,29.29,73.16
3859,260,77,121,36314.99,9.465,19,32,64.582,37.94,30.25,239.6,0.3,0.8991146,28.99,72.91
3860,260,77,121,36324.53,9.467,19,32,64.898,37.94,30.25,240.0,0.3,0.8993476,28.79,73.0
3861,260,78,122,36333.61,9.465,19,32,65.168,37.94,30.25,241.4,0.3,0.8995806,28.72,73.43
3862,259,78,122,36343.19,9.467,19,32,65.293,37.94,30.25,244.1,0.3,0.8998136,28.75,74.31
3863,259,76,122,36352.28,9.465,19,33,64.989,37.94,30.25,246.7,0.3,0.9000466,28.78,75.19
3864,261,77,122,36360.78,9.466,19,32,64.621,37.94,30.25,249.1,0.3,0.9002796,28.76,75.25
3865,263,79,121,36371.23,9.469,19,32,64.657,37.94,30.25,251.4,0.3,0.9005126,28.72,75.18
3866,262,81,121,36382.55,9.469,19,31,64.651,37.94,30.25,252.2,0.3,0.9007456,28.71,74.75
3867,259,81,121,36391.58,9.465,19,31,64.526,37.94,30.25,252.5,0.3,0.90097857,28.69,74.2
3868,258,80,122,36401.12,9.467,19,31,64.306,37.94,30.25,252.9,0.3,0.90121156,28.66,73.74
3869,259,78,123,36410.23,9.465,19,32,64.079,37.94,30.25,253.5,0.3,0.90144455,28.54,73.62
3870,259,78,123,36419.81,9.467,19,32,63.837,37.93,30.2,254.1,0.3,0.90167755,28.41,73.5
3871,259,77,124,36428.86,9.465,19,32,63.644,37.93,30.25,253.2,0.3,0.90191054,28.34,72.88
3872,260,78,125,36436.66,9.463,19,32,63.433,37.93,30.25,252.6,0.3,0.90214354,28.29,72.53
3873,261,78,125,36446.27,9.467,19,32,63.204,37.93,30.2,252.0,0.3,0.90237653,28.25,72.36
3874,260,78,125,36455.32,9.466,19,32,63.005,37.93,30.25,251.3,0.3,0.9026095,28.21,72.2
3875,260,78,125,36464.32,9.466,19,32,62.798,37.93,30.2,250.3,0.3,0.9028425,28.18,72.05
3876,259,78,125,36475.27,9.469,19,32,62.695557,37.93,30.25,249.5,0.3,0.9030755,28.15,71.93
3877,259,76,125,36484.77,9.465,19,33,62.696365,37.93,30.2,249.1,0.3,0.90330845,28.13,71.93
3878,260,76,124,36494.34,9.467,19,33,62.618,37.93,30.2,248.8,0.3,0.90354145,28.11,71.93
3879,260,76,124,36503.4,9.465,19,33,62.517,37.93,30.2,249.0,0.3,0.90377444,28.09,71.86
3880,261,77,124,36514.26,9.465,19,32,62.375,37.93,30.2,252.0,0.3,0.90400743,28.06,71.45
3881,261,78,123,36525.39,9.468,19,32,62.153,37.93,30.2,254.1,0.3,0.9042404,28.02,70.67
3882,261,79,124,36534.45,9.465,19,32,61.779,37.93,30.2,254.0,0.3,0.9044734,27.97,69.05
3883,261,79,124,36542.73,9.463,19,32,61.393,37.93,30.2,254.2,0.3,0.9047064,27.96,69.64
3884,260,80,124,36552.3,9.467,19,31,61.146,37.93,30.2,254.4,0.3,0.9049394,27.95,70.23
3885,259,80,123,36561.36,9.465,19,31,61.209,37.93,30.2,254.6,0.3,0.9051724,27.94,70.81
3886,259,79,123,36570.89,9.467,19,31,61.319,37.93,30.2,255.0,0.3,0.9054054,27.93,70.96
3887,259,78,123,36579.97,9.465,19,32,61.374443,37.93,30.2,255.3,0.3,0.9056384,27.93,71.11
3888,259,77,123,36588.48,9.466,19,32,61.42,37.93,30.2,255.6,0.3,0.9058714,27.9,71.07
3889,259,76,123,36598.92,9.469,19,33,61.626,37.93,30.2,255.9,0.3,0.9061044,27.86,70.93
3890,260,76,122,36608.97,9.465,19,33,61.844,37.93,30.15,256.2,0.3,0.9063374,27.82,70.78
3891,260,76,122,36618.54,9.467,19,33,61.93222,37.93,30.2,256.8,0.3,0.9065704,27.73,70.81
3892,260,76,122,36627.6,9.465,19,33,62.04091,37.93,30.15,257.8,0.3,0.90680337,27.57,71.08
3893,261,77,122,36637.13,9.467,19,32,62.069,37.93,30.15,257.9,0.3,0.90703636,27.4,70.8
3894,261,77,121,36645.72,9.466,19,32,62.142,37.93,30.15,255.8,0.3,0.90726936,27.2,69.24
3895,261,78,121,36655.3,9.467,19,32,62.352,37.93,30.15,260.2,0.3,0.90750235,27.2,70.73
3896,260,79,121,36664.85,9.465,19,31,62.591,37.93,30.15,263.9,0.3,0.90773535,27.2,71.85
3897,260,79,121,36672.68,9.463,19,31,62.789,37.93,30.15,266.0,0.3,0.90796834,27.18,72.26
3898,260,79,121,36683.49,9.465,19,31,63.043,37.93,30.2,268.2,0.3,0.9082013,27.16,72.67
3899,260,78,121,36695.13,9.468,19,32,63.306,37.93,30.2,269.4,0.3,0.9084343,27.12,72.84
3900,259,78,121,36704.18,9.465,19,32,63.583,37.93,30.15,268.7,0.3,0.90866727,27.04,72.56
3901,260,78,121,36713.76,9.467,19,32,63.709,37.93,30.15,268.0,0.3,0.90890026,26.96,72.28
3902,262,78,122,36722.82,9.465,19,32,63.765,37.93,30.15,267.1,0.3,0.90913326,26.92,71.93
3903,260,79,122,36732.36,9.467,19,31,63.797,37.93,30.15,265.5,0.3,0.90936625,27.04,71.32
3904,259,79,122,36741.4,9.465,19,31,63.672,37.93,30.15,267.1,0.3,0.90959924,27.05,71.44
3905,259,78,121,36750.99,9.467,19,32,63.545,37.93,30.15,269.3,0.3,0.90983224,27.05,71.67
3906,259,76,121,36760.08,9.465,19,33,63.517,37.93,30.15,271.8,0.3,0.91006523,26.96,72.21
3907,259,76,121,36769.66,9.467,19,33,63.602,37.93,30.15,274.4,0.3,0.9102982,26.85,72.84
3908,260,76,121,36778.71,9.465,19,33,63.832,37.93,30.15,276.0,0.3,0.9105312,26.75,73.29
3909,261,76,121,36788.29,9.467,19,33,64.14,37.93,30.15,275.1,0.3,0.9107642,26.7,73.24
3910,262,77,121,36797.34,9.465,19,32,64.354,37.93,30.15,274.0,0.3,0.9109972,26.69,73.22
3911,262,78,120,36806.92,9.467,19,32,64.446,37.93,30.15,272.9,0.3,0.9112302,26.8,73.32
3912,261,79,120,36815.98,9.465,19,32,64.505,37.93,30.15,272.9,0.3,0.9114632,26.84,73.35
3913,260,79,120,36826.84,9.465,19,31,64.486,37.93,30.15,274.4,0.3,0.9116962,26.78,73.31
3914,259,79,119,36837.93,9.468,19,31,64.52,37.93,30.15,275.8,0.3,0.9119292,26.72,73.27
3915,259,78,119,36847.01,9.465,19,32,64.58,37.93,30.15,277.3,0.3,0.9121622,26.69,73.22
3916,258,77,118,36854.01,9.465,19,32,64.619,37.93,30.15,278.9,0.3,0.9123952,26.66,73.18
3917,258,75,119,36862.81,9.468,19,33,64.432,37.93,30.15,280.2,0.3,0.9126282,26.63,73.1
3918,259,74,119,36873.17,9.469,19,33,64.367,37.93,30.15,277.0,0.3,0.9128611,26.58,72.54
3919,260,74,119,36882.22,9.465,19,34,64.522,37.93,30.15,274.4,0.3,0.9130941,26.54,72.17
3920,262,75,119,36891.79,9.467,19,33,64.325,37.93,30.15,274.2,0.3,0.9133271,26.49,72.47
3921,262,76,120,36900.85,9.465,19,33,63.719,37.93,30.15,274.0,0.3,0.9135601,26.45,72.77
3922,262,78,120,36911.71,9.465,19,32,63.562,37.93,30.15,273.9,0.3,0.9137931,26.4,73.04
3923,260,79,121,36922.84,9.468,19,31,63.284443,37.93,30.15,274.2,0.3,0.9140261,26.35,73.21
3924,259,78,121,36931.9,9.465,19,32,63.135456,37.93,30.15,274.4,0.3,0.9142591,26.31,73.37
3925,259,77,121,36941.48,9.467,19,32,63.305,37.93,30.1,274.7,0.3,0.9144921,26.26,73.55
3926,260,76,122,36950.5,9.465,19,33,63.698,37.93,30.1,277.7,0.3,0.91472507,26.26,74.4
3927,262,77,122,36958.76,9.463,19,32,64.21,37.93,30.15,279.9,0.3,0.91495806,26.27,74.98
3928,262,78,123,36968.32,9.467,19,32,64.639,37.93,30.1,280.4,0.3,0.91519105,26.3,74.93
3929,262,80,124,36977.43,9.465,19,31,64.609,37.93,30.1,280.2,0.3,0.91542405,26.32,74.73
3930,260,82,124,36988.31,9.465,19,30,64.785,37.92,30.15,279.4,0.3,0.91565704,26.32,74.39
3931,260,82,124,36997.67,9.464,19,30,65.381,37.92,30.15,278.6,0.3,0.91589004,26.32,74.05
3932,259,82,123,37006.04,9.463,19,30,66.25,37.92,30.15,277.7,0.3,0.91612303,26.33,73.71
3933,258,81,124,37015.97,9.467,19,30,67.069,37.92,30.1,276.9,0.3,0.916356,26.33,73.37
3934,259,79,124,37025.05,9.465,19,31,67.63,37.92,30.15,275.1,0.3,0.916589,26.33,73.11
3935,259,79,125,37034.04,9.467,19,31,67.86667,37.92,30.15,273.2,0.3,0.916822,26.33,72.86
3936,259,78,125,37042.86,9.466,19,32,67.63273,37.92,30.1,271.3,0.3,0.917055,26.33,72.61
3937,259,77,126,37051.73,9.466,19,32,66.228,37.92,30.1,270.1,0.3,0.917288,26.4,72.76
3938,260,77,126,37061.05,9.466,19,32,65.072,37.92,30.1,268.9,0.3,0.91752094,26.46,72.92
3939,261,77,127,37070.85,9.466,19,32,64.797,37.92,30.15,268.3,0.3,0.91775393,26.51,73.49
3940,260,77,126,37080.12,9.466,19,32,65.139,37.92,30.1,269.0,0.3,0.9179869,26.52,75.01
3941,260,77,126,37089.48,9.466,19,32,65.595,37.92,30.1,269.8,0.3,0.9182199,26.58,75.9
3942,259,77,125,37099.82,9.469,19,32,65.49,37.92,30.15,270.6,0.3,0.9184529,26.69,76.16
3943,259,76,125,37109.09,9.466,19,33,65.546,37.92,30.15,271.0,0.3,0.9186859,26.8,76.31
3944,260,76,125,37118.46,9.466,19,33,65.636,37.92,30.1,271.2,0.3,0.9189189,26.91,76.42
3945,261,77,125,37127.72,9.466,19,32,65.672,37.92,30.1,271.7,0.3,0.9191519,27.03,76.56
3946,259,76,126,37137.65,9.467,19,33,65.513,37.92,30.1,273.0,0.3,0.9193849,27.17,76.79
3947,259,75,126,37148.45,9.469,19,33,65.126,37.92,30.15,274.6,0.3,0.9196179,27.26,77.34
3948,260,75,126,37157.5,9.465,19,33,64.674,37.92,30.15,276.5,0.3,0.9198509,27.29,78.16
3949,261,75,127,37167.05,9.467,19,33,64.326,37.92,30.1,277.0,0.3,0.9200839,27.34,78.56
3950,261,75,127,37176.11,9.465,19,33,63.981,37.92,30.1,276.1,0.3,0.9203169,27.43,78.49
3951,261,76,127,37185.71,9.467,19,33,63.642,37.92,30.1,275.1,0.3,0.92054987,27.51,78.41
3952,260,78,127,37194.8,9.465,19,32,63.439,37.92,30.1,273.3,0.3,0.92078286,27.59,78.14
3953,259,78,127,37204.29,9.467,19,32,63.271,37.92,30.1,270.1,0.3,0.92101586,27.66,77.59
3954,259,77,127,37212.91,9.466,19,32,62.957,37.92,30.1,266.9,0.3,0.92124885,27.72,77.03
3955,261,76,128,37222.57,9.467,19,33,62.715,37.92,30.1,265.5,0.3,0.92148185,27.9,76.73
3956,260,77,127,37232.05,9.465,19,32,62.541,37.92,30.1,264.9,0.3,0.92171484,28.14,76.56
3957,259,76,127,37241.62,9.467,19,33,62.421,37.92,30.1,265.2,0.3,0.92194784,28.56,76.83
3958,261,76,127,37253.27,9.468,19,33,62.301,37.92,30.1,265.3,0.3,0.9221808,28.94,77.06
3959,262,77,127,37263.11,9.464,19,32,62.065,37.92,30.1,265.0,0.3,0.92241377,29.25,77.25
3960,260,79,127,37272.66,9.467,19,31,61.851,37.92,30.1,264.7,0.3,0.92264676,29.56,77.44
3961,259,79,127,37281.73,9.465,19,31,61.582,37.92,30.1,264.1,0.3,0.92287976,29.93,77.38
3962,259,79,126,37291.27,9.467,19,31,61.32,37.92,30.1,263.3,0.3,0.92311275,30.36,77.09
3963,260,78,126,37300.35,9.465,19,32,61.061,37.92,30.05,263.4,0.3,0.92334574,30.65,77.13
3964,260,77,127,37309.36,9.467,19,32,60.727,37.92,30.05,263.8,0.3,0.92357874,30.87,77.33
3965,259,77,127,37318.65,9.466,19,32,60.296,37.92,30.1,258.9,0.3,0.92381173,31.02,75.81
3966,259,76,127,37328.57,9.467,19,33,60.17,37.92,30.05,253.1,0.3,0.9240447,31.13,74.18
3967,260,76,127,37337.63,9.465,19,33,60.323,37.92,30.1,249.2,0.3,0.9242777,31.12,73.86
3968,260,76,126,37347.21,9.467,19,33,60.43,37.92,30.1,246.7,0.3,0.9245107,31.08,73.9
3969,260,76,126,37356.26,9.465,19,33,60.094,37.92,30.1,246.4,0.3,0.9247437,31.0,74.53
3970,259,76,126,37365.83,9.467,19,33,59.733,37.92,30.1,251.1,0.3,0.9249767,31.04,77.49
3971,260,76,126,37376.19,9.469,19,33,59.653,37.92,30.1,252.9,0.3,0.9252097,31.07,78.52
3972,261,76,125,37385.24,9.465,19,33,59.921,37.92,30.1,253.1,0.3,0.9254427,31.1,78.44
3973,261,76,125,37394.23,9.467,19,33,60.308,37.92,30.1,251.5,0.3,0.9256757,31.13,77.91
3974,261,76,125,37403.53,9.466,19,33,60.677,37.92,30.1,247.9,0.3,0.9259087,31.17,76.86
3975,261,77,125,37413.45,9.467,19,32,61.105,37.92,30.1,245.2,0.3,0.9261417,31.2,76.12
3976,259,78,125,37422.5,9.465,19,32,61.205,37.92,30.1,245.2,0.3,0.9263747,31.22,76.35
3977,259,77,125,37432.07,9.467,19,32,61.231,37.92,30.1,245.2,0.3,0.92660767,31.24,76.58
3978,260,77,125,37441.13,9.465,19,32,61.379,37.92,30.1,245.8,0.3,0.92684066,31.31,77.22
3979,260,77,125,37450.71,9.467,19,32,61.68111,37.92,30.1,245.3,0.3,0.9270736,31.35,77.7
3980,260,78,125,37459.29,9.466,19,32,61.96909,37.92,30.05,243.2,0.3,0.9273066,31.34,77.95
3981,259,78,125,37468.9,9.467,19,32,62.196667,37.92,30.05,241.0,0.3,0.9275396,31.33,78.19
3982,261,77,126,37479.69,9.469,19,32,62.306362,37.92,30.05,236.9,0.3,0.9277726,31.4,77.68
3983,262,78,125,37490.03,9.469,19,32,62.32111,37.92,30.1,232.4,0.3,0.9280056,31.48,77.01
3984,261,80,125,37499.09,9.465,19,31,62.12091,37.92,30.1,232.9,0.3,0.9282386,31.57,77.66
3985,258,80,125,37508.68,9.467,19,31,62.354,37.92,30.1,234.6,0.3,0.92847157,31.64,78.55
3986,258,79,125,37517.73,9.465,19,31,62.698,37.92,30.1,235.4,0.3,0.92870456,31.66,78.41
3987,259,77,125,37527.3,9.467,19,32,62.872223,37.92,30.05,236.2,0.3,0.92893755,31.67,78.26
3988,260,76,124,37536.36,9.465,19,33,63.206364,37.92,30.05,237.0,0.3,0.92917055,31.69,78.28
3989,260,76,123,37545.94,9.467,19,33,63.747,37.92,30.05,238.1,0.3,0.92940354,31.71,78.57
3990,260,76,123,37556.29,9.469,19,33,64.144,37.92,30.1,237.5,0.3,0.92963654,31.71,78.26
3991,261,77,122,37565.34,9.465,19,32,64.597,37.92,30.1,234.9,0.3,0.92986953,31.68,77.22
3992,263,78,122,37573.62,9.463,19,32,65.195,37.92,30.1,233.4,0.3,0.9301025,31.74,76.71
3993,261,80,122,37583.2,9.467,19,31,65.938,37.92,30.05,233.0,0.3,0.9303355,31.88,76.73
3994,259,80,123,37592.25,9.465,19,31,66.61,37.92,30.1,234.2,0.3,0.9305685,32.06,76.58
3995,259,79,123,37601.82,9.467,19,31,67.085,37.92,30.05,235.3,0.3,0.9308015,32.28,76.44
3996,259,77,124,37610.87,9.465,19,32,67.379,37.92,30.05,235.7,0.3,0.9310345,32.61,76.36
3997,259,77,124,37620.45,9.467,19,32,67.492,37.92,30.05,236.8,0.3,0.9312675,33.15,76.72
3998,260,77,124,37629.51,9.465,19,32,67.355,37.92,30.1,238.3,0.3,0.9315005,33.78,77.18
3999,260,76,123,37639.09,9.467,19,33,67.08667,37.92,30.05,240.6,0.3,0.9317334,34.42,76.2
4000,260,76,123,37648.14,9.465,19,33,66.67364,37.92,30.05,242.1,0.3,0.9319664,34.79,76.06
4001,260,76,123,37657.13,9.467,19,33,66.032,37.92,30.05,243.3,0.3,0.9321994,35.07,76.24
4002,261,76,123,37668.85,9.468,19,33,65.285,37.92,30.1,244.6,0.3,0.9324324,35.35,76.41
4003,261,77,123,37678.72,9.464,19,32,64.593,37.92,30.1,243.0,0.3,0.9326654,35.7,76.3
4004,260,78,123,37688.34,9.467,19,32,64.136,37.92,30.05,241.0,0.3,0.9328984,36.04,76.18
4005,259,77,123,37697.81,9.465,19,32,63.671,37.92,30.05,239.1,0.3,0.9331314,36.1,76.4
4006,259,77,123,37707.39,9.467,19,32,63.004,37.92,30.1,236.3,0.3,0.9333644,36.03,75.69
4007,260,77,124,37717.75,9.469,19,32,62.23,37.92,30.1,232.8,0.3,0.9335974,35.88,74.52
4008,260,77,125,37726.8,9.465,19,32,61.584,37.92,30.1,226.7,0.3,0.9338304,35.5,73.2
4009,260,77,125,37736.38,9.467,19,32,61.477,37.92,30.05,224.9,0.3,0.9340634,35.04,73.12
4010,260,76,125,37745.43,9.465,19,33,61.318,37.92,30.05,223.7,0.3,0.93429637,34.7,73.0
4011,260,76,125,37755.01,9.467,19,33,60.907,37.92,30.1,222.2,0.3,0.93452936,34.43,72.73
4012,261,77,124,37764.07,9.465,19,32,60.788,37.92,30.1,219.7,0.3,0.93476236,34.2,72.54
4013,261,78,125,37773.64,9.467,19,32,60.353,37.92,30.05,217.3,0.3,0.93499535,33.98,72.34
4014,260,78,124,37782.69,9.465,19,32,60.328,37.92,30.05,216.8,0.3,0.93522835,33.73,72.72
4015,260,78,124,37792.27,9.467,19,32,60.749,37.92,30.05,216.7,0.3,0.93546134,33.49,73.24
4016,259,77,125,37801.32,9.465,19,32,60.877,37.92,30.05,216.9,0.3,0.93569434,33.27,73.81
4017,260,78,125,37809.6,9.463,19,32,60.913334,37.92,30.05,219.0,0.3,0.93592733,33.2,74.77
4018,261,79,125,37818.58,9.467,19,32,61.30091,37.92,30.05,221.1,0.3,0.9361603,33.14,75.73
4019,260,79,125,37827.86,9.466,19,31,61.413334,37.92,30.05,223.6,0.3,0.93639326,33.09,76.56
4020,258,77,125,37837.8,9.467,19,32,61.274544,37.92,30.05,226.6,0.3,0.93662626,33.06,77.2
4021,259,76,125,37848.14,9.469,19,33,61.395,37.92,30.05,228.6,0.3,0.93685925,33.01,77.45
4022,260,76,125,37856.73,9.466,19,33,61.82,37.92,30.05,229.7,0.3,0.93709224,32.96,77.36
4023,260,76,125,37866.36,9.467,19,33,62.274,37.92,30.05,230.6,0.3,0.93732524,32.91,77.22
4024,261,77,125,37875.84,9.465,19,32,62.641,37.92,30.05,229.6,0.3,0.93755823,32.95,76.47
4025,261,78,124,37884.84,9.467,19,32,62.77,37.92,30.05,229.0,0.3,0.9377912,32.95,76.01
4026,260,78,124,37894.13,9.466,19,32,62.759,37.92,30.1,232.0,0.3,0.9380242,32.71,77.86
4027,259,77,124,37904.05,9.467,19,32,62.665,37.92,30.05,231.7,0.3,0.9382572,32.6,77.46
4028,259,77,125,37913.11,9.465,19,32,62.553,37.92,30.1,230.7,0.3,0.9384902,32.52,76.66
4029,260,77,125,37922.69,9.467,19,32,62.347,37.92,30.1,229.8,0.3,0.9387232,32.44,75.87
4030,260,77,125,37931.74,9.465,19,32,62.099,37.92,30.1,227.3,0.3,0.9389562,32.37,75.56
4031,259,77,126,37941.32,9.467,19,32,61.974,37.92,30.1,224.7,0.3,0.9391892,32.3,75.29
4032,259,76,125,37951.66,9.469,19,33,62.025,37.92,30.1,226.2,0.3,0.9394222,32.53,75.91
4033,260,76,125,37963.31,9.468,19,33,62.05,37.92,30.05,227.6,0.3,0.9396552,32.95,76.21
4034,261,76,125,37973.12,9.464,19,33,62.111,37.92,30.1,228.5,0.3,0.9398882,33.51,76.17
4035,261,77,124,37982.71,9.467,19,32,62.143,37.91,30.05,229.5,0.3,0.9401212,34.1,76.19
4036,259,78,124,37991.77,9.465,19,32,62.108,37.91,30.05,231.2,0.2,0.94035417,34.66,76.13
4037,259,77,124,38001.35,9.467,19,32,62.036,37.91,30.05,234.2,0.2,0.94058716,35.17,75.93
4038,260,76,124,38010.4,9.465,19,33,62.057,37.91,30.1,236.4,0.3,0.94082016,35.47,75.71
4039,260,77,124,38019.98,9.467,19,32,62.09667,37.91,30.05,237.8,0.2,0.9410531,35.63,75.39
4040,260,77,124,38029.03,9.465,19,32,61.992725,37.91,30.05,236.0,0.2,0.9412861,35.65,74.52
4041,261,77,124,38038.01,9.467,19,32,61.75,37.91,30.05,234.9,0.2,0.9415191,35.57,74.89
4042,261,78,123,38047.31,9.466,19,32,61.63222,37.91,30.05,234.0,0.2,0.9417521,35.57,75.4
4043,260,79,123,38055.94,9.463,19,31,61.633636,37.91,30.05,233.0,0.2,0.9419851,35.69,75.56
4044,260,79,123,38065.52,9.467,19,31,61.67,37.91,30.05,231.9,0.2,0.94221807,35.72,75.75
4045,259,79,123,38074.57,9.465,19,31,61.695557,37.91,30.1,231.1,0.3,0.94245106,35.72,75.78
4046,259,79,123,38084.15,9.467,19,31,61.761818,37.91,30.05,230.5,0.2,0.94268405,35.67,75.69
4047,260,77,123,38093.2,9.465,19,32,61.716,37.91,30.05,229.7,0.2,0.94291705,35.63,75.6
4048,261,77,124,38102.76,9.467,19,32,61.807777,37.91,30.05,228.3,0.2,0.94315004,35.58,75.51
4049,260,78,124,38111.82,9.465,19,32,62.11,37.91,30.1,226.9,0.3,0.94338304,35.53,75.42
4050,260,78,123,38122.71,9.465,19,32,62.194,37.91,30.05,225.9,0.2,0.94361603,35.4,75.58
4051,260,78,123,38133.83,9.468,19,32,61.856667,37.91,30.05,225.8,0.2,0.943849,35.09,76.1
4052,261,78,123,38142.41,9.466,19,32,61.44,37.91,30.05,225.7,0.2,0.944082,34.67,76.13
4053,261,78,124,38152.04,9.467,19,32,61.029,37.91,30.05,223.8,0.2,0.944315,34.39,76.02
4054,260,79,124,38161.5,9.465,19,31,60.573334,37.91,30.05,221.6,0.2,0.944548,34.13,75.88
4055,259,78,124,38171.08,9.467,19,32,60.685455,37.91,30.05,218.4,0.2,0.944781,33.78,75.28
4056,259,77,123,38180.14,9.465,19,32,61.16,37.91,30.1,215.6,0.3,0.945014,33.32,74.63
4057,260,77,123,38189.72,9.467,19,32,61.62,37.91,30.05,218.4,0.2,0.945247,32.89,76.1
4058,260,77,123,38198.77,9.465,19,32,61.942726,37.91,30.05,221.3,0.2,0.94548,32.47,77.42
4059,261,77,123,38208.36,9.467,19,32,62.181,37.91,30.05,224.7,0.2,0.945713,32.11,77.58
4060,260,77,122,38217.41,9.465,19,32,62.27222,37.91,30.05,227.5,0.2,0.9459459,31.76,77.66
4061,259,77,122,38226.96,9.467,19,32,62.512726,37.91,30.05,228.2,0.2,0.9461789,31.5,77.46
4062,259,76,122,38236.02,9.465,19,33,63.032,37.91,30.05,229.3,0.2,0.9464119,31.34,77.49
4063,260,76,122,38245.61,9.467,19,33,63.475555,37.91,30.05,230.8,0.2,0.9466449,31.34,77.88
4064,260,76,122,38255.97,9.469,19,33,63.77182,37.91,30.05,232.3,0.2,0.9468779,31.34,78.26
4065,260,75,122,38265.02,9.465,19,33,64.141,37.91,30.05,233.6,0.2,0.9471109,31.44,78.69
4066,260,75,122,38274.59,9.467,19,33,64.386665,37.91,30.1,234.7,0.3,0.9473439,31.65,79.15
4067,262,76,122,38282.77,9.466,19,33,64.57273,37.91,30.1,235.8,0.3,0.9475769,31.86,79.61
4068,262,78,122,38292.24,9.466,19,32,64.874,37.91,30.05,237.6,0.2,0.9478099,32.3,79.81
4069,260,78,122,38302.27,9.465,19,32,65.166664,37.91,30.05,239.6,0.2,0.94804287,32.79,80.24
4070,259,77,122,38311.82,9.467,19,32,65.52091,37.91,30.05,241.7,0.2,0.94827586,33.33,80.9
4071,259,77,122,38320.89,9.465,19,32,65.656,37.91,30.05,240.6,0.2,0.94850886,33.62,80.19
4072,259,77,122,38330.46,9.467,19,32,65.39889,37.91,30.05,239.5,0.2,0.94874185,33.92,79.47
4073,259,77,122,38339.05,9.466,19,32,65.44,37.91,30.05,236.9,0.2,0.94897485,34.2,78.44
4074,260,76,121,38348.7,9.467,19,33,65.635,37.91,30.05,233.9,0.2,0.94920784,34.45,77.41
4075,261,77,121,38358.17,9.465,19,32,65.74,37.91,30.1,230.5,0.3,0.94944084,34.52,76.94
4076,260,77,121,38367.76,9.467,19,32,65.31,37.91,30.05,229.1,0.2,0.94967383,34.5,77.24
4077,260,77,121,38378.11,9.469,19,32,64.94,37.91,30.05,229.2,0.2,0.9499068,34.41,78.0
4078,260,77,121,38387.15,9.465,19,32,65.023,37.91,30.1,229.8,0.3,0.9501398,34.23,78.74
4079,260,77,121,38396.73,9.467,19,32,65.346,37.91,30.1,228.6,0.3,0.9503728,34.27,78.09
4080,260,77,121,38407.08,9.469,19,32,65.601,37.91,30.1,227.8,0.3,0.95060575,34.36,77.54
4081,261,78,122,38417.43,9.469,19,32,65.628,37.91,30.05,230.5,0.2,0.95083874,34.38,79.12
4082,260,79,123,38426.01,9.466,19,31,65.487,37.91,30.05,230.7,0.2,0.95107174,34.45,79.42
4083,259,79,123,38435.63,9.467,19,31,65.24,37.91,30.05,229.0,0.2,0.95130473,34.56,78.85
4084,259,77,123,38446.41,9.469,19,32,64.920906,37.91,30.05,226.9,0.2,0.9515377,34.78,78.2
4085,260,76,124,38455.46,9.465,19,33,64.837,37.91,30.05,224.4,0.2,0.9517707,35.12,77.55
4086,261,76,124,38465.05,9.467,19,33,64.705,37.91,30.05,224.8,0.2,0.9520037,35.26,77.69
4087,261,77,124,38474.09,9.465,19,32,64.552,37.91,30.05,225.2,0.2,0.9522367,35.39,77.84
4088,261,78,124,38482.38,9.463,19,32,64.52,37.91,30.05,225.4,0.2,0.9524697,35.53,77.93
4089,260,77,124,38491.96,9.467,19,32,64.558,37.91,30.05,224.4,0.2,0.9527027,35.64,77.51
4090,259,77,124,38501.71,9.469,19,32,64.234,37.91,30.05,223.3,0.2,0.9529357,35.75,77.09
4091,259,76,124,38511.02,9.466,19,33,64.074,37.91,30.05,220.2,0.2,0.9531687,35.8,76.84
4092,260,76,124,38520.94,9.467,19,33,64.212,37.91,30.05,217.5,0.2,0.9534017,35.83,76.75
4093,261,76,124,38529.98,9.465,19,33,64.567,37.91,30.05,217.4,0.2,0.9536347,35.83,77.49
4094,260,77,124,38539.57,9.467,19,32,64.778,37.91,30.05,217.5,0.2,0.9538677,35.81,77.96
4095,259,76,123,38549.92,9.469,19,33,64.566,37.91,30.05,217.5,0.2,0.95410067,35.76,78.14
4096,260,76,123,38558.96,9.465,19,33,64.269,37.91,30.05,215.0,0.2,0.95433366,35.7,77.02
4097,261,76,122,38568.55,9.467,19,33,64.01,37.91,30.05,211.4,0.2,0.95456666,35.63,75.55
4098,260,76,122,38577.59,9.465,19,33,63.996,37.91,30.05,209.3,0.2,0.95479965,35.55,75.49
4099,259,77,122,38587.18,9.467,19,32,64.068,37.91,30.05,209.4,0.2,0.95503265,35.46,76.3
4100,259,76,122,38597.53,9.469,19,33,64.013,37.91,30.05,210.9,0.2,0.9552656,35.39,77.54
4101,259,75,122,38606.57,9.465,19,33,63.848,37.91,30.05,210.7,0.2,0.9554986,35.52,77.35
4102,260,74,122,38616.11,9.467,19,34,63.585,37.91,30.05,209.7,0.2,0.9557316,35.68,76.9
4103,261,74,122,38625.15,9.465,19,34,63.263,37.91,30.05,208.3,0.2,0.95596457,35.89,76.26
4104,261,75,122,38634.73,9.467,19,33,62.944,37.91,30.05,206.3,0.2,0.95619756,36.18,75.73
